"","folder","ess_likelihood","tree","best_or_gen"
"146","data/0.2-0.15-1-0.1/11",824,"true","best"
"147","data/0.2-0.15-1-0.1/11",722,"twin","gen"
"148","data/0.2-0.15-1-0.1/11",824,"twin","best"
"149","data/0.2-0.15-1-0.1/12",901,"true","gen"
"150","data/0.2-0.15-1-0.1/12",197,"true","best"
"151","data/0.2-0.15-1-0.1/12",901,"twin","gen"
"152","data/0.2-0.15-1-0.1/12",156,"twin","best"
"153","data/0.2-0.15-1-0.15/27",891,"true","gen"
"154","data/0.2-0.15-1-0.15/27",59,"true","best"
"155","data/0.2-0.15-1-0.15/27",891,"twin","gen"
"156","data/0.2-0.15-1-0.15/27",59,"twin","best"
"157","data/0.2-0.15-1-0.15/28",901,"true","gen"
"158","data/0.2-0.15-1-0.15/28",86,"true","best"
"159","data/0.2-0.15-1-0.15/28",693,"twin","gen"
"160","data/0.2-0.15-1-0.15/28",901,"twin","best"
"161","data/0.2-0.15-1-0.2/43",798,"true","gen"
"162","data/0.2-0.15-1-0.2/43",142,"true","best"
"163","data/0.2-0.15-1-0.2/43",901,"twin","gen"
"164","data/0.2-0.15-1-0.2/43",229,"twin","best"
"165","data/0.2-0.15-1-0.2/44",766,"true","gen"
"166","data/0.2-0.15-1-0.2/44",106,"true","best"
"167","data/0.2-0.15-1-0.2/44",766,"twin","gen"
"168","data/0.2-0.15-1-0.2/44",106,"twin","best"
"169","data/0.2-0.15-2-0.1/15",845,"true","gen"
"170","data/0.2-0.15-2-0.1/15",861,"true","best"
"171","data/0.2-0.15-2-0.1/15",771,"twin","gen"
"172","data/0.2-0.15-2-0.1/15",224,"twin","best"
"173","data/0.2-0.15-2-0.1/16",764,"true","gen"
"174","data/0.2-0.15-2-0.1/16",901,"true","best"
"175","data/0.2-0.15-2-0.1/16",817,"twin","gen"
"176","data/0.2-0.15-2-0.1/16",123,"twin","best"
"177","data/0.2-0.15-2-0.15/31",846,"true","gen"
"178","data/0.2-0.15-2-0.15/31",100,"true","best"
"179","data/0.2-0.15-2-0.15/31",788,"twin","gen"
"180","data/0.2-0.15-2-0.15/31",772,"twin","best"
"181","data/0.2-0.15-2-0.15/32",814,"true","gen"
"182","data/0.2-0.15-2-0.15/32",901,"true","best"
"183","data/0.2-0.15-2-0.15/32",901,"twin","gen"
"184","data/0.2-0.15-2-0.15/32",811,"twin","best"
"185","data/0.2-0.15-2-0.2/47",901,"true","gen"
"186","data/0.2-0.15-2-0.2/47",901,"true","best"
"187","data/0.2-0.15-2-0.2/47",901,"twin","gen"
"188","data/0.2-0.15-2-0.2/47",596,"twin","best"
"189","data/0.2-0.15-2-0.2/48",901,"true","gen"
"190","data/0.2-0.15-2-0.2/48",804,"true","best"
"191","data/0.2-0.15-2-0.2/48",901,"twin","gen"
"192","data/0.2-0.15-2-0.2/48",866,"twin","best"
