"","folder","site_model","clock_model","tree_prior","tree","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","data/0.2-0-0-0/1","JC69","strict","birth_death","twin",-4319.17856409968,5.42298446488247,0.999999892831681,5.93410051031107
"2","data/0.2-0-0-0/1","JC69","strict","yule","twin",-4335.22742986874,6.61340305423807,1.0716824263989e-07,4.64786387981475
"3","data/0.2-0-0-0/1","HKY","strict","yule","twin",-4349.38178043896,6.8322084720698,7.63677089009523e-14,9.93353930835778
"4","data/0.2-0-0-0/1","HKY","strict","birth_death","twin",-6240.03570737668,0.884941316668231,0,5.74562015197379
"5","data/0.2-0-0-0/1","JC69","strict","birth_death","true",-4689.63400785518,5.27902705647926,0.999999815758012,6.89212827437981
"6","data/0.2-0-0-0/1","JC69","strict","yule","true",-4705.14110833496,6.40283101651434,1.84226351529194e-07,7.94253413753121
"7","data/0.2-0-0-0/1","HKY","strict","yule","true",-4714.51542586874,6.86099457977355,1.56364217116325e-11,10.9401320263343
"8","data/0.2-0-0-0/1","HKY","strict","birth_death","true",-6240.76258624408,1.21950886787749,0,8.40632238873361
"9","data/0.2-0-0-0/2","JC69","strict","birth_death","twin",-2048.77516658713,4.31998694363634,1,5.47987881433519
"10","data/0.2-0-0-0/2","JC69","strict","yule","twin",-2123.4216158051,4.66163788532223,3.81468789272e-33,4.50882508376266
"11","data/0.2-0-0-0/2","HKY","strict","yule","twin",-2776.89654399003,1.40185852268444,6.03814621640804e-317,7.0772119064267
"12","data/0.2-0-0-0/2","HKY","strict","birth_death","twin",-2773.00862116255,0.782225044199671,2.94718276230996e-315,6.48667326659364
"13","data/0.2-0-0-0/2","JC69","strict","birth_death","true",-2047.89644516523,3.88447155697196,2.4533025165608e-20,5.68587888837713
"14","data/0.2-0-0-0/2","JC69","strict","yule","true",-2004.28586013818,5.44065102484977,0.213593255020078,5.33366311020447
"15","data/0.2-0-0-0/2","HKY","strict","yule","true",-2774.18019274586,0.358843718347768,0,4.69615552256141
"16","data/0.2-0-0-0/2","HKY","strict","birth_death","true",-2002.98245952131,5.1473872869329,0.786406744979922,7.18716919489127
"17","data/0.2-0-0.5-0.1/5","JC69","strict","birth_death","twin",-3361.57028185313,5.80975820880013,0.623941884953383,6.12556971889161
"18","data/0.2-0-0.5-0.1/5","JC69","strict","yule","twin",-3377.8947496513,6.95743273052119,5.0759560820792e-08,6.94224728341664
"19","data/0.2-0-0.5-0.1/5","HKY","strict","yule","twin",-3362.10244581635,5.72985220776414,0.366461426586162,7.39960051738013
"20","data/0.2-0-0.5-0.1/5","HKY","strict","birth_death","twin",-3365.74492628644,5.63366297697548,0.00959663770089372,11.8291132862678
"21","data/0.2-0-0.5-0.1/5","JC69","strict","birth_death","true",-3129.31107443003,5.41912877499495,0.0110802892504755,7.02924622176948
"22","data/0.2-0-0.5-0.1/5","JC69","strict","yule","true",-3130.39246361697,5.04221144582014,0.00375759302567786,9.80231241089162
"23","data/0.2-0-0.5-0.1/5","HKY","strict","yule","true",-3124.82343600263,4.99116834953701,0.985162117588601,5.67546842423564
"24","data/0.2-0-0.5-0.1/5","HKY","strict","birth_death","true",-3147.5324152685,6.40468248785973,1.35245654130253e-10,13.3733200119011
"25","data/0.2-0-0.5-0.1/6","JC69","strict","birth_death","twin",-13542.4408405243,14.8329475248527,0.0105978578105297,10.439051837307
"26","data/0.2-0-0.5-0.1/6","JC69","strict","yule","twin",-13537.904577226,14.2001612622313,0.989218448727402,10.533966818077
"27","data/0.2-0-0.5-0.1/6","HKY","strict","yule","twin",-13559.6899303246,13.9509241918886,3.42005877983187e-10,7.29185234814838
"28","data/0.2-0-0.5-0.1/6","HKY","strict","birth_death","twin",-13546.4959811512,13.5104667422728,0.000183693120062765,6.97257564765668
"29","data/0.2-0-0.5-0.1/6","JC69","strict","birth_death","true",-15419.5447848986,13.9172796535621,0.999999775233369,13.4554344539194
"30","data/0.2-0-0.5-0.1/6","JC69","strict","yule","true",-15446.9270908633,14.8646178345691,1.28237640932801e-12,8.58132158540177
"31","data/0.2-0-0.5-0.1/6","HKY","strict","yule","true",-15434.8529936238,12.8883211802388,2.24765331527916e-07,12.8209707063537
"32","data/0.2-0-0.5-0.1/6","HKY","strict","birth_death","true",-15451.2502735327,15.6457787991911,1.70012613096349e-14,11.8521856665401
"33","data/0.2-0-0.5-0.15/17","JC69","strict","birth_death","twin",-6297.90919373969,7.09923551465022,0.969798848599099,11.036304383945
"34","data/0.2-0-0.5-0.15/17","JC69","strict","yule","twin",-6301.38044892637,6.65532243498321,0.0301394061735737,11.1781622587808
"35","data/0.2-0-0.5-0.15/17","HKY","strict","yule","twin",-6314.67532480491,7.17315583111656,5.07275000156272e-08,7.86540600066632
"36","data/0.2-0-0.5-0.15/17","HKY","strict","birth_death","twin",-6307.57184291295,8.69254878984441,6.16944998274986e-05,4.95469053401926
"37","data/0.2-0-0.5-0.15/17","JC69","strict","birth_death","true",-6483.90033811744,8.36288102531328,0.999994437981337,8.4345702053042
"38","data/0.2-0-0.5-0.15/17","JC69","strict","yule","true",-6500.7033903039,8.74393145029692,5.04109336195908e-08,6.1383156421364
"39","data/0.2-0-0.5-0.15/17","HKY","strict","yule","true",-6502.14908106664,8.88721683210921,1.18759735024337e-08,8.83629841187386
"40","data/0.2-0-0.5-0.15/17","HKY","strict","birth_death","true",-6496.01114379405,8.11344024208103,5.49973175545743e-06,12.4835583417525
"41","data/0.2-0-0.5-0.15/18","JC69","strict","birth_death","twin",-3611.37368768894,5.08879228813315,0.569477068703314,5.79625633770201
"42","data/0.2-0-0.5-0.15/18","JC69","strict","yule","twin",-3611.83745513148,4.7683963546662,0.358149706608513,5.3822700934183
