Sample	posterior	likelihood	prior	treeLikelihood.file688a7d18513c	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BirthDeath	BDBirthRate	BDDeathRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate	
0	-4068.3937277728937	-3953.3460257441043	-115.04770202878942	-3953.3460257441043	15.000874625297632	0.8432761590014807	0.9455952521283969	0.9129368784423075	0.7690527758953977	1.2981855341642197	0.2533222017804707	0.29815201004394337	0.2121993212467074	0.23632646692887846	-105.07287173898047	0.1483705777564302	0.6472335158359188	5.606332040148588	15.000874625297632	0.0884049632450227	
1	-4068.3937277728937	-3953.3460257441043	-115.04770202878942	-3953.3460257441043	15.000874625297632	0.8432761590014807	0.9455952521283969	0.9129368784423075	0.7690527758953977	1.2981855341642197	0.2533222017804707	0.29815201004394337	0.2121993212467074	0.23632646692887846	-105.07287173898047	0.1483705777564302	0.6472335158359188	5.606332040148588	15.000874625297632	0.0884049632450227	
2	-4068.3937277728937	-3953.3460257441043	-115.04770202878942	-3953.3460257441043	15.000874625297632	0.8432761590014807	0.9455952521283969	0.9129368784423075	0.7690527758953977	1.2981855341642197	0.2533222017804707	0.29815201004394337	0.2121993212467074	0.23632646692887846	-105.07287173898047	0.1483705777564302	0.6472335158359188	5.606332040148588	15.000874625297632	0.0884049632450227	
3	-4068.3937277728937	-3953.3460257441043	-115.04770202878942	-3953.3460257441043	15.000874625297632	0.8432761590014807	0.9455952521283969	0.9129368784423075	0.7690527758953977	1.2981855341642197	0.2533222017804707	0.29815201004394337	0.2121993212467074	0.23632646692887846	-105.07287173898047	0.1483705777564302	0.6472335158359188	5.606332040148588	15.000874625297632	0.0884049632450227	
4	-4068.3937277728937	-3953.3460257441043	-115.04770202878942	-3953.3460257441043	15.000874625297632	0.8432761590014807	0.9455952521283969	0.9129368784423075	0.7690527758953977	1.2981855341642197	0.2533222017804707	0.29815201004394337	0.2121993212467074	0.23632646692887846	-105.07287173898047	0.1483705777564302	0.6472335158359188	5.606332040148588	15.000874625297632	0.0884049632450227	
5	-4067.5026481496643	-3952.9969202763587	-114.50572787330587	-3952.9969202763587	15.000874625297632	0.8432761590014807	1.3202147159430426	0.9129368784423075	0.7690527758953977	1.2981855341642197	0.24852913769532126	0.3087955706586849	0.2121993212467074	0.23047597039928638	-104.19511832200132	0.3006651998829607	0.28989854980673146	5.606332040148588	15.000874625297632	0.0903805067162687	
6	-4067.5026481496643	-3952.9969202763587	-114.50572787330587	-3952.9969202763587	15.000874625297632	0.8432761590014807	1.3202147159430426	0.9129368784423075	0.7690527758953977	1.2981855341642197	0.24852913769532126	0.3087955706586849	0.2121993212467074	0.23047597039928638	-104.19511832200132	0.3006651998829607	0.28989854980673146	5.606332040148588	15.000874625297632	0.0903805067162687	
7	-4063.983350442513	-3938.4764998636742	-125.50685057883861	-3938.4764998636742	14.999692847883134	0.7793066306553129	1.1051834863544383	1.1919015931503614	0.8102806508413752	1.0184583798693694	0.24885727334404192	0.29433805614849734	0.22945104373335534	0.22735362677410526	-115.71612271004724	0.09369239522698333	0.4586700341871748	5.941645534329817	14.999692847883134	0.07631238994465278	
8	-4051.9406833798953	-3930.0808391852133	-121.85984419468186	-3930.0808391852133	14.999692847883134	0.8864331508278338	1.1051834863544383	1.1139049501426799	0.8678402823747235	0.9181043648156622	0.24222225684440377	0.2885835333928606	0.23083414173276479	0.23836006802997073	-112.04576790637512	0.1147758055009155	0.6129550754945456	5.941645534329817	14.999692847883134	0.07842756409590285	
