"","folder","lambda","mu","nu","q","cond","crown_age","seed"
"31","data/0.2-0-0.5-0.1/51",0.2,0,0.5,0.1,1,6,51
"32","data/0.2-0-0.5-0.1/52",0.2,0,0.5,0.1,1,6,52
"33","data/0.2-0-0.5-0.1/53",0.2,0,0.5,0.1,1,6,53
"34","data/0.2-0-0.5-0.1/54",0.2,0,0.5,0.1,1,6,54
"35","data/0.2-0-0.5-0.1/55",0.2,0,0.5,0.1,1,6,55
"36","data/0.2-0-0.5-0.1/56",0.2,0,0.5,0.1,1,6,56
"37","data/0.2-0-0.5-0.1/57",0.2,0,0.5,0.1,1,6,57
"38","data/0.2-0-0.5-0.1/58",0.2,0,0.5,0.1,1,6,58
"39","data/0.2-0-0.5-0.1/59",0.2,0,0.5,0.1,1,6,59
"40","data/0.2-0-0.5-0.1/60",0.2,0,0.5,0.1,1,6,60
"41","data/0.2-0-0.5-0.15/161",0.2,0,0.5,0.15,1,6,161
"42","data/0.2-0-0.5-0.15/162",0.2,0,0.5,0.15,1,6,162
"43","data/0.2-0-0.5-0.15/163",0.2,0,0.5,0.15,1,6,163
"44","data/0.2-0-0.5-0.15/164",0.2,0,0.5,0.15,1,6,164
"45","data/0.2-0-0.5-0.15/165",0.2,0,0.5,0.15,1,6,165
"46","data/0.2-0-0.5-0.15/166",0.2,0,0.5,0.15,1,6,166
"47","data/0.2-0-0.5-0.15/167",0.2,0,0.5,0.15,1,6,167
"48","data/0.2-0-0.5-0.15/168",0.2,0,0.5,0.15,1,6,168
"49","data/0.2-0-0.5-0.15/169",0.2,0,0.5,0.15,1,6,169
"50","data/0.2-0-0.5-0.15/170",0.2,0,0.5,0.15,1,6,170
"51","data/0.2-0-0.5-0.15/171",0.2,0,0.5,0.15,1,6,171
"52","data/0.2-0-0.5-0.15/172",0.2,0,0.5,0.15,1,6,172
"53","data/0.2-0-0.5-0.15/173",0.2,0,0.5,0.15,1,6,173
"54","data/0.2-0-0.5-0.15/174",0.2,0,0.5,0.15,1,6,174
"55","data/0.2-0-0.5-0.15/175",0.2,0,0.5,0.15,1,6,175
"56","data/0.2-0-0.5-0.15/176",0.2,0,0.5,0.15,1,6,176
"57","data/0.2-0-0.5-0.15/177",0.2,0,0.5,0.15,1,6,177
"58","data/0.2-0-0.5-0.15/178",0.2,0,0.5,0.15,1,6,178
"59","data/0.2-0-0.5-0.15/179",0.2,0,0.5,0.15,1,6,179
"60","data/0.2-0-0.5-0.15/180",0.2,0,0.5,0.15,1,6,180
"61","data/0.2-0-0.5-0.2/281",0.2,0,0.5,0.2,1,6,281
"62","data/0.2-0-0.5-0.2/282",0.2,0,0.5,0.2,1,6,282
"63","data/0.2-0-0.5-0.2/283",0.2,0,0.5,0.2,1,6,283
"64","data/0.2-0-0.5-0.2/284",0.2,0,0.5,0.2,1,6,284
"65","data/0.2-0-0.5-0.2/285",0.2,0,0.5,0.2,1,6,285
"66","data/0.2-0-0.5-0.2/286",0.2,0,0.5,0.2,1,6,286
"67","data/0.2-0-0.5-0.2/287",0.2,0,0.5,0.2,1,6,287
"68","data/0.2-0-0.5-0.2/288",0.2,0,0.5,0.2,1,6,288
"69","data/0.2-0-0.5-0.2/289",0.2,0,0.5,0.2,1,6,289
"70","data/0.2-0-0.5-0.2/290",0.2,0,0.5,0.2,1,6,290
"71","data/0.2-0-0.5-0.2/291",0.2,0,0.5,0.2,1,6,291
"72","data/0.2-0-0.5-0.2/292",0.2,0,0.5,0.2,1,6,292
"73","data/0.2-0-0.5-0.2/293",0.2,0,0.5,0.2,1,6,293
"74","data/0.2-0-0.5-0.2/294",0.2,0,0.5,0.2,1,6,294
"75","data/0.2-0-0.5-0.2/295",0.2,0,0.5,0.2,1,6,295
"76","data/0.2-0-0.5-0.2/296",0.2,0,0.5,0.2,1,6,296
"77","data/0.2-0-0.5-0.2/297",0.2,0,0.5,0.2,1,6,297
"78","data/0.2-0-0.5-0.2/298",0.2,0,0.5,0.2,1,6,298
"79","data/0.2-0-0.5-0.2/299",0.2,0,0.5,0.2,1,6,299
"80","data/0.2-0-0.5-0.2/300",0.2,0,0.5,0.2,1,6,300
"81","data/0.2-0-1-0.1/100",0.2,0,1,0.1,1,6,100
"82","data/0.2-0-1-0.1/81",0.2,0,1,0.1,1,6,81
"83","data/0.2-0-1-0.1/82",0.2,0,1,0.1,1,6,82
"84","data/0.2-0-1-0.1/83",0.2,0,1,0.1,1,6,83
"85","data/0.2-0-1-0.1/84",0.2,0,1,0.1,1,6,84
"86","data/0.2-0-1-0.1/85",0.2,0,1,0.1,1,6,85
"87","data/0.2-0-1-0.1/86",0.2,0,1,0.1,1,6,86
"88","data/0.2-0-1-0.1/87",0.2,0,1,0.1,1,6,87
"89","data/0.2-0-1-0.1/88",0.2,0,1,0.1,1,6,88
"90","data/0.2-0-1-0.1/89",0.2,0,1,0.1,1,6,89
"91","data/0.2-0-1-0.1/90",0.2,0,1,0.1,1,6,90
"92","data/0.2-0-1-0.1/91",0.2,0,1,0.1,1,6,91
"93","data/0.2-0-1-0.1/92",0.2,0,1,0.1,1,6,92
"94","data/0.2-0-1-0.1/93",0.2,0,1,0.1,1,6,93
"95","data/0.2-0-1-0.1/94",0.2,0,1,0.1,1,6,94
"96","data/0.2-0-1-0.1/95",0.2,0,1,0.1,1,6,95
"97","data/0.2-0-1-0.1/96",0.2,0,1,0.1,1,6,96
"98","data/0.2-0-1-0.1/97",0.2,0,1,0.1,1,6,97
"99","data/0.2-0-1-0.1/98",0.2,0,1,0.1,1,6,98
"100","data/0.2-0-1-0.1/99",0.2,0,1,0.1,1,6,99
"101","data/0.2-0-1-0.15/201",0.2,0,1,0.15,1,6,201
"102","data/0.2-0-1-0.15/202",0.2,0,1,0.15,1,6,202
"103","data/0.2-0-1-0.15/203",0.2,0,1,0.15,1,6,203
"104","data/0.2-0-1-0.15/204",0.2,0,1,0.15,1,6,204
"105","data/0.2-0-1-0.15/205",0.2,0,1,0.15,1,6,205
"106","data/0.2-0-1-0.15/206",0.2,0,1,0.15,1,6,206
"107","data/0.2-0-1-0.15/207",0.2,0,1,0.15,1,6,207
"108","data/0.2-0-1-0.15/208",0.2,0,1,0.15,1,6,208
"109","data/0.2-0-1-0.15/209",0.2,0,1,0.15,1,6,209
"110","data/0.2-0-1-0.15/210",0.2,0,1,0.15,1,6,210
"111","data/0.2-0-1-0.15/211",0.2,0,1,0.15,1,6,211
"112","data/0.2-0-1-0.15/212",0.2,0,1,0.15,1,6,212
"113","data/0.2-0-1-0.15/213",0.2,0,1,0.15,1,6,213
"114","data/0.2-0-1-0.15/214",0.2,0,1,0.15,1,6,214
"115","data/0.2-0-1-0.15/215",0.2,0,1,0.15,1,6,215
"116","data/0.2-0-1-0.15/216",0.2,0,1,0.15,1,6,216
"117","data/0.2-0-1-0.15/217",0.2,0,1,0.15,1,6,217
"118","data/0.2-0-1-0.15/218",0.2,0,1,0.15,1,6,218
"119","data/0.2-0-1-0.15/219",0.2,0,1,0.15,1,6,219
"120","data/0.2-0-1-0.15/220",0.2,0,1,0.15,1,6,220
"121","data/0.2-0-1-0.2/321",0.2,0,1,0.2,1,6,321
"122","data/0.2-0-1-0.2/322",0.2,0,1,0.2,1,6,322
"123","data/0.2-0-1-0.2/323",0.2,0,1,0.2,1,6,323
"124","data/0.2-0-1-0.2/324",0.2,0,1,0.2,1,6,324
"125","data/0.2-0-1-0.2/325",0.2,0,1,0.2,1,6,325
"126","data/0.2-0-1-0.2/326",0.2,0,1,0.2,1,6,326
"127","data/0.2-0-1-0.2/327",0.2,0,1,0.2,1,6,327
"128","data/0.2-0-1-0.2/328",0.2,0,1,0.2,1,6,328
"129","data/0.2-0-1-0.2/329",0.2,0,1,0.2,1,6,329
"130","data/0.2-0-1-0.2/330",0.2,0,1,0.2,1,6,330
"131","data/0.2-0-1-0.2/331",0.2,0,1,0.2,1,6,331
"132","data/0.2-0-1-0.2/332",0.2,0,1,0.2,1,6,332
"133","data/0.2-0-1-0.2/333",0.2,0,1,0.2,1,6,333
"134","data/0.2-0-1-0.2/334",0.2,0,1,0.2,1,6,334
"135","data/0.2-0-1-0.2/335",0.2,0,1,0.2,1,6,335
"136","data/0.2-0-1-0.2/336",0.2,0,1,0.2,1,6,336
"137","data/0.2-0-1-0.2/337",0.2,0,1,0.2,1,6,337
"138","data/0.2-0-1-0.2/338",0.2,0,1,0.2,1,6,338
"139","data/0.2-0-1-0.2/339",0.2,0,1,0.2,1,6,339
"140","data/0.2-0-1-0.2/340",0.2,0,1,0.2,1,6,340
"141","data/0.2-0-1.5-0.1/121",0.2,0,1.5,0.1,1,6,121
"142","data/0.2-0-1.5-0.1/122",0.2,0,1.5,0.1,1,6,122
"143","data/0.2-0-1.5-0.1/123",0.2,0,1.5,0.1,1,6,123
"144","data/0.2-0-1.5-0.1/124",0.2,0,1.5,0.1,1,6,124
"145","data/0.2-0-1.5-0.1/125",0.2,0,1.5,0.1,1,6,125
"146","data/0.2-0-1.5-0.1/126",0.2,0,1.5,0.1,1,6,126
"147","data/0.2-0-1.5-0.1/127",0.2,0,1.5,0.1,1,6,127
"148","data/0.2-0-1.5-0.1/128",0.2,0,1.5,0.1,1,6,128
"149","data/0.2-0-1.5-0.1/129",0.2,0,1.5,0.1,1,6,129
"150","data/0.2-0-1.5-0.1/130",0.2,0,1.5,0.1,1,6,130
"151","data/0.2-0-1.5-0.1/131",0.2,0,1.5,0.1,1,6,131
"152","data/0.2-0-1.5-0.1/132",0.2,0,1.5,0.1,1,6,132
"153","data/0.2-0-1.5-0.1/133",0.2,0,1.5,0.1,1,6,133
"154","data/0.2-0-1.5-0.1/134",0.2,0,1.5,0.1,1,6,134
"155","data/0.2-0-1.5-0.1/135",0.2,0,1.5,0.1,1,6,135
"156","data/0.2-0-1.5-0.1/136",0.2,0,1.5,0.1,1,6,136
"157","data/0.2-0-1.5-0.1/137",0.2,0,1.5,0.1,1,6,137
"158","data/0.2-0-1.5-0.1/138",0.2,0,1.5,0.1,1,6,138
"159","data/0.2-0-1.5-0.1/139",0.2,0,1.5,0.1,1,6,139
"160","data/0.2-0-1.5-0.1/140",0.2,0,1.5,0.1,1,6,140
"161","data/0.2-0-1.5-0.15/241",0.2,0,1.5,0.15,1,6,241
"162","data/0.2-0-1.5-0.15/242",0.2,0,1.5,0.15,1,6,242
"163","data/0.2-0-1.5-0.15/243",0.2,0,1.5,0.15,1,6,243
"164","data/0.2-0-1.5-0.15/244",0.2,0,1.5,0.15,1,6,244
"165","data/0.2-0-1.5-0.15/245",0.2,0,1.5,0.15,1,6,245
"166","data/0.2-0-1.5-0.15/246",0.2,0,1.5,0.15,1,6,246
"167","data/0.2-0-1.5-0.15/247",0.2,0,1.5,0.15,1,6,247
"168","data/0.2-0-1.5-0.15/248",0.2,0,1.5,0.15,1,6,248
"169","data/0.2-0-1.5-0.15/249",0.2,0,1.5,0.15,1,6,249
"170","data/0.2-0-1.5-0.15/250",0.2,0,1.5,0.15,1,6,250
"171","data/0.2-0-1.5-0.15/251",0.2,0,1.5,0.15,1,6,251
"172","data/0.2-0-1.5-0.15/252",0.2,0,1.5,0.15,1,6,252
"173","data/0.2-0-1.5-0.15/253",0.2,0,1.5,0.15,1,6,253
"174","data/0.2-0-1.5-0.15/254",0.2,0,1.5,0.15,1,6,254
"175","data/0.2-0-1.5-0.15/255",0.2,0,1.5,0.15,1,6,255
"176","data/0.2-0-1.5-0.15/256",0.2,0,1.5,0.15,1,6,256
"177","data/0.2-0-1.5-0.15/257",0.2,0,1.5,0.15,1,6,257
"178","data/0.2-0-1.5-0.15/258",0.2,0,1.5,0.15,1,6,258
"179","data/0.2-0-1.5-0.15/259",0.2,0,1.5,0.15,1,6,259
"180","data/0.2-0-1.5-0.15/260",0.2,0,1.5,0.15,1,6,260
"181","data/0.2-0-1.5-0.2/361",0.2,0,1.5,0.2,1,6,361
"182","data/0.2-0-1.5-0.2/362",0.2,0,1.5,0.2,1,6,362
"183","data/0.2-0-1.5-0.2/363",0.2,0,1.5,0.2,1,6,363
"184","data/0.2-0-1.5-0.2/364",0.2,0,1.5,0.2,1,6,364
"185","data/0.2-0-1.5-0.2/365",0.2,0,1.5,0.2,1,6,365
"186","data/0.2-0-1.5-0.2/366",0.2,0,1.5,0.2,1,6,366
"187","data/0.2-0-1.5-0.2/367",0.2,0,1.5,0.2,1,6,367
"188","data/0.2-0-1.5-0.2/368",0.2,0,1.5,0.2,1,6,368
"189","data/0.2-0-1.5-0.2/369",0.2,0,1.5,0.2,1,6,369
"190","data/0.2-0-1.5-0.2/370",0.2,0,1.5,0.2,1,6,370
"191","data/0.2-0-1.5-0.2/371",0.2,0,1.5,0.2,1,6,371
"192","data/0.2-0-1.5-0.2/372",0.2,0,1.5,0.2,1,6,372
"193","data/0.2-0-1.5-0.2/373",0.2,0,1.5,0.2,1,6,373
"194","data/0.2-0-1.5-0.2/374",0.2,0,1.5,0.2,1,6,374
"195","data/0.2-0-1.5-0.2/375",0.2,0,1.5,0.2,1,6,375
"196","data/0.2-0-1.5-0.2/376",0.2,0,1.5,0.2,1,6,376
"197","data/0.2-0-1.5-0.2/377",0.2,0,1.5,0.2,1,6,377
"198","data/0.2-0-1.5-0.2/378",0.2,0,1.5,0.2,1,6,378
"199","data/0.2-0-1.5-0.2/379",0.2,0,1.5,0.2,1,6,379
"200","data/0.2-0-1.5-0.2/380",0.2,0,1.5,0.2,1,6,380
"201","data/0.2-0.1-0-0/21",0.2,0.1,0,0,1,6,21
"202","data/0.2-0.1-0-0/22",0.2,0.1,0,0,1,6,22
"203","data/0.2-0.1-0-0/23",0.2,0.1,0,0,1,6,23
"204","data/0.2-0.1-0-0/24",0.2,0.1,0,0,1,6,24
"205","data/0.2-0.1-0-0/25",0.2,0.1,0,0,1,6,25
"206","data/0.2-0.1-0-0/26",0.2,0.1,0,0,1,6,26
"207","data/0.2-0.1-0-0/27",0.2,0.1,0,0,1,6,27
"208","data/0.2-0.1-0-0/28",0.2,0.1,0,0,1,6,28
"209","data/0.2-0.1-0-0/29",0.2,0.1,0,0,1,6,29
"210","data/0.2-0.1-0-0/30",0.2,0.1,0,0,1,6,30
"211","data/0.2-0.1-0-0/31",0.2,0.1,0,0,1,6,31
"212","data/0.2-0.1-0-0/32",0.2,0.1,0,0,1,6,32
"213","data/0.2-0.1-0-0/33",0.2,0.1,0,0,1,6,33
"214","data/0.2-0.1-0-0/34",0.2,0.1,0,0,1,6,34
"215","data/0.2-0.1-0-0/35",0.2,0.1,0,0,1,6,35
"216","data/0.2-0.1-0-0/36",0.2,0.1,0,0,1,6,36
"217","data/0.2-0.1-0-0/37",0.2,0.1,0,0,1,6,37
"218","data/0.2-0.1-0-0/38",0.2,0.1,0,0,1,6,38
"219","data/0.2-0.1-0-0/39",0.2,0.1,0,0,1,6,39
"220","data/0.2-0.1-0-0/40",0.2,0.1,0,0,1,6,40
"221","data/0.2-0.1-0.5-0.1/61",0.2,0.1,0.5,0.1,1,6,61
"222","data/0.2-0.1-0.5-0.1/62",0.2,0.1,0.5,0.1,1,6,62
"223","data/0.2-0.1-0.5-0.1/63",0.2,0.1,0.5,0.1,1,6,63
"224","data/0.2-0.1-0.5-0.1/64",0.2,0.1,0.5,0.1,1,6,64
"225","data/0.2-0.1-0.5-0.1/65",0.2,0.1,0.5,0.1,1,6,65
"226","data/0.2-0.1-0.5-0.1/66",0.2,0.1,0.5,0.1,1,6,66
"227","data/0.2-0.1-0.5-0.1/67",0.2,0.1,0.5,0.1,1,6,67
"228","data/0.2-0.1-0.5-0.1/68",0.2,0.1,0.5,0.1,1,6,68
"229","data/0.2-0.1-0.5-0.1/69",0.2,0.1,0.5,0.1,1,6,69
"230","data/0.2-0.1-0.5-0.1/70",0.2,0.1,0.5,0.1,1,6,70
"231","data/0.2-0.1-0.5-0.1/71",0.2,0.1,0.5,0.1,1,6,71
"232","data/0.2-0.1-0.5-0.1/72",0.2,0.1,0.5,0.1,1,6,72
"233","data/0.2-0.1-0.5-0.1/73",0.2,0.1,0.5,0.1,1,6,73
"234","data/0.2-0.1-0.5-0.1/74",0.2,0.1,0.5,0.1,1,6,74
"235","data/0.2-0.1-0.5-0.1/75",0.2,0.1,0.5,0.1,1,6,75
"236","data/0.2-0.1-0.5-0.1/76",0.2,0.1,0.5,0.1,1,6,76
"237","data/0.2-0.1-0.5-0.1/77",0.2,0.1,0.5,0.1,1,6,77
"238","data/0.2-0.1-0.5-0.1/78",0.2,0.1,0.5,0.1,1,6,78
"239","data/0.2-0.1-0.5-0.1/79",0.2,0.1,0.5,0.1,1,6,79
"240","data/0.2-0.1-0.5-0.1/80",0.2,0.1,0.5,0.1,1,6,80
"241","data/0.2-0.1-0.5-0.15/181",0.2,0.1,0.5,0.15,1,6,181
"242","data/0.2-0.1-0.5-0.15/182",0.2,0.1,0.5,0.15,1,6,182
"243","data/0.2-0.1-0.5-0.15/183",0.2,0.1,0.5,0.15,1,6,183
"244","data/0.2-0.1-0.5-0.15/184",0.2,0.1,0.5,0.15,1,6,184
"245","data/0.2-0.1-0.5-0.15/185",0.2,0.1,0.5,0.15,1,6,185
"246","data/0.2-0.1-0.5-0.15/186",0.2,0.1,0.5,0.15,1,6,186
"247","data/0.2-0.1-0.5-0.15/187",0.2,0.1,0.5,0.15,1,6,187
"248","data/0.2-0.1-0.5-0.15/188",0.2,0.1,0.5,0.15,1,6,188
"249","data/0.2-0.1-0.5-0.15/189",0.2,0.1,0.5,0.15,1,6,189
"250","data/0.2-0.1-0.5-0.15/190",0.2,0.1,0.5,0.15,1,6,190
"251","data/0.2-0.1-0.5-0.15/191",0.2,0.1,0.5,0.15,1,6,191
"252","data/0.2-0.1-0.5-0.15/192",0.2,0.1,0.5,0.15,1,6,192
"253","data/0.2-0.1-0.5-0.15/193",0.2,0.1,0.5,0.15,1,6,193
"254","data/0.2-0.1-0.5-0.15/194",0.2,0.1,0.5,0.15,1,6,194
"255","data/0.2-0.1-0.5-0.15/195",0.2,0.1,0.5,0.15,1,6,195
"256","data/0.2-0.1-0.5-0.15/196",0.2,0.1,0.5,0.15,1,6,196
"257","data/0.2-0.1-0.5-0.15/197",0.2,0.1,0.5,0.15,1,6,197
"258","data/0.2-0.1-0.5-0.15/198",0.2,0.1,0.5,0.15,1,6,198
"259","data/0.2-0.1-0.5-0.15/199",0.2,0.1,0.5,0.15,1,6,199
"260","data/0.2-0.1-0.5-0.15/200",0.2,0.1,0.5,0.15,1,6,200
"261","data/0.2-0.1-0.5-0.2/301",0.2,0.1,0.5,0.2,1,6,301
"262","data/0.2-0.1-0.5-0.2/302",0.2,0.1,0.5,0.2,1,6,302
"263","data/0.2-0.1-0.5-0.2/303",0.2,0.1,0.5,0.2,1,6,303
"264","data/0.2-0.1-0.5-0.2/304",0.2,0.1,0.5,0.2,1,6,304
"265","data/0.2-0.1-0.5-0.2/305",0.2,0.1,0.5,0.2,1,6,305
"266","data/0.2-0.1-0.5-0.2/306",0.2,0.1,0.5,0.2,1,6,306
"267","data/0.2-0.1-0.5-0.2/307",0.2,0.1,0.5,0.2,1,6,307
"268","data/0.2-0.1-0.5-0.2/308",0.2,0.1,0.5,0.2,1,6,308
"269","data/0.2-0.1-0.5-0.2/309",0.2,0.1,0.5,0.2,1,6,309
"270","data/0.2-0.1-0.5-0.2/310",0.2,0.1,0.5,0.2,1,6,310
"271","data/0.2-0.1-0.5-0.2/311",0.2,0.1,0.5,0.2,1,6,311
"272","data/0.2-0.1-0.5-0.2/312",0.2,0.1,0.5,0.2,1,6,312
"273","data/0.2-0.1-0.5-0.2/313",0.2,0.1,0.5,0.2,1,6,313
"274","data/0.2-0.1-0.5-0.2/314",0.2,0.1,0.5,0.2,1,6,314
"275","data/0.2-0.1-0.5-0.2/315",0.2,0.1,0.5,0.2,1,6,315
"276","data/0.2-0.1-0.5-0.2/316",0.2,0.1,0.5,0.2,1,6,316
"277","data/0.2-0.1-0.5-0.2/317",0.2,0.1,0.5,0.2,1,6,317
"278","data/0.2-0.1-0.5-0.2/318",0.2,0.1,0.5,0.2,1,6,318
"279","data/0.2-0.1-0.5-0.2/319",0.2,0.1,0.5,0.2,1,6,319
"280","data/0.2-0.1-0.5-0.2/320",0.2,0.1,0.5,0.2,1,6,320
"281","data/0.2-0.1-1-0.1/101",0.2,0.1,1,0.1,1,6,101
"282","data/0.2-0.1-1-0.1/102",0.2,0.1,1,0.1,1,6,102
"283","data/0.2-0.1-1-0.1/103",0.2,0.1,1,0.1,1,6,103
"284","data/0.2-0.1-1-0.1/104",0.2,0.1,1,0.1,1,6,104
"285","data/0.2-0.1-1-0.1/105",0.2,0.1,1,0.1,1,6,105
"286","data/0.2-0.1-1-0.1/106",0.2,0.1,1,0.1,1,6,106
"287","data/0.2-0.1-1-0.1/107",0.2,0.1,1,0.1,1,6,107
"288","data/0.2-0.1-1-0.1/108",0.2,0.1,1,0.1,1,6,108
"289","data/0.2-0.1-1-0.1/109",0.2,0.1,1,0.1,1,6,109
"290","data/0.2-0.1-1-0.1/110",0.2,0.1,1,0.1,1,6,110
"291","data/0.2-0.1-1-0.1/111",0.2,0.1,1,0.1,1,6,111
"292","data/0.2-0.1-1-0.1/112",0.2,0.1,1,0.1,1,6,112
"293","data/0.2-0.1-1-0.1/113",0.2,0.1,1,0.1,1,6,113
"294","data/0.2-0.1-1-0.1/114",0.2,0.1,1,0.1,1,6,114
"295","data/0.2-0.1-1-0.1/115",0.2,0.1,1,0.1,1,6,115
"296","data/0.2-0.1-1-0.1/116",0.2,0.1,1,0.1,1,6,116
"297","data/0.2-0.1-1-0.1/117",0.2,0.1,1,0.1,1,6,117
"298","data/0.2-0.1-1-0.1/118",0.2,0.1,1,0.1,1,6,118
"299","data/0.2-0.1-1-0.1/119",0.2,0.1,1,0.1,1,6,119
"300","data/0.2-0.1-1-0.1/120",0.2,0.1,1,0.1,1,6,120
"301","data/0.2-0.1-1-0.15/221",0.2,0.1,1,0.15,1,6,221
"302","data/0.2-0.1-1-0.15/222",0.2,0.1,1,0.15,1,6,222
"303","data/0.2-0.1-1-0.15/223",0.2,0.1,1,0.15,1,6,223
"304","data/0.2-0.1-1-0.15/224",0.2,0.1,1,0.15,1,6,224
"305","data/0.2-0.1-1-0.15/225",0.2,0.1,1,0.15,1,6,225
"306","data/0.2-0.1-1-0.15/226",0.2,0.1,1,0.15,1,6,226
"307","data/0.2-0.1-1-0.15/227",0.2,0.1,1,0.15,1,6,227
"308","data/0.2-0.1-1-0.15/228",0.2,0.1,1,0.15,1,6,228
"309","data/0.2-0.1-1-0.15/229",0.2,0.1,1,0.15,1,6,229
"310","data/0.2-0.1-1-0.15/230",0.2,0.1,1,0.15,1,6,230
"311","data/0.2-0.1-1-0.15/231",0.2,0.1,1,0.15,1,6,231
"312","data/0.2-0.1-1-0.15/232",0.2,0.1,1,0.15,1,6,232
"313","data/0.2-0.1-1-0.15/233",0.2,0.1,1,0.15,1,6,233
"314","data/0.2-0.1-1-0.15/234",0.2,0.1,1,0.15,1,6,234
"315","data/0.2-0.1-1-0.15/235",0.2,0.1,1,0.15,1,6,235
"316","data/0.2-0.1-1-0.15/236",0.2,0.1,1,0.15,1,6,236
"317","data/0.2-0.1-1-0.15/237",0.2,0.1,1,0.15,1,6,237
"318","data/0.2-0.1-1-0.15/238",0.2,0.1,1,0.15,1,6,238
"319","data/0.2-0.1-1-0.15/239",0.2,0.1,1,0.15,1,6,239
"320","data/0.2-0.1-1-0.15/240",0.2,0.1,1,0.15,1,6,240
"321","data/0.2-0.1-1-0.2/341",0.2,0.1,1,0.2,1,6,341
"322","data/0.2-0.1-1-0.2/342",0.2,0.1,1,0.2,1,6,342
"323","data/0.2-0.1-1-0.2/343",0.2,0.1,1,0.2,1,6,343
"324","data/0.2-0.1-1-0.2/344",0.2,0.1,1,0.2,1,6,344
"325","data/0.2-0.1-1-0.2/345",0.2,0.1,1,0.2,1,6,345
"326","data/0.2-0.1-1-0.2/346",0.2,0.1,1,0.2,1,6,346
"327","data/0.2-0.1-1-0.2/347",0.2,0.1,1,0.2,1,6,347
"328","data/0.2-0.1-1-0.2/348",0.2,0.1,1,0.2,1,6,348
"329","data/0.2-0.1-1-0.2/349",0.2,0.1,1,0.2,1,6,349
"330","data/0.2-0.1-1-0.2/350",0.2,0.1,1,0.2,1,6,350
"331","data/0.2-0.1-1-0.2/351",0.2,0.1,1,0.2,1,6,351
"332","data/0.2-0.1-1-0.2/352",0.2,0.1,1,0.2,1,6,352
"333","data/0.2-0.1-1-0.2/353",0.2,0.1,1,0.2,1,6,353
"334","data/0.2-0.1-1-0.2/354",0.2,0.1,1,0.2,1,6,354
"335","data/0.2-0.1-1-0.2/355",0.2,0.1,1,0.2,1,6,355
"336","data/0.2-0.1-1-0.2/356",0.2,0.1,1,0.2,1,6,356
"337","data/0.2-0.1-1-0.2/357",0.2,0.1,1,0.2,1,6,357
"338","data/0.2-0.1-1-0.2/358",0.2,0.1,1,0.2,1,6,358
"339","data/0.2-0.1-1-0.2/359",0.2,0.1,1,0.2,1,6,359
"340","data/0.2-0.1-1-0.2/360",0.2,0.1,1,0.2,1,6,360
"341","data/0.2-0.1-1.5-0.1/141",0.2,0.1,1.5,0.1,1,6,141
"342","data/0.2-0.1-1.5-0.1/142",0.2,0.1,1.5,0.1,1,6,142
"343","data/0.2-0.1-1.5-0.1/143",0.2,0.1,1.5,0.1,1,6,143
"344","data/0.2-0.1-1.5-0.1/144",0.2,0.1,1.5,0.1,1,6,144
"345","data/0.2-0.1-1.5-0.1/145",0.2,0.1,1.5,0.1,1,6,145
