"","folder","site_model","clock_model","tree_prior","tree","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","data/0.2-0-0-0.1/1","JC69","strict","birth_death","twin",-2025.04469299226,2.62672126059812,0.0841859965403385,3.23490166720665
"2","data/0.2-0-0-0.1/1","JC69","strict","yule","twin",-2022.65825621267,1.87518476659083,0.915495432597807,3.63637586620011
"3","data/0.2-0-0-0.1/1","HKY","strict","yule","twin",-2030.62163193032,2.7180945448771,0.000318570861854642,6.00949450279635
"4","data/0.2-0-0-0.1/1","HKY","strict","birth_death","twin",-2059.78298523226,1.93472085713604,6.89590431244789e-17,5.67109444388888
"5","data/0.2-0-0-0.1/1","JC69","strict","birth_death","true",-1959.60710578853,2.18193599508452,3.08517931757454e-21,3.22468938548664
"6","data/0.2-0-0-0.1/1","JC69","strict","yule","true",-1962.9119392391,3.03414784946228,1.13242508232875e-22,4.64687772690887
"7","data/0.2-0-0-0.1/1","HKY","strict","yule","true",-1967.41079532322,2.99468322398599,1.25945051367588e-24,8.5858015046993
"8","data/0.2-0-0-0.1/1","HKY","strict","birth_death","true",-1912.37942861695,3.88366335364395,1,4.75506494644598
"9","data/0.2-0-0-0.1/2","JC69","strict","birth_death","twin",-1680.92259912373,4.80404119527952,0.0137616339563172,4.55860011940631
"10","data/0.2-0-0-0.1/2","JC69","strict","yule","twin",-1676.65058562008,4.66990977795314,0.986238366043683,5.11426039194255
"11","data/0.2-0-0-0.1/2","HKY","strict","yule","twin",-2773.71287243547,0.930529057807292,0,5.32689092238352
"12","data/0.2-0-0-0.1/2","HKY","strict","birth_death","twin",-2770.13134990059,0.702232437525419,0,5.68910389994781
"13","data/0.2-0-0-0.1/2","JC69","strict","birth_death","true",-1611.66827201551,4.32900858766149,0.132308936113958,5.5843048787184
"14","data/0.2-0-0-0.1/2","JC69","strict","yule","true",-1609.7875903952,4.39661836143386,0.867678481892556,4.26997722170306
"15","data/0.2-0-0-0.1/2","HKY","strict","yule","true",-1620.92890020419,5.15053729587178,1.2581993486586e-05,9.87994100989074
"16","data/0.2-0-0-0.1/2","HKY","strict","birth_death","true",-2771.83362017836,0.0289365471251323,0,2.9913822462808
"17","data/0.2-0-0-0.15/17","JC69","strict","birth_death","twin",-1876.13265326499,2.84643585197929,0.535544049150297,4.24957509078148
"18","data/0.2-0-0-0.15/17","JC69","strict","yule","twin",-1876.28080853994,3.27420063265467,0.461798140161907,3.57110041299934
"19","data/0.2-0-0-0.15/17","HKY","strict","yule","twin",-1882.47866428908,3.63133278991249,0.000939199014129686,4.76253822758966
"20","data/0.2-0-0-0.15/17","HKY","strict","birth_death","twin",-1881.87441961106,3.86103724796328,0.00171861167366624,6.00173901615272
"21","data/0.2-0-0-0.15/17","JC69","strict","birth_death","true",-1701.78576493312,2.11342238115201,2.4121058293266e-24,2.8186558293029
"22","data/0.2-0-0-0.15/17","JC69","strict","yule","true",-1647.40422285533,3.73983690111873,1,3.85971314411953
"23","data/0.2-0-0-0.15/17","HKY","strict","yule","true",-1699.00460922906,1.40029689481207,3.89257450475414e-23,3.36433744600259
"24","data/0.2-0-0-0.15/17","HKY","strict","birth_death","true",-1721.70090458113,3.23375310762126,5.41204130833357e-33,10.301131865449
"25","data/0.2-0-0-0.15/18","JC69","strict","birth_death","twin",-2026.02508226134,2.86940321898174,1.96418773752361e-31,2.92371338894977
"26","data/0.2-0-0-0.15/18","JC69","strict","yule","twin",-2019.44112771605,1.65891699800031,1.42088236302756e-28,2.90474252292742
"27","data/0.2-0-0-0.15/18","HKY","strict","yule","twin",-2078.10234465042,0.195307374637654,4.74586420231693e-54,3.67023150707322
"28","data/0.2-0-0-0.15/18","HKY","strict","birth_death","twin",-1955.32002317326,3.7089455623799,1,5.85474472632669
"29","data/0.2-0-0-0.15/18","JC69","strict","birth_death","true",-1993.40624711374,2.32376910529661,0.124228232734298,3.04978233218932
"30","data/0.2-0-0-0.15/18","JC69","strict","yule","true",-1991.45363717209,2.66756605675154,0.875443313467712,3.04031436969397
"31","data/0.2-0-0-0.15/18","HKY","strict","yule","true",-2006.59612681209,4.49416982845279,2.32235355309162e-07,9.65134109299614
"32","data/0.2-0-0-0.15/18","HKY","strict","birth_death","true",-1999.34243397691,3.72663692712492,0.000328221562634884,4.13134283340447
"33","data/0.2-0-0-0.2/33","JC69","strict","birth_death","twin",-2284.32723597831,4.9865811825457,5.14129618525866e-05,4.52965492570227
"34","data/0.2-0-0-0.2/33","JC69","strict","yule","twin",-2274.45166718929,3.28800640531302,0.999948549167755,5.58779614706561
"35","data/0.2-0-0-0.2/33","HKY","strict","yule","twin",-2291.54071198162,5.02601402071211,3.78703919775549e-08,11.1183084349202
"36","data/0.2-0-0-0.2/33","HKY","strict","birth_death","twin",-3467.294201487,0.800334188592238,0,6.19030296026506
"37","data/0.2-0-0-0.2/33","JC69","strict","birth_death","true",-2246.42567074506,4.20934970311035,0.000753988069578038,6.55093912217048
"38","data/0.2-0-0-0.2/33","JC69","strict","yule","true",-2244.95942531569,4.77249140348822,0.00326698223673895,4.94387633796267
"39","data/0.2-0-0-0.2/33","HKY","strict","yule","true",-2239.25169392435,4.18994452990441,0.983972635055777,4.85159530209741
"40","data/0.2-0-0-0.2/33","HKY","strict","birth_death","true",-2243.65785261677,4.10704630636629,0.0120063946379062,10.0951321312862
"41","data/0.2-0-0-0.2/34","JC69","strict","birth_death","twin",-2094.94016242408,4.40966955623921,0.0885836474230856,6.36554131053558
"42","data/0.2-0-0-0.2/34","JC69","strict","yule","twin",-2095.44851158339,4.63605841686467,0.0532819761227238,3.87704941007368
"43","data/0.2-0-0-0.2/34","HKY","strict","yule","twin",-2156.95172363113,4.77817505484308,1.03770691776203e-28,9.77663074801837
"44","data/0.2-0-0-0.2/34","HKY","strict","birth_death","twin",-2092.66934899518,4.03380361533621,0.858134376454191,13.0323143889432
"45","data/0.2-0-0-0.2/34","JC69","strict","birth_death","true",-1958.19354189874,3.46266621978602,0.385134237356264,7.13685010227114
"46","data/0.2-0-0-0.2/34","JC69","strict","yule","true",-1959.29248612272,3.68241489227753,0.12833547297193,6.01709081088727
"47","data/0.2-0-0-0.2/34","HKY","strict","yule","true",-1967.27724538361,4.87841108768721,4.3712921114781e-05,8.32742532836183
"48","data/0.2-0-0-0.2/34","HKY","strict","birth_death","true",-1957.95992453094,3.32567968515056,0.48648657675069,7.15775670540095
"49","data/0.2-0-0.5-0.1/5","JC69","strict","birth_death","twin",-2032.64523127239,2.14665433807743,9.95910139076765e-31,3.67952941793962
"50","data/0.2-0-0.5-0.1/5","JC69","strict","yule","twin",-2034.84847696855,2.53255433326489,1.09992406935226e-31,3.26009122210633
"51","data/0.2-0-0.5-0.1/5","HKY","strict","yule","twin",-1963.56358023529,2.77553187250181,1,3.64210284814918
"52","data/0.2-0-0.5-0.1/5","HKY","strict","birth_death","twin",-2040.15127172835,2.69688834623563,5.47505142713926e-34,9.21148382627739
"53","data/0.2-0-0.5-0.1/5","JC69","strict","birth_death","true",-1885.69780741196,3.19158987027409,0.99714416553779,3.87305166613519
"54","data/0.2-0-0.5-0.1/5","JC69","strict","yule","true",-1947.59044488975,3.15995300627678,1.31560957442218e-27,4.86373595283221
"55","data/0.2-0-0.5-0.1/5","HKY","strict","yule","true",-2079.60207259144,0.22781118070361,6.12640308239854e-85,3.56883674161972
"56","data/0.2-0-0.5-0.1/5","HKY","strict","birth_death","true",-1891.55333868942,2.93402371835437,0.00285583446221016,10.6846607644916
"57","data/0.2-0-0.5-0.1/6","JC69","strict","birth_death","twin",-7694.36420794021,9.92610511771951,0.99328020395905,16.9096086022527
"58","data/0.2-0-0.5-0.1/6","JC69","strict","yule","twin",-7699.36380476257,9.62735508873274,0.00669536824821478,9.8321807818005
"59","data/0.2-0-0.5-0.1/6","HKY","strict","yule","twin",-7705.25500000015,8.99016083014287,1.85037982626172e-05,7.98775452196224
"60","data/0.2-0-0.5-0.1/6","HKY","strict","birth_death","twin",-7706.39396505938,9.18540578922784,5.9239944720747e-06,17.2558431104462
"61","data/0.2-0-0.5-0.1/6","JC69","strict","birth_death","true",-7205.17214849975,9.80079783407732,8.09131031317396e-05,7.64449816673562
"62","data/0.2-0-0.5-0.1/6","JC69","strict","yule","true",-7201.48733923516,9.10473447443379,0.00322337763118425,11.8507836915383
"63","data/0.2-0-0.5-0.1/6","HKY","strict","yule","true",-7229.94588561081,10.1249459507673,1.40903419815516e-15,8.28062615162787
"64","data/0.2-0-0.5-0.1/6","HKY","strict","birth_death","true",-7195.75332348171,8.6239444491785,0.996695709265683,12.5501657565369
"65","data/0.2-0-0.5-0.15/21","JC69","strict","birth_death","twin",-2256.13368190725,5.28557457928155,1.05163610026314e-29,5.7420534916023
"66","data/0.2-0-0.5-0.15/21","JC69","strict","yule","twin",-2189.4090613626,3.36499093008539,0.999999989997019,4.24779271208892
"67","data/0.2-0-0.5-0.15/21","HKY","strict","yule","twin",-2771.2978030652,0.350690128861039,1.94504831016485e-253,4.36735387246505
"68","data/0.2-0-0.5-0.15/21","HKY","strict","birth_death","twin",-2207.8294440609,5.28366497266039,1.00029808006615e-08,7.43668580804756
"69","data/0.2-0-0.5-0.15/21","JC69","strict","birth_death","true",-2116.95913557167,4.40926190955217,0.00800901920565395,3.69070820839964
"70","data/0.2-0-0.5-0.15/21","JC69","strict","yule","true",-2112.13998986371,4.06813189356518,0.991990980794346,4.72004604133287
"71","data/0.2-0-0.5-0.15/21","HKY","strict","yule","true",-2175.96877627739,4.48773922836346,1.88806959060789e-28,6.37288937031537
"72","data/0.2-0-0.5-0.15/21","HKY","strict","birth_death","true",-2774.02336694065,0.68060446024997,3.50113934150645e-288,6.69690646557268
"73","data/0.2-0-0.5-0.15/22","JC69","strict","birth_death","twin",-5854.35469655987,7.02015084123829,0.247273704751067,14.7107714255825
"74","data/0.2-0-0.5-0.15/22","JC69","strict","yule","twin",-5853.25168708719,7.21033422787814,0.745090220357091,6.98273250408979
"75","data/0.2-0-0.5-0.15/22","HKY","strict","yule","twin",-5862.67953176645,9.20103469202875,5.99443068456886e-05,8.64803185363721
"76","data/0.2-0-0.5-0.15/22","HKY","strict","birth_death","twin",-5857.84018980698,8.21455690152643,0.0075761305849968,10.1926390829434
"77","data/0.2-0-0.5-0.15/22","JC69","strict","birth_death","true",-6319.76096285882,8.05530592060726,0.90769895340902,11.349895199388
"78","data/0.2-0-0.5-0.15/22","JC69","strict","yule","true",-6323.58581713975,7.81149481437914,0.0198074572104056,5.65858958377954
"79","data/0.2-0-0.5-0.15/22","HKY","strict","yule","true",-6322.28837997052,7.86601153127494,0.0724934101189791,11.7193634070249
"80","data/0.2-0-0.5-0.15/22","HKY","strict","birth_death","true",-6335.1985400263,8.68288541904376,1.79261595255301e-07,11.2513664699901
"81","data/0.2-0-0.5-0.2/37","JC69","strict","birth_death","twin",-6738.04344873161,9.43046811416644,1.60514051358802e-07,8.79845733492605
"82","data/0.2-0-0.5-0.2/37","JC69","strict","yule","twin",-6722.49056158789,9.34089387632335,0.912107696979821,9.72542190743695
"83","data/0.2-0-0.5-0.2/37","HKY","strict","yule","twin",-6727.65666363198,9.25595967981554,0.00520518907891733,7.42878835945235
"84","data/0.2-0-0.5-0.2/37","HKY","strict","birth_death","twin",-6724.89125782803,8.10567273683067,0.0826869534272104,12.5303227685044
"85","data/0.2-0-0.5-0.2/37","JC69","strict","birth_death","true",-7449.72384232114,8.36164507495598,0.99929535062962,8.23480277411995
"86","data/0.2-0-0.5-0.2/37","JC69","strict","yule","true",-7456.98174173376,8.16752760395285,0.000704090041326572,5.12715768287719
"87","data/0.2-0-0.5-0.2/37","HKY","strict","yule","true",-7467.4315122379,8.62159516678437,2.03868691080361e-08,10.6970953423311
"88","data/0.2-0-0.5-0.2/37","HKY","strict","birth_death","true",-7464.15679495959,8.2992260066883,5.38942184482085e-07,10.7849760591284
"89","data/0.2-0-0.5-0.2/38","JC69","strict","birth_death","twin",-2937.35909655828,5.47641510715052,0.00192671517940405,8.0555894927212
"90","data/0.2-0-0.5-0.2/38","JC69","strict","yule","twin",-2931.1090864263,4.72447172625268,0.998073284820596,8.21255164186468
"91","data/0.2-0-0.5-0.2/38","HKY","strict","yule","twin",-4160.25867191742,0.301417510886148,0,3.90355012506194
"92","data/0.2-0-0.5-0.2/38","HKY","strict","birth_death","twin",-4159.99005240175,1.12222529535389,0,3.53248599365927
"93","data/0.2-0-0.5-0.2/38","JC69","strict","birth_death","true",-2858.38883254406,6.57890233826829,2.49942170907003e-10,6.58390737884235
"94","data/0.2-0-0.5-0.2/38","JC69","strict","yule","true",-2839.80390493341,4.77587998440678,0.0294558151332513,7.06701682621255
"95","data/0.2-0-0.5-0.2/38","HKY","strict","yule","true",-2836.30893935259,3.96173887710466,0.970544184616807,6.06099369026644
"96","data/0.2-0-0.5-0.2/38","HKY","strict","birth_death","true",-4164.95227564952,2.25954241739036,0,9.17425023431946
"97","data/0.2-0-1-0.1/10","JC69","strict","birth_death","twin",-2632.75408616545,3.41719200892846,0.989307909254031,5.8838613297224
"98","data/0.2-0-1-0.1/10","JC69","strict","yule","twin",-2640.63823192038,4.62365244057776,0.000372640870120224,4.86832739095841
"99","data/0.2-0-1-0.1/10","HKY","strict","yule","twin",-2660.12027090343,6.43343685942616,1.28928360102489e-12,5.1798352008699
"100","data/0.2-0-1-0.1/10","HKY","strict","birth_death","twin",-2637.31706133065,3.39530218133209,0.0103194498745591,8.72579601272127
"101","data/0.2-0-1-0.1/10","JC69","strict","birth_death","true",-2663.14510575534,3.17593068741955,0.972297645226673,6.58160330353768
"102","data/0.2-0-1-0.1/10","JC69","strict","yule","true",-2666.70330817233,3.40435098098976,0.0277007519757937,5.27693259062078
"103","data/0.2-0-1-0.1/10","HKY","strict","yule","true",-2682.51897708053,5.17088830058905,3.74829552401035e-09,11.5312949648646
"104","data/0.2-0-1-0.1/10","HKY","strict","birth_death","true",-2676.46311378498,4.30648387832754,1.59904923787751e-06,11.2904589533331
"105","data/0.2-0-1-0.1/9","JC69","strict","birth_death","twin",-2306.37186171695,3.96485879799296,0.958898355638134,5.60899498585592
"106","data/0.2-0-1-0.1/9","JC69","strict","yule","twin",-2310.55269375082,3.92604430308521,0.0146575131272166,7.36925485023103
"107","data/0.2-0-1-0.1/9","HKY","strict","yule","twin",-2318.02616386879,4.80065923720478,8.32479329777377e-06,6.07297210700198
"108","data/0.2-0-1-0.1/9","HKY","strict","birth_death","twin",-2309.96292740047,4.70836517416592,0.0264358064413517,6.39069753765464
"109","data/0.2-0-1-0.1/9","JC69","strict","birth_death","true",-2394.28541393437,5.1505172199386,0.91939171852451,4.86495638267531
"110","data/0.2-0-1-0.1/9","JC69","strict","yule","true",-2396.72252416024,4.64495989429022,0.0803668718807353,8.20267721995483
"111","data/0.2-0-1-0.1/9","HKY","strict","yule","true",-2402.73885810042,4.48164435071219,0.000195982111810479,10.5409714756715
"112","data/0.2-0-1-0.1/9","HKY","strict","birth_death","true",-2404.20076421611,4.54546544064203,4.54274829444132e-05,12.3854893351705
"113","data/0.2-0-1-0.15/25","JC69","strict","birth_death","twin",-2095.40389557293,3.00625490794347,0.582635339754869,3.47473655639252
"114","data/0.2-0-1-0.15/25","JC69","strict","yule","twin",-2095.75098467022,3.68075410821414,0.411773073071829,3.84121651979966
"115","data/0.2-0-1-0.15/25","HKY","strict","yule","twin",-2102.26961929576,4.19403524891421,0.000607646353634559,5.32922502107516
"116","data/0.2-0-1-0.15/25","HKY","strict","birth_death","twin",-2100.16523616696,3.66205240177328,0.00498394081966642,10.5740454019532
"117","data/0.2-0-1-0.15/25","JC69","strict","birth_death","true",-2001.50783034633,3.73869417987122,0.0196952546331744,4.97196948832348
"118","data/0.2-0-1-0.15/25","JC69","strict","yule","true",-2002.27643326807,3.37017419702262,0.00913190936312497,3.51405952464393
"119","data/0.2-0-1-0.15/25","HKY","strict","yule","true",-1997.60970365675,2.57401620807249,0.971172801376474,4.12706961129488
"120","data/0.2-0-1-0.15/25","HKY","strict","birth_death","true",-2014.75907836895,4.06777061960568,3.46272263207187e-08,9.36415918583935
"121","data/0.2-0-1-0.15/26","JC69","strict","birth_death","twin",-3855.10914974891,6.25830055285745,0.204994700232569,7.55826189791297
"122","data/0.2-0-1-0.15/26","JC69","strict","yule","twin",-3853.78457067293,6.08970319182116,0.770903498961957,9.14044581176445
