"","folder","ess_likelihood","tree","best_or_gen"
"39","data/0.2-0-0.5-0.15/26",901,"twin","gen"
"40","data/0.2-0-0.5-0.15/26",901,"twin","best"
"41","data/0.2-0-0.5-0.2/45",901,"true","gen"
"42","data/0.2-0-0.5-0.2/45",141,"true","best"
"43","data/0.2-0-0.5-0.2/45",901,"twin","gen"
"44","data/0.2-0-0.5-0.2/45",59,"twin","best"
"45","data/0.2-0-0.5-0.2/46",687,"true","gen"
"46","data/0.2-0-0.5-0.2/46",737,"true","best"
"47","data/0.2-0-0.5-0.2/46",438,"twin","gen"
"48","data/0.2-0-0.5-0.2/46",406,"twin","best"
"49","data/0.2-0-1-0.1/10",783,"true","gen"
"50","data/0.2-0-1-0.1/10",795,"true","best"
"51","data/0.2-0-1-0.1/10",901,"twin","gen"
"52","data/0.2-0-1-0.1/10",789,"twin","best"
"53","data/0.2-0-1-0.1/9",816,"true","gen"
"54","data/0.2-0-1-0.1/9",901,"true","best"
"55","data/0.2-0-1-0.1/9",748,"twin","gen"
"56","data/0.2-0-1-0.1/9",298,"twin","best"
"57","data/0.2-0-1-0.15/29",274,"true","gen"
"58","data/0.2-0-1-0.15/29",614,"true","best"
"59","data/0.2-0-1-0.15/29",3,"twin","gen"
"60","data/0.2-0-1-0.15/29",796,"twin","best"
"61","data/0.2-0-1-0.15/30",852,"true","gen"
"62","data/0.2-0-1-0.15/30",683,"true","best"
"63","data/0.2-0-1-0.15/30",886,"twin","gen"
"64","data/0.2-0-1-0.15/30",135,"twin","best"
"65","data/0.2-0-1-0.2/49",787,"true","gen"
"66","data/0.2-0-1-0.2/49",13,"true","best"
"67","data/0.2-0-1-0.2/49",6,"twin","gen"
"68","data/0.2-0-1-0.2/49",579,"twin","best"
"69","data/0.2-0-1-0.2/50",12,"true","gen"
"70","data/0.2-0-1-0.2/50",883,"true","best"
"71","data/0.2-0-1-0.2/50",739,"twin","gen"
"72","data/0.2-0-1-0.2/50",753,"twin","best"
"73","data/0.2-0-1.5-0.1/13",16,"true","gen"
"74","data/0.2-0-1.5-0.1/13",10,"true","best"
"75","data/0.2-0-1.5-0.1/13",3,"twin","gen"
"76","data/0.2-0-1.5-0.1/13",9,"twin","best"
"77","data/0.2-0-1.5-0.1/14",527,"true","gen"
"78","data/0.2-0-1.5-0.1/14",5,"true","best"
"79","data/0.2-0-1.5-0.1/14",3,"twin","gen"
"80","data/0.2-0-1.5-0.1/14",10,"twin","best"
"81","data/0.2-0-1.5-0.15/33",11,"true","gen"
"82","data/0.2-0-1.5-0.15/33",17,"true","best"
"83","data/0.2-0-1.5-0.15/33",7,"twin","gen"
"84","data/0.2-0-1.5-0.15/33",4,"twin","best"
"85","data/0.2-0-1.5-0.15/34",544,"true","gen"
"86","data/0.2-0-1.5-0.15/34",10,"true","best"
"87","data/0.2-0-1.5-0.15/34",47,"twin","gen"
"88","data/0.2-0-1.5-0.15/34",219,"twin","best"
"89","data/0.2-0-1.5-0.2/53",4,"true","gen"
"90","data/0.2-0-1.5-0.2/53",5,"true","best"
"91","data/0.2-0-1.5-0.2/53",448,"twin","gen"
"92","data/0.2-0-1.5-0.2/53",30,"twin","best"
"93","data/0.2-0-1.5-0.2/54",18,"true","gen"
"94","data/0.2-0-1.5-0.2/54",13,"true","best"
"95","data/0.2-0-1.5-0.2/54",41,"twin","gen"
"96","data/0.2-0-1.5-0.2/54",77,"twin","best"
"97","data/0.2-0-2-0.1/17",833,"true","gen"
"98","data/0.2-0-2-0.1/17",780,"true","best"
"99","data/0.2-0-2-0.1/17",855,"twin","gen"
"100","data/0.2-0-2-0.1/17",800,"twin","best"
"101","data/0.2-0-2-0.1/18",520,"true","gen"
"102","data/0.2-0-2-0.1/18",548,"true","best"
"103","data/0.2-0-2-0.1/18",575,"twin","gen"
"104","data/0.2-0-2-0.1/18",633,"twin","best"
"105","data/0.2-0-2-0.15/37",50,"true","gen"
"106","data/0.2-0-2-0.15/37",561,"true","best"
"107","data/0.2-0-2-0.15/37",137,"twin","gen"
"108","data/0.2-0-2-0.15/37",781,"twin","best"
"109","data/0.2-0-2-0.15/38",307,"true","gen"
"110","data/0.2-0-2-0.15/38",3,"true","best"
"111","data/0.2-0-2-0.15/38",306,"twin","gen"
"112","data/0.2-0-2-0.15/38",435,"twin","best"
"113","data/0.2-0-2-0.2/57",469,"true","gen"
"114","data/0.2-0-2-0.2/57",429,"true","best"
"115","data/0.2-0-2-0.2/57",636,"twin","gen"
"116","data/0.2-0-2-0.2/57",585,"twin","best"
"117","data/0.2-0-2-0.2/58",3,"true","gen"
"118","data/0.2-0-2-0.2/58",46,"true","best"
"119","data/0.2-0-2-0.2/58",5,"twin","gen"
"120","data/0.2-0-2-0.2/58",3,"twin","best"
"121","data/0.2-0.15-0-0.1/3",789,"true","gen"
"122","data/0.2-0.15-0-0.1/3",900,"true","best"
"123","data/0.2-0.15-0-0.1/3",18,"twin","gen"
"124","data/0.2-0.15-0-0.1/3",738,"twin","best"
"125","data/0.2-0.15-0-0.1/4",726,"true","gen"
"126","data/0.2-0.15-0-0.1/4",592,"true","best"
"127","data/0.2-0.15-0-0.1/4",831,"twin","gen"
"128","data/0.2-0.15-0-0.1/4",901,"twin","best"
"129","data/0.2-0.15-0-0.15/23",901,"true","gen"
"130","data/0.2-0.15-0-0.15/23",58,"true","best"
"131","data/0.2-0.15-0-0.15/23",840,"twin","gen"
"132","data/0.2-0.15-0-0.15/23",704,"twin","best"
"133","data/0.2-0.15-0-0.15/24",901,"true","gen"
"134","data/0.2-0.15-0-0.15/24",52,"true","best"
"135","data/0.2-0.15-0-0.15/24",901,"twin","gen"
"136","data/0.2-0.15-0-0.15/24",166,"twin","best"
"137","data/0.2-0.15-0-0.2/43",875,"true","gen"
"138","data/0.2-0.15-0-0.2/43",844,"true","best"
"139","data/0.2-0.15-0-0.2/43",7,"twin","gen"
"140","data/0.2-0.15-0-0.2/43",16,"twin","best"
"141","data/0.2-0.15-0-0.2/44",901,"true","gen"
"142","data/0.2-0.15-0-0.2/44",716,"true","best"
"143","data/0.2-0.15-0-0.2/44",901,"twin","gen"
"144","data/0.2-0.15-0-0.2/44",901,"twin","best"
"145","data/0.2-0.15-0.5-0.1/7",5,"true","gen"
"146","data/0.2-0.15-0.5-0.1/7",804,"true","best"
"147","data/0.2-0.15-0.5-0.1/7",811,"twin","gen"
"148","data/0.2-0.15-0.5-0.1/7",187,"twin","best"
"149","data/0.2-0.15-0.5-0.1/8",901,"true","gen"
"150","data/0.2-0.15-0.5-0.1/8",901,"true","best"
"151","data/0.2-0.15-0.5-0.1/8",901,"twin","gen"
"152","data/0.2-0.15-0.5-0.1/8",896,"twin","best"
"153","data/0.2-0.15-0.5-0.15/27",815,"true","gen"
"154","data/0.2-0.15-0.5-0.15/27",849,"true","best"
"155","data/0.2-0.15-0.5-0.15/27",794,"twin","gen"
"156","data/0.2-0.15-0.5-0.15/27",901,"twin","best"
"157","data/0.2-0.15-0.5-0.15/28",875,"true","gen"
"158","data/0.2-0.15-0.5-0.15/28",804,"true","best"
"159","data/0.2-0.15-0.5-0.15/28",901,"twin","gen"
"160","data/0.2-0.15-0.5-0.15/28",853,"twin","best"
"161","data/0.2-0.15-0.5-0.2/47",796,"true","gen"
"162","data/0.2-0.15-0.5-0.2/47",296,"true","best"
"163","data/0.2-0.15-0.5-0.2/47",635,"twin","gen"
"164","data/0.2-0.15-0.5-0.2/47",375,"twin","best"
"165","data/0.2-0.15-0.5-0.2/48",4,"true","gen"
"166","data/0.2-0.15-0.5-0.2/48",818,"true","best"
"167","data/0.2-0.15-0.5-0.2/48",5,"twin","gen"
"168","data/0.2-0.15-0.5-0.2/48",830,"twin","best"
"169","data/0.2-0.15-1-0.1/11",186,"true","gen"
"170","data/0.2-0.15-1-0.1/11",901,"true","best"
"171","data/0.2-0.15-1-0.1/11",794,"twin","gen"
"172","data/0.2-0.15-1-0.1/11",901,"twin","best"
"173","data/0.2-0.15-1-0.1/12",8,"true","gen"
"174","data/0.2-0.15-1-0.1/12",901,"true","best"
"175","data/0.2-0.15-1-0.1/12",82,"twin","gen"
"176","data/0.2-0.15-1-0.1/12",832,"twin","best"
"177","data/0.2-0.15-1-0.15/31",873,"true","gen"
"178","data/0.2-0.15-1-0.15/31",848,"true","best"
"179","data/0.2-0.15-1-0.15/31",901,"twin","gen"
"180","data/0.2-0.15-1-0.15/31",901,"twin","best"
"181","data/0.2-0.15-1-0.15/32",901,"true","gen"
"182","data/0.2-0.15-1-0.15/32",874,"true","best"
"183","data/0.2-0.15-1-0.15/32",901,"twin","gen"
"184","data/0.2-0.15-1-0.15/32",892,"twin","best"
"185","data/0.2-0.15-1-0.2/51",3,"true","gen"
"186","data/0.2-0.15-1-0.2/51",702,"true","best"
"187","data/0.2-0.15-1-0.2/51",8,"twin","gen"
"188","data/0.2-0.15-1-0.2/51",23,"twin","best"
"189","data/0.2-0.15-1-0.2/52",674,"true","gen"
"190","data/0.2-0.15-1-0.2/52",901,"true","best"
"191","data/0.2-0.15-1-0.2/52",810,"twin","gen"
"192","data/0.2-0.15-1-0.2/52",697,"twin","best"
"193","data/0.2-0.15-1.5-0.1/15",897,"true","gen"
"194","data/0.2-0.15-1.5-0.1/15",901,"true","best"
"195","data/0.2-0.15-1.5-0.1/15",867,"twin","gen"
"196","data/0.2-0.15-1.5-0.1/15",761,"twin","best"
"197","data/0.2-0.15-1.5-0.1/16",901,"true","gen"
"198","data/0.2-0.15-1.5-0.1/16",871,"true","best"
"199","data/0.2-0.15-1.5-0.1/16",901,"twin","gen"
"200","data/0.2-0.15-1.5-0.1/16",901,"twin","best"
"201","data/0.2-0.15-1.5-0.15/35",700,"true","gen"
"202","data/0.2-0.15-1.5-0.15/35",872,"true","best"
"203","data/0.2-0.15-1.5-0.15/35",772,"twin","gen"
"204","data/0.2-0.15-1.5-0.15/35",634,"twin","best"
"205","data/0.2-0.15-1.5-0.15/36",832,"true","gen"
"206","data/0.2-0.15-1.5-0.15/36",34,"true","best"
"207","data/0.2-0.15-1.5-0.15/36",653,"twin","gen"
"208","data/0.2-0.15-1.5-0.15/36",701,"twin","best"
"209","data/0.2-0.15-1.5-0.2/55",50,"true","gen"
"210","data/0.2-0.15-1.5-0.2/55",4,"true","best"
"211","data/0.2-0.15-1.5-0.2/55",3,"twin","gen"
"212","data/0.2-0.15-1.5-0.2/55",3,"twin","best"
"213","data/0.2-0.15-1.5-0.2/56",901,"true","gen"
"214","data/0.2-0.15-1.5-0.2/56",721,"true","best"
"215","data/0.2-0.15-1.5-0.2/56",782,"twin","gen"
"216","data/0.2-0.15-1.5-0.2/56",703,"twin","best"
"217","data/0.2-0.15-2-0.1/19",901,"true","gen"
"218","data/0.2-0.15-2-0.1/19",810,"true","best"
"219","data/0.2-0.15-2-0.1/19",15,"twin","gen"
"220","data/0.2-0.15-2-0.1/19",757,"twin","best"
"221","data/0.2-0.15-2-0.1/20",3,"true","gen"
"222","data/0.2-0.15-2-0.1/20",764,"true","best"
"223","data/0.2-0.15-2-0.1/20",901,"twin","gen"
"224","data/0.2-0.15-2-0.1/20",859,"twin","best"
"225","data/0.2-0.15-2-0.15/39",890,"true","gen"
"226","data/0.2-0.15-2-0.15/39",831,"true","best"
"227","data/0.2-0.15-2-0.15/39",734,"twin","gen"
"228","data/0.2-0.15-2-0.15/39",813,"twin","best"
"229","data/0.2-0.15-2-0.15/40",2,"true","gen"
"230","data/0.2-0.15-2-0.15/40",14,"true","best"
"231","data/0.2-0.15-2-0.15/40",8,"twin","gen"
"232","data/0.2-0.15-2-0.15/40",226,"twin","best"
"233","data/0.2-0.15-2-0.2/59",811,"true","gen"
"234","data/0.2-0.15-2-0.2/59",837,"true","best"
"235","data/0.2-0.15-2-0.2/59",525,"twin","gen"
"236","data/0.2-0.15-2-0.2/59",595,"twin","best"
"237","data/0.2-0.15-2-0.2/60",28,"true","gen"
"238","data/0.2-0.15-2-0.2/60",7,"true","best"
"239","data/0.2-0.15-2-0.2/60",4,"twin","gen"
"240","data/0.2-0.15-2-0.2/60",8,"twin","best"
