"","filename","state","cpu_time"
"1","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717567.log","COMPLETED","00:14:09"
"2","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717568.log","COMPLETED","06:01:03"
"3","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717569.log","COMPLETED","07:33:17"
"4","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717570.log","COMPLETED","11:50:49"
"5","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717571.log","COMPLETED","08:31:46"
"6","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717572.log","COMPLETED","03:05:55"
"7","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717573.log","COMPLETED","05:09:01"
"8","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717574.log","COMPLETED","01:29:48"
"9","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717575.log","COMPLETED","00:12:02"
"10","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717576.log","COMPLETED","01:26:12"
"11","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717577.log","COMPLETED","02:37:48"
"12","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717578.log","COMPLETED","00:20:05"
"13","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717579.log","COMPLETED","01:51:14"
"14","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717580.log","COMPLETED","19:43:42"
"15","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717581.log","COMPLETED","01:19:05"
"16","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717582.log","COMPLETED","02:28:00"
"17","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717583.log","COMPLETED","00:08:25"
"18","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717584.log","COMPLETED","00:08:28"
"19","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717585.log","COMPLETED","01:24:17"
"20","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717586.log","COMPLETED","01:00:01"
"21","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717587.log","COMPLETED","02:59:00"
"22","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717588.log","COMPLETED","12:48:15"
"23","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717589.log","COMPLETED","00:28:36"
"24","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717590.log","COMPLETED","00:38:14"
"25","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717591.log","COMPLETED","00:26:14"
"26","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717592.log","COMPLETED","00:12:08"
"27","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717593.log","COMPLETED","02:07:45"
"28","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717594.log","COMPLETED","00:21:31"
"29","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717595.log","COMPLETED","00:54:25"
"30","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717596.log","COMPLETED","00:17:08"
"31","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717597.log","COMPLETED","00:08:04"
"32","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717598.log","COMPLETED","03:38:23"
"33","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717599.log","COMPLETED","11:08:57"
"34","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717600.log","COMPLETED","03:13:59"
"35","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717601.log","COMPLETED","00:34:56"
"36","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717602.log","COMPLETED","01:15:47"
"37","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717603.log","COMPLETED","15:46:28"
"38","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717604.log","COMPLETED","06:40:12"
"39","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717605.log","COMPLETED","00:33:09"
"40","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717606.log","COMPLETED","00:55:18"
"41","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717607.log","COMPLETED","02:31:51"
"42","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717608.log","COMPLETED","01:01:20"
"43","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717609.log","COMPLETED","01:13:22"
"44","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717610.log","COMPLETED","00:10:12"
"45","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717611.log","COMPLETED","00:06:17"
"46","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717612.log","COMPLETED","02:28:16"
"47","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717613.log","COMPLETED","01:01:13"
"48","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717614.log","COMPLETED","00:34:42"
"49","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717615.log","COMPLETED","02:33:10"
"50","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717616.log","COMPLETED","00:33:09"
"51","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717617.log","COMPLETED","01:11:26"
"52","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717618.log","COMPLETED","00:53:56"
"53","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717619.log","COMPLETED","01:12:38"
"54","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717620.log","COMPLETED","06:50:30"
"55","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717621.log","COMPLETED","02:26:50"
"56","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717622.log","COMPLETED","06:25:44"
"57","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717623.log","COMPLETED","03:13:42"
"58","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717624.log","COMPLETED","01:22:20"
"59","/home/p230198/GitHubs/razzo_project/run_r_cmd_7717625.log","COMPLETED","00:39:53"
