"","folder","site_model","clock_model","tree_prior","tree","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","data/0.2-0-0-0.1/1","JC69","strict","birth_death","twin",-6653.80379518586,2.10378415830478,3.09786860313037e-05,79.2066219354728
"2","data/0.2-0-0-0.1/1","JC69","strict","yule","twin",-6643.42162510695,1.90470062035664,0.999958942428623,81.1894944058155
"3","data/0.2-0-0-0.1/1","HKY","strict","yule","twin",-6657.74418838108,2.03442448415279,6.02243292723429e-07,84.1034394217611
"4","data/0.2-0-0-0.1/1","HKY","strict","birth_death","twin",-6654.9882645668,2.08349633651397,9.47664205303434e-06,83.1107012141375
"5","data/0.2-0-0-0.1/1","JC69","strict","birth_death","true",-6124.46122711915,1.97857551587081,9.40545269162653e-06,74.3149149408533
"6","data/0.2-0-0-0.1/1","JC69","strict","yule","true",-6112.88790179672,1.72626487687299,0.99910476010679,83.7402166086342
"7","data/0.2-0-0-0.1/1","HKY","strict","yule","true",-6128.3336825427,1.99602877963565,1.95701286870277e-07,82.3526742817428
"8","data/0.2-0-0-0.1/1","HKY","strict","birth_death","true",-6119.9162075899,1.89293095445639,0.000885638739231772,98.0013535969888
"9","data/0.2-0-0-0.1/2","JC69","strict","birth_death","twin",-4447.21227212367,1.40035331596583,0.999873133651132,63.0328315723839
"10","data/0.2-0-0-0.1/2","JC69","strict","yule","twin",-4468.35535441004,1.99016722278153,6.57084059774095e-10,67.9640215518971
"11","data/0.2-0-0-0.1/2","HKY","strict","yule","twin",-4457.10914804089,1.72452077492161,5.03252916252586e-05,81.1544009666128
"12","data/0.2-0-0-0.1/2","HKY","strict","birth_death","twin",-4456.68983709916,1.80732983439252,7.65404001585964e-05,70.1609915476817
"13","data/0.2-0-0-0.1/2","JC69","strict","birth_death","true",-4659.59682179159,1.29243718972895,0.999337957426699,64.9840372118294
"14","data/0.2-0-0-0.1/2","JC69","strict","yule","true",-4674.88951756886,1.95897052155611,2.28128210545096e-07,66.2554283219874
"15","data/0.2-0-0-0.1/2","HKY","strict","yule","true",-4666.92303043115,1.6395543001697,0.000657628154327734,77.7271914042715
"16","data/0.2-0-0-0.1/2","HKY","strict","birth_death","true",-4671.97985500528,1.73791195240568,4.18629076310408e-06,79.5098246192909
"17","data/0.2-0-0-0.15/21","JC69","strict","birth_death","twin",-16882.1089886678,3.02034510100514,0.954875673647439,145.743524973293
"18","data/0.2-0-0-0.15/21","JC69","strict","yule","twin",-16885.161148327,3.73608003888935,0.0451243263525609,119.240703451228
"19","data/0.2-0-0-0.15/21","HKY","strict","yule","twin",-30502.8589205895,0.671436087425322,0,53.0087020603094
"20","data/0.2-0-0-0.15/21","HKY","strict","birth_death","twin",-30505.1902081755,0.723828259060807,0,58.5544111197801
"21","data/0.2-0-0-0.15/21","JC69","strict","birth_death","true",-16694.5011034964,3.21230697821341,0.0621079837188801,119.746705154126
"22","data/0.2-0-0-0.15/21","JC69","strict","yule","true",-16691.7863432188,2.97481927866052,0.937892015771881,147.384676635515
"23","data/0.2-0-0-0.15/21","HKY","strict","yule","true",-30502.949802636,0.617920472503111,0,61.2625886144987
"24","data/0.2-0-0-0.15/21","HKY","strict","birth_death","true",-16713.1203260732,3.75353096480738,5.09239177546483e-10,129.362334883262
"25","data/0.2-0-0-0.15/22","JC69","strict","birth_death","twin",-6045.56467343276,1.69932440989237,0.397288971521637,58.6206613118565
"26","data/0.2-0-0-0.15/22","JC69","strict","yule","twin",-6046.44070970807,1.80898826099597,0.165443149552139,83.207620034384
"27","data/0.2-0-0-0.15/22","HKY","strict","yule","twin",-6071.10725506232,2.40454805466565,3.20703909531977e-12,94.3765360777343
"28","data/0.2-0-0-0.15/22","HKY","strict","birth_death","twin",-6045.46879133409,1.51604287499111,0.437267878923017,94.6229209229573
"29","data/0.2-0-0-0.15/22","JC69","strict","birth_death","true",-5821.00788780184,1.6961313072888,0.0445819371263807,57.8082938301824
"30","data/0.2-0-0-0.15/22","JC69","strict","yule","true",-5817.9458731762,1.685606325841,0.952741297350198,70.8313679587143
"31","data/0.2-0-0-0.15/22","HKY","strict","yule","true",-5828.99936812542,1.69419507569342,1.5083534753862e-05,71.2416599474628
"32","data/0.2-0-0-0.15/22","HKY","strict","birth_death","true",-5823.82625833214,1.64858257536347,0.00266168198866774,107.512512951019
"33","data/0.2-0-0-0.2/41","JC69","strict","birth_death","twin",-5772.40051926239,1.72098650665899,0.333150042115148,75.4298554208842
"34","data/0.2-0-0-0.2/41","JC69","strict","yule","twin",-5771.79434678581,1.64100657981211,0.610797476579103,81.4913953423845
"35","data/0.2-0-0-0.2/41","HKY","strict","yule","twin",-5780.252594096,1.92485514013645,0.000129576755327587,106.88176681218
"36","data/0.2-0-0-0.2/41","HKY","strict","birth_death","twin",-5774.18513819006,1.61199280548988,0.0559229045504214,115.752306585321
"37","data/0.2-0-0-0.2/41","JC69","strict","birth_death","true",-5345.92979788572,1.68400836801838,0.123251815630748,85.7741853090548
"38","data/0.2-0-0-0.2/41","JC69","strict","yule","true",-5344.0504790326,1.75183367953624,0.807181376642208,72.5760964322783
"39","data/0.2-0-0-0.2/41","HKY","strict","yule","true",-5352.99616283648,1.95752947805569,0.000105174394492783,87.0064997355337
"40","data/0.2-0-0-0.2/41","HKY","strict","birth_death","true",-5346.50325286806,1.74509597048351,0.0694616333325513,92.2749241829907
"41","data/0.2-0-0-0.2/42","JC69","strict","birth_death","twin",-14755.3480105273,2.9999155642637,0.993882900981899,119.72219103785
"42","data/0.2-0-0-0.2/42","JC69","strict","yule","twin",-14761.00795487,2.80334755938462,0.00346140664478699,116.769869773922
"43","data/0.2-0-0-0.2/42","HKY","strict","yule","twin",-14767.814239106,3.18900241265352,3.83107749595205e-06,131.23031767263
"44","data/0.2-0-0-0.2/42","HKY","strict","birth_death","twin",-14761.2743681519,3.19381021465008,0.00265186129581756,129.914384136229
"45","data/0.2-0-0-0.2/42","JC69","strict","birth_death","true",-16293.589974119,3.37892665643069,1.23429734164965e-07,130.970226431802
"46","data/0.2-0-0-0.2/42","JC69","strict","yule","true",-16277.6848192508,2.89611981971937,0.997564043009907,93.1151474631688
"47","data/0.2-0-0-0.2/42","HKY","strict","yule","true",-16289.3859590184,2.93596046178345,8.26419114666425e-06,151.89366506546
"48","data/0.2-0-0-0.2/42","HKY","strict","birth_death","true",-16283.7032451038,2.98260430280764,0.00242756936921224,130.797448131741
"49","data/0.2-0-0.5-0.1/5","JC69","strict","birth_death","twin",-4890.39651241642,2.27300868958784,1.12807384928076e-11,62.186079707354
"50","data/0.2-0-0.5-0.1/5","JC69","strict","yule","twin",-4865.18866530312,1.33896864043999,0.999922713505616,69.0142631385643
"51","data/0.2-0-0.5-0.1/5","HKY","strict","yule","twin",-4874.65657949413,1.74415668109764,7.72864831030263e-05,73.7887448870773
"52","data/0.2-0-0.5-0.1/5","HKY","strict","birth_death","twin",-8318.89108286511,0.365913821769517,0,55.9785016745499
"53","data/0.2-0-0.5-0.1/5","JC69","strict","birth_death","true",-4953.89600267772,1.64459821286226,0.147322918044971,69.3743735238754
"54","data/0.2-0-0.5-0.1/5","JC69","strict","yule","true",-4952.14024867381,1.51497886370731,0.852677077235296,65.3181449695713
"55","data/0.2-0-0.5-0.1/5","HKY","strict","yule","true",-4971.15238787379,2.2800140924254,4.71973314439612e-09,75.7152257820619
