"","folder","n_mb_species","f_mb_species"
"162","data/0.2-0.15-1.5-0.15/112",0,0
"163","data/0.2-0.15-1.5-0.15/113",1,0.0666666666666667
"164","data/0.2-0.15-1.5-0.15/114",1,0.0833333333333333
"165","data/0.2-0.15-1.5-0.15/115",0,0
"166","data/0.2-0.15-1.5-0.15/116",2,0.222222222222222
"167","data/0.2-0.15-1.5-0.15/117",0,0
"168","data/0.2-0.15-1.5-0.15/118",3,0.1875
"169","data/0.2-0.15-1.5-0.15/119",1,0.0833333333333333
"170","data/0.2-0.15-1.5-0.15/120",5,0.208333333333333
"171","data/0.2-0.15-1.5-0.2/191",2,0.133333333333333
"172","data/0.2-0.15-1.5-0.2/192",0,0
"173","data/0.2-0.15-1.5-0.2/193",26,0.52
"174","data/0.2-0.15-1.5-0.2/194",16,0.457142857142857
"175","data/0.2-0.15-1.5-0.2/195",14,0.311111111111111
"176","data/0.2-0.15-1.5-0.2/196",1,0.0625
"177","data/0.2-0.15-1.5-0.2/197",45,0.661764705882353
"178","data/0.2-0.15-1.5-0.2/198",0,0
"179","data/0.2-0.15-1.5-0.2/199",1,0.1
"180","data/0.2-0.15-1.5-0.2/200",2,0.133333333333333
"181","data/0.2-0.15-2-0.1/51",0,0
"182","data/0.2-0.15-2-0.1/52",2,0.153846153846154
"183","data/0.2-0.15-2-0.1/53",2,0.0833333333333333
"184","data/0.2-0.15-2-0.1/54",0,0
"185","data/0.2-0.15-2-0.1/55",5,0.172413793103448
"186","data/0.2-0.15-2-0.1/56",0,0
"187","data/0.2-0.15-2-0.1/57",1,0.0769230769230769
"188","data/0.2-0.15-2-0.1/58",7,0.25
"189","data/0.2-0.15-2-0.1/59",0,0
"190","data/0.2-0.15-2-0.1/60",3,0.25
"191","data/0.2-0.15-2-0.15/131",3,0.142857142857143
"192","data/0.2-0.15-2-0.15/132",0,0
"193","data/0.2-0.15-2-0.15/133",9,0.310344827586207
"194","data/0.2-0.15-2-0.15/134",2,0.1
"195","data/0.2-0.15-2-0.15/135",3,0.142857142857143
"196","data/0.2-0.15-2-0.15/136",9,0.257142857142857
"197","data/0.2-0.15-2-0.15/137",5,0.161290322580645
"198","data/0.2-0.15-2-0.15/138",6,0.260869565217391
"199","data/0.2-0.15-2-0.15/139",0,0
"200","data/0.2-0.15-2-0.15/140",4,0.25
"201","data/0.2-0.15-2-0.2/211",19,0.422222222222222
"202","data/0.2-0.15-2-0.2/212",52,0.504854368932039
"203","data/0.2-0.15-2-0.2/213",2,0.133333333333333
"204","data/0.2-0.15-2-0.2/214",2,0.133333333333333
"205","data/0.2-0.15-2-0.2/215",7,0.28
"206","data/0.2-0.15-2-0.2/216",0,0
"207","data/0.2-0.15-2-0.2/217",1,0.111111111111111
"208","data/0.2-0.15-2-0.2/218",0,0
"209","data/0.2-0.15-2-0.2/219",4,0.266666666666667
"210","data/0.2-0.15-2-0.2/220",5,0.217391304347826
"211","data/0.2-0.15-2.5-0.1/71",29,0.432835820895522
"212","data/0.2-0.15-2.5-0.1/72",0,0
"213","data/0.2-0.15-2.5-0.1/73",1,0.0769230769230769
"214","data/0.2-0.15-2.5-0.1/74",0,0
"215","data/0.2-0.15-2.5-0.1/75",0,0
"216","data/0.2-0.15-2.5-0.1/76",1,0.0454545454545455
"217","data/0.2-0.15-2.5-0.1/77",1,0.142857142857143
"218","data/0.2-0.15-2.5-0.1/78",0,0
"219","data/0.2-0.15-2.5-0.1/79",14,0.304347826086957
"220","data/0.2-0.15-2.5-0.1/80",0,0
"221","data/0.2-0.15-2.5-0.15/151",0,0
"222","data/0.2-0.15-2.5-0.15/152",20,0.350877192982456
"223","data/0.2-0.15-2.5-0.15/153",1,0.1
"224","data/0.2-0.15-2.5-0.15/154",1,0.0769230769230769
"225","data/0.2-0.15-2.5-0.15/155",0,0
"226","data/0.2-0.15-2.5-0.15/156",0,0
"227","data/0.2-0.15-2.5-0.15/157",1,0.0833333333333333
"228","data/0.2-0.15-2.5-0.15/158",2,0.125
"229","data/0.2-0.15-2.5-0.15/159",12,0.444444444444444
"230","data/0.2-0.15-2.5-0.15/160",9,0.310344827586207
"231","data/0.2-0.15-2.5-0.2/231",1,0.0909090909090909
"232","data/0.2-0.15-2.5-0.2/232",47,0.5875
"233","data/0.2-0.15-2.5-0.2/233",86,0.609929078014184
"234","data/0.2-0.15-2.5-0.2/234",54,0.545454545454545
"235","data/0.2-0.15-2.5-0.2/235",8,0.347826086956522
"236","data/0.2-0.15-2.5-0.2/236",107,0.527093596059113
"237","data/0.2-0.15-2.5-0.2/237",4,0.181818181818182
"238","data/0.2-0.15-2.5-0.2/238",29,0.414285714285714
"239","data/0.2-0.15-2.5-0.2/239",63,0.588785046728972
"240","data/0.2-0.15-2.5-0.2/240",11,0.255813953488372
