"","folder","ess_likelihood","tree","best_or_gen"
"472","data/0.2-0.15-1-0.1/11",901,"twin","best"
"473","data/0.2-0.15-1-0.1/12",803,"true","gen"
"474","data/0.2-0.15-1-0.1/12",878,"true","best"
"475","data/0.2-0.15-1-0.1/12",901,"twin","gen"
"476","data/0.2-0.15-1-0.1/12",154,"twin","best"
"477","data/0.2-0.15-1-0.1/13",9,"true","gen"
"478","data/0.2-0.15-1-0.1/13",858,"true","best"
"479","data/0.2-0.15-1-0.1/13",68,"twin","gen"
"480","data/0.2-0.15-1-0.1/13",695,"twin","best"
"481","data/0.2-0.15-1-0.1/14",763,"true","gen"
"482","data/0.2-0.15-1-0.1/14",816,"true","best"
"483","data/0.2-0.15-1-0.1/14",3,"twin","gen"
"484","data/0.2-0.15-1-0.1/14",800,"twin","best"
"485","data/0.2-0.15-1-0.1/15",704,"true","gen"
"486","data/0.2-0.15-1-0.1/15",898,"true","best"
"487","data/0.2-0.15-1-0.1/15",881,"twin","gen"
"488","data/0.2-0.15-1-0.1/15",32,"twin","best"
"489","data/0.2-0.15-1-0.1/16",678,"true","gen"
"490","data/0.2-0.15-1-0.1/16",865,"true","best"
"491","data/0.2-0.15-1-0.1/16",901,"twin","gen"
"492","data/0.2-0.15-1-0.1/16",178,"twin","best"
"493","data/0.2-0.15-1-0.1/17",893,"true","gen"
"494","data/0.2-0.15-1-0.1/17",901,"true","best"
"495","data/0.2-0.15-1-0.1/17",889,"twin","gen"
"496","data/0.2-0.15-1-0.1/17",81,"twin","best"
"497","data/0.2-0.15-1-0.1/18",793,"true","gen"
"498","data/0.2-0.15-1-0.1/18",901,"true","best"
"499","data/0.2-0.15-1-0.1/18",3,"twin","gen"
"500","data/0.2-0.15-1-0.1/18",741,"twin","best"
"501","data/0.2-0.15-1-0.1/19",594,"true","gen"
"502","data/0.2-0.15-1-0.1/19",901,"true","best"
"503","data/0.2-0.15-1-0.1/19",3,"twin","gen"
"504","data/0.2-0.15-1-0.1/19",901,"twin","best"
"505","data/0.2-0.15-1-0.1/20",901,"true","gen"
"506","data/0.2-0.15-1-0.1/20",867,"true","best"
"507","data/0.2-0.15-1-0.1/20",901,"twin","gen"
"508","data/0.2-0.15-1-0.1/20",736,"twin","best"
"509","data/0.2-0.15-1-0.15/100",901,"true","gen"
"510","data/0.2-0.15-1-0.15/100",901,"true","best"
"511","data/0.2-0.15-1-0.15/100",896,"twin","gen"
"512","data/0.2-0.15-1-0.15/100",673,"twin","best"
"513","data/0.2-0.15-1-0.15/91",772,"true","gen"
"514","data/0.2-0.15-1-0.15/91",746,"true","best"
"515","data/0.2-0.15-1-0.15/91",802,"twin","gen"
"516","data/0.2-0.15-1-0.15/91",330,"twin","best"
"517","data/0.2-0.15-1-0.15/92",901,"true","gen"
"518","data/0.2-0.15-1-0.15/92",901,"true","best"
"519","data/0.2-0.15-1-0.15/92",722,"twin","gen"
"520","data/0.2-0.15-1-0.15/92",897,"twin","best"
"521","data/0.2-0.15-1-0.15/93",901,"true","gen"
"522","data/0.2-0.15-1-0.15/93",135,"true","best"
"523","data/0.2-0.15-1-0.15/93",877,"twin","gen"
"524","data/0.2-0.15-1-0.15/93",901,"twin","best"
"525","data/0.2-0.15-1-0.15/94",782,"true","gen"
"526","data/0.2-0.15-1-0.15/94",901,"true","best"
"527","data/0.2-0.15-1-0.15/94",901,"twin","gen"
"528","data/0.2-0.15-1-0.15/94",880,"twin","best"
"529","data/0.2-0.15-1-0.15/95",837,"true","gen"
"530","data/0.2-0.15-1-0.15/95",214,"true","best"
"531","data/0.2-0.15-1-0.15/95",901,"twin","gen"
"532","data/0.2-0.15-1-0.15/95",831,"twin","best"
"533","data/0.2-0.15-1-0.15/96",22,"true","gen"
"534","data/0.2-0.15-1-0.15/96",859,"true","best"
"535","data/0.2-0.15-1-0.15/96",901,"twin","gen"
"536","data/0.2-0.15-1-0.15/96",138,"twin","best"
"537","data/0.2-0.15-1-0.15/97",901,"true","gen"
"538","data/0.2-0.15-1-0.15/97",901,"true","best"
"539","data/0.2-0.15-1-0.15/97",901,"twin","gen"
"540","data/0.2-0.15-1-0.15/97",695,"twin","best"
"541","data/0.2-0.15-1-0.15/98",14,"true","gen"
"542","data/0.2-0.15-1-0.15/98",901,"true","best"
"543","data/0.2-0.15-1-0.15/98",861,"twin","gen"
"544","data/0.2-0.15-1-0.15/98",901,"twin","best"
"545","data/0.2-0.15-1-0.15/99",901,"true","gen"
"546","data/0.2-0.15-1-0.15/99",901,"true","best"
"547","data/0.2-0.15-1-0.15/99",901,"twin","gen"
"548","data/0.2-0.15-1-0.15/99",901,"twin","best"
"549","data/0.2-0.15-1-0.2/171",901,"true","gen"
"550","data/0.2-0.15-1-0.2/171",611,"true","best"
"551","data/0.2-0.15-1-0.2/171",855,"twin","gen"
"552","data/0.2-0.15-1-0.2/171",527,"twin","best"
"553","data/0.2-0.15-1-0.2/172",855,"true","gen"
"554","data/0.2-0.15-1-0.2/172",901,"true","best"
"555","data/0.2-0.15-1-0.2/172",776,"twin","gen"
"556","data/0.2-0.15-1-0.2/172",901,"twin","best"
"557","data/0.2-0.15-1-0.2/173",661,"true","gen"
"558","data/0.2-0.15-1-0.2/173",678,"true","best"
"559","data/0.2-0.15-1-0.2/173",734,"twin","gen"
"560","data/0.2-0.15-1-0.2/173",735,"twin","best"
"561","data/0.2-0.15-1-0.2/174",723,"true","gen"
"562","data/0.2-0.15-1-0.2/174",4,"true","best"
"563","data/0.2-0.15-1-0.2/174",721,"twin","gen"
"564","data/0.2-0.15-1-0.2/174",812,"twin","best"
"565","data/0.2-0.15-1-0.2/175",860,"true","gen"
"566","data/0.2-0.15-1-0.2/175",854,"true","best"
"567","data/0.2-0.15-1-0.2/175",686,"twin","gen"
"568","data/0.2-0.15-1-0.2/175",844,"twin","best"
"569","data/0.2-0.15-1-0.2/176",746,"true","gen"
"570","data/0.2-0.15-1-0.2/176",901,"true","best"
"571","data/0.2-0.15-1-0.2/176",901,"twin","gen"
"572","data/0.2-0.15-1-0.2/176",874,"twin","best"
"573","data/0.2-0.15-1-0.2/177",412,"true","gen"
"574","data/0.2-0.15-1-0.2/177",620,"true","best"
"575","data/0.2-0.15-1-0.2/177",3,"twin","gen"
"576","data/0.2-0.15-1-0.2/177",5,"twin","best"
"577","data/0.2-0.15-1-0.2/178",755,"true","gen"
"578","data/0.2-0.15-1-0.2/178",37,"true","best"
"579","data/0.2-0.15-1-0.2/178",839,"twin","gen"
"580","data/0.2-0.15-1-0.2/178",766,"twin","best"
"581","data/0.2-0.15-1-0.2/179",816,"true","gen"
"582","data/0.2-0.15-1-0.2/179",901,"true","best"
"583","data/0.2-0.15-1-0.2/179",600,"twin","gen"
"584","data/0.2-0.15-1-0.2/179",367,"twin","best"
"585","data/0.2-0.15-1-0.2/180",472,"true","gen"
"586","data/0.2-0.15-1-0.2/180",16,"true","best"
"587","data/0.2-0.15-1-0.2/180",402,"twin","gen"
"588","data/0.2-0.15-1-0.2/180",512,"twin","best"
"589","data/0.2-0.15-1.5-0.1/31",901,"true","gen"
"590","data/0.2-0.15-1.5-0.1/31",879,"true","best"
"591","data/0.2-0.15-1.5-0.1/31",755,"twin","gen"
"592","data/0.2-0.15-1.5-0.1/31",150,"twin","best"
"593","data/0.2-0.15-1.5-0.1/32",808,"true","gen"
"594","data/0.2-0.15-1.5-0.1/32",758,"true","best"
"595","data/0.2-0.15-1.5-0.1/32",901,"twin","gen"
"596","data/0.2-0.15-1.5-0.1/32",900,"twin","best"
"597","data/0.2-0.15-1.5-0.1/33",900,"true","gen"
"598","data/0.2-0.15-1.5-0.1/33",133,"true","best"
"599","data/0.2-0.15-1.5-0.1/33",777,"twin","gen"
"600","data/0.2-0.15-1.5-0.1/33",901,"twin","best"
"601","data/0.2-0.15-1.5-0.1/34",901,"true","gen"
"602","data/0.2-0.15-1.5-0.1/34",901,"true","best"
"603","data/0.2-0.15-1.5-0.1/34",856,"twin","gen"
"604","data/0.2-0.15-1.5-0.1/34",901,"twin","best"
"605","data/0.2-0.15-1.5-0.1/35",712,"true","gen"
"606","data/0.2-0.15-1.5-0.1/35",120,"true","best"
"607","data/0.2-0.15-1.5-0.1/35",901,"twin","gen"
"608","data/0.2-0.15-1.5-0.1/35",901,"twin","best"
"609","data/0.2-0.15-1.5-0.1/36",24,"true","gen"
"610","data/0.2-0.15-1.5-0.1/36",901,"true","best"
"611","data/0.2-0.15-1.5-0.1/36",755,"twin","gen"
"612","data/0.2-0.15-1.5-0.1/36",171,"twin","best"
"613","data/0.2-0.15-1.5-0.1/37",891,"true","gen"
"614","data/0.2-0.15-1.5-0.1/37",39,"true","best"
"615","data/0.2-0.15-1.5-0.1/37",901,"twin","gen"
"616","data/0.2-0.15-1.5-0.1/37",901,"twin","best"
"617","data/0.2-0.15-1.5-0.1/38",901,"true","gen"
"618","data/0.2-0.15-1.5-0.1/38",901,"true","best"
"619","data/0.2-0.15-1.5-0.1/38",901,"twin","gen"
"620","data/0.2-0.15-1.5-0.1/38",901,"twin","best"
"621","data/0.2-0.15-1.5-0.1/39",901,"true","gen"
"622","data/0.2-0.15-1.5-0.1/39",774,"true","best"
"623","data/0.2-0.15-1.5-0.1/39",660,"twin","gen"
"624","data/0.2-0.15-1.5-0.1/39",547,"twin","best"
"625","data/0.2-0.15-1.5-0.1/40",824,"true","gen"
"626","data/0.2-0.15-1.5-0.1/40",826,"true","best"
"627","data/0.2-0.15-1.5-0.1/40",801,"twin","gen"
"628","data/0.2-0.15-1.5-0.1/40",755,"twin","best"
"629","data/0.2-0.15-1.5-0.15/111",638,"true","gen"
"630","data/0.2-0.15-1.5-0.15/111",617,"true","best"
"631","data/0.2-0.15-1.5-0.15/111",491,"twin","gen"
"632","data/0.2-0.15-1.5-0.15/111",414,"twin","best"
"633","data/0.2-0.15-1.5-0.15/112",852,"true","gen"
"634","data/0.2-0.15-1.5-0.15/112",901,"true","best"
"635","data/0.2-0.15-1.5-0.15/112",852,"twin","gen"
"636","data/0.2-0.15-1.5-0.15/112",818,"twin","best"
"637","data/0.2-0.15-1.5-0.15/113",463,"true","gen"
"638","data/0.2-0.15-1.5-0.15/113",285,"true","best"
"639","data/0.2-0.15-1.5-0.15/113",681,"twin","gen"
"640","data/0.2-0.15-1.5-0.15/113",697,"twin","best"
"641","data/0.2-0.15-1.5-0.15/114",702,"true","gen"
"642","data/0.2-0.15-1.5-0.15/114",212,"true","best"
"643","data/0.2-0.15-1.5-0.15/114",743,"twin","gen"
"644","data/0.2-0.15-1.5-0.15/114",37,"twin","best"
"645","data/0.2-0.15-1.5-0.15/115",2,"true","gen"
"646","data/0.2-0.15-1.5-0.15/115",2,"true","best"
"647","data/0.2-0.15-1.5-0.15/115",2,"twin","gen"
"648","data/0.2-0.15-1.5-0.15/115",2,"twin","best"
"649","data/0.2-0.15-1.5-0.15/116",901,"true","gen"
"650","data/0.2-0.15-1.5-0.15/116",901,"true","best"
"651","data/0.2-0.15-1.5-0.15/116",3,"twin","gen"
"652","data/0.2-0.15-1.5-0.15/116",309,"twin","best"
"653","data/0.2-0.15-1.5-0.15/117",556,"true","gen"
"654","data/0.2-0.15-1.5-0.15/117",780,"true","best"
"655","data/0.2-0.15-1.5-0.15/117",806,"twin","gen"
"656","data/0.2-0.15-1.5-0.15/117",834,"twin","best"
"657","data/0.2-0.15-1.5-0.15/118",778,"true","gen"
"658","data/0.2-0.15-1.5-0.15/118",870,"true","best"
"659","data/0.2-0.15-1.5-0.15/118",370,"twin","gen"
"660","data/0.2-0.15-1.5-0.15/118",59,"twin","best"
"661","data/0.2-0.15-1.5-0.15/119",4,"true","gen"
"662","data/0.2-0.15-1.5-0.15/119",4,"true","best"
"663","data/0.2-0.15-1.5-0.15/119",901,"twin","gen"
"664","data/0.2-0.15-1.5-0.15/119",3,"twin","best"
"665","data/0.2-0.15-1.5-0.15/120",651,"true","gen"
"666","data/0.2-0.15-1.5-0.15/120",480,"true","best"
"667","data/0.2-0.15-1.5-0.15/120",3,"twin","gen"
"668","data/0.2-0.15-1.5-0.15/120",710,"twin","best"
"669","data/0.2-0.15-1.5-0.2/191",810,"true","gen"
"670","data/0.2-0.15-1.5-0.2/191",874,"true","best"
"671","data/0.2-0.15-1.5-0.2/191",13,"twin","gen"
"672","data/0.2-0.15-1.5-0.2/191",788,"twin","best"
"673","data/0.2-0.15-1.5-0.2/192",756,"true","gen"
"674","data/0.2-0.15-1.5-0.2/192",901,"true","best"
"675","data/0.2-0.15-1.5-0.2/192",901,"twin","gen"
"676","data/0.2-0.15-1.5-0.2/192",840,"twin","best"
"677","data/0.2-0.15-1.5-0.2/193",382,"true","gen"
"678","data/0.2-0.15-1.5-0.2/193",291,"true","best"
"679","data/0.2-0.15-1.5-0.2/193",93,"twin","gen"
"680","data/0.2-0.15-1.5-0.2/193",372,"twin","best"
"681","data/0.2-0.15-1.5-0.2/194",704,"true","gen"
"682","data/0.2-0.15-1.5-0.2/194",225,"true","best"
"683","data/0.2-0.15-1.5-0.2/194",385,"twin","gen"
"684","data/0.2-0.15-1.5-0.2/194",390,"twin","best"
"685","data/0.2-0.15-1.5-0.2/195",3,"true","gen"
"686","data/0.2-0.15-1.5-0.2/195",7,"true","best"
"687","data/0.2-0.15-1.5-0.2/195",406,"twin","gen"
"688","data/0.2-0.15-1.5-0.2/195",245,"twin","best"
"689","data/0.2-0.15-1.5-0.2/196",749,"true","gen"
"690","data/0.2-0.15-1.5-0.2/196",514,"true","best"
"691","data/0.2-0.15-1.5-0.2/196",841,"twin","gen"
"692","data/0.2-0.15-1.5-0.2/196",848,"twin","best"
"693","data/0.2-0.15-1.5-0.2/197",22,"true","gen"
"694","data/0.2-0.15-1.5-0.2/197",226,"true","best"
"695","data/0.2-0.15-1.5-0.2/197",205,"twin","gen"
"696","data/0.2-0.15-1.5-0.2/197",9,"twin","best"
"697","data/0.2-0.15-1.5-0.2/198",879,"true","gen"
"698","data/0.2-0.15-1.5-0.2/198",818,"true","best"
"699","data/0.2-0.15-1.5-0.2/198",876,"twin","gen"
"700","data/0.2-0.15-1.5-0.2/198",770,"twin","best"
"701","data/0.2-0.15-1.5-0.2/199",901,"true","gen"
"702","data/0.2-0.15-1.5-0.2/199",707,"true","best"
"703","data/0.2-0.15-1.5-0.2/199",901,"twin","gen"
"704","data/0.2-0.15-1.5-0.2/199",901,"twin","best"
"705","data/0.2-0.15-1.5-0.2/200",6,"true","gen"
"706","data/0.2-0.15-1.5-0.2/200",238,"true","best"
"707","data/0.2-0.15-1.5-0.2/200",664,"twin","gen"
"708","data/0.2-0.15-1.5-0.2/200",26,"twin","best"
"709","data/0.2-0.15-2-0.1/51",894,"true","gen"
"710","data/0.2-0.15-2-0.1/51",901,"true","best"
"711","data/0.2-0.15-2-0.1/51",879,"twin","gen"
"712","data/0.2-0.15-2-0.1/51",180,"twin","best"
"713","data/0.2-0.15-2-0.1/52",775,"true","gen"
"714","data/0.2-0.15-2-0.1/52",627,"true","best"
"715","data/0.2-0.15-2-0.1/52",780,"twin","gen"
"716","data/0.2-0.15-2-0.1/52",125,"twin","best"
"717","data/0.2-0.15-2-0.1/53",606,"true","gen"
"718","data/0.2-0.15-2-0.1/53",901,"true","best"
"719","data/0.2-0.15-2-0.1/53",23,"twin","gen"
"720","data/0.2-0.15-2-0.1/53",558,"twin","best"
"721","data/0.2-0.15-2-0.1/54",901,"true","gen"
"722","data/0.2-0.15-2-0.1/54",901,"true","best"
"723","data/0.2-0.15-2-0.1/54",833,"twin","gen"
"724","data/0.2-0.15-2-0.1/54",901,"twin","best"
"725","data/0.2-0.15-2-0.1/55",700,"true","gen"
"726","data/0.2-0.15-2-0.1/55",256,"true","best"
"727","data/0.2-0.15-2-0.1/55",636,"twin","gen"
"728","data/0.2-0.15-2-0.1/55",452,"twin","best"
"729","data/0.2-0.15-2-0.1/56",901,"true","gen"
"730","data/0.2-0.15-2-0.1/56",863,"true","best"
"731","data/0.2-0.15-2-0.1/56",901,"twin","gen"
"732","data/0.2-0.15-2-0.1/56",134,"twin","best"
"733","data/0.2-0.15-2-0.1/57",701,"true","gen"
"734","data/0.2-0.15-2-0.1/57",867,"true","best"
"735","data/0.2-0.15-2-0.1/57",11,"twin","gen"
"736","data/0.2-0.15-2-0.1/57",901,"twin","best"
"737","data/0.2-0.15-2-0.1/58",424,"true","gen"
"738","data/0.2-0.15-2-0.1/58",555,"true","best"
"739","data/0.2-0.15-2-0.1/58",508,"twin","gen"
"740","data/0.2-0.15-2-0.1/58",495,"twin","best"
"741","data/0.2-0.15-2-0.1/59",901,"true","gen"
"742","data/0.2-0.15-2-0.1/59",239,"true","best"
"743","data/0.2-0.15-2-0.1/59",8,"twin","gen"
"744","data/0.2-0.15-2-0.1/59",901,"twin","best"
"745","data/0.2-0.15-2-0.1/60",798,"true","gen"
"746","data/0.2-0.15-2-0.1/60",898,"true","best"
"747","data/0.2-0.15-2-0.1/60",901,"twin","gen"
"748","data/0.2-0.15-2-0.1/60",829,"twin","best"
"749","data/0.2-0.15-2-0.15/131",527,"true","gen"
"750","data/0.2-0.15-2-0.15/131",770,"true","best"
"751","data/0.2-0.15-2-0.15/131",824,"twin","gen"
"752","data/0.2-0.15-2-0.15/131",7,"twin","best"
"753","data/0.2-0.15-2-0.15/132",848,"true","gen"
"754","data/0.2-0.15-2-0.15/132",839,"true","best"
"755","data/0.2-0.15-2-0.15/132",901,"twin","gen"
"756","data/0.2-0.15-2-0.15/132",901,"twin","best"
"757","data/0.2-0.15-2-0.15/133",665,"true","gen"
"758","data/0.2-0.15-2-0.15/133",629,"true","best"
"759","data/0.2-0.15-2-0.15/133",429,"twin","gen"
"760","data/0.2-0.15-2-0.15/133",589,"twin","best"
"761","data/0.2-0.15-2-0.15/134",752,"true","gen"
"762","data/0.2-0.15-2-0.15/134",881,"true","best"
"763","data/0.2-0.15-2-0.15/134",799,"twin","gen"
"764","data/0.2-0.15-2-0.15/134",805,"twin","best"
"765","data/0.2-0.15-2-0.15/135",8,"true","gen"
"766","data/0.2-0.15-2-0.15/135",30,"true","best"
"767","data/0.2-0.15-2-0.15/135",791,"twin","gen"
"768","data/0.2-0.15-2-0.15/135",3,"twin","best"
"769","data/0.2-0.15-2-0.15/136",21,"true","gen"
"770","data/0.2-0.15-2-0.15/136",185,"true","best"
"771","data/0.2-0.15-2-0.15/136",438,"twin","gen"
"772","data/0.2-0.15-2-0.15/136",218,"twin","best"
"773","data/0.2-0.15-2-0.15/137",464,"true","gen"
"774","data/0.2-0.15-2-0.15/137",230,"true","best"
"775","data/0.2-0.15-2-0.15/137",648,"twin","gen"
"776","data/0.2-0.15-2-0.15/137",361,"twin","best"
"777","data/0.2-0.15-2-0.15/138",727,"true","gen"
"778","data/0.2-0.15-2-0.15/138",261,"true","best"
"779","data/0.2-0.15-2-0.15/138",416,"twin","gen"
"780","data/0.2-0.15-2-0.15/138",629,"twin","best"
"781","data/0.2-0.15-2-0.15/139",901,"true","gen"
"782","data/0.2-0.15-2-0.15/139",764,"true","best"
"783","data/0.2-0.15-2-0.15/139",41,"twin","gen"
"784","data/0.2-0.15-2-0.15/139",723,"twin","best"
"785","data/0.2-0.15-2-0.15/140",685,"true","gen"
"786","data/0.2-0.15-2-0.15/140",424,"true","best"
"787","data/0.2-0.15-2-0.15/140",667,"twin","gen"
"788","data/0.2-0.15-2-0.15/140",445,"twin","best"
"789","data/0.2-0.15-2-0.2/211",293,"true","gen"
"790","data/0.2-0.15-2-0.2/211",508,"true","best"
"791","data/0.2-0.15-2-0.2/211",3,"twin","gen"
"792","data/0.2-0.15-2-0.2/211",432,"twin","best"
"793","data/0.2-0.15-2-0.2/212",205,"true","gen"
"794","data/0.2-0.15-2-0.2/212",252,"true","best"
"795","data/0.2-0.15-2-0.2/212",176,"twin","gen"
"796","data/0.2-0.15-2-0.2/212",139,"twin","best"
"797","data/0.2-0.15-2-0.2/213",798,"true","gen"
"798","data/0.2-0.15-2-0.2/213",777,"true","best"
"799","data/0.2-0.15-2-0.2/213",586,"twin","gen"
"800","data/0.2-0.15-2-0.2/213",462,"twin","best"
"801","data/0.2-0.15-2-0.2/214",3,"true","gen"
"802","data/0.2-0.15-2-0.2/214",3,"true","best"
"803","data/0.2-0.15-2-0.2/214",18,"twin","gen"
"804","data/0.2-0.15-2-0.2/214",836,"twin","best"
"805","data/0.2-0.15-2-0.2/215",872,"true","gen"
"806","data/0.2-0.15-2-0.2/215",713,"true","best"
"807","data/0.2-0.15-2-0.2/215",664,"twin","gen"
"808","data/0.2-0.15-2-0.2/215",369,"twin","best"
"809","data/0.2-0.15-2-0.2/216",879,"true","gen"
"810","data/0.2-0.15-2-0.2/216",901,"true","best"
"811","data/0.2-0.15-2-0.2/216",845,"twin","gen"
"812","data/0.2-0.15-2-0.2/216",808,"twin","best"
"813","data/0.2-0.15-2-0.2/217",901,"true","gen"
"814","data/0.2-0.15-2-0.2/217",901,"true","best"
"815","data/0.2-0.15-2-0.2/217",822,"twin","gen"
"816","data/0.2-0.15-2-0.2/217",872,"twin","best"
"817","data/0.2-0.15-2-0.2/218",901,"true","gen"
"818","data/0.2-0.15-2-0.2/218",790,"true","best"
"819","data/0.2-0.15-2-0.2/218",901,"twin","gen"
"820","data/0.2-0.15-2-0.2/218",196,"twin","best"
"821","data/0.2-0.15-2-0.2/219",4,"true","gen"
"822","data/0.2-0.15-2-0.2/219",80,"true","best"
"823","data/0.2-0.15-2-0.2/219",763,"twin","gen"
"824","data/0.2-0.15-2-0.2/219",4,"twin","best"
"825","data/0.2-0.15-2-0.2/220",885,"true","gen"
"826","data/0.2-0.15-2-0.2/220",8,"true","best"
"827","data/0.2-0.15-2-0.2/220",13,"twin","gen"
"828","data/0.2-0.15-2-0.2/220",91,"twin","best"
"829","data/0.2-0.15-2.5-0.1/71",5,"true","gen"
"830","data/0.2-0.15-2.5-0.1/71",9,"true","best"
"831","data/0.2-0.15-2.5-0.1/71",15,"twin","gen"
"832","data/0.2-0.15-2.5-0.1/71",6,"twin","best"
"833","data/0.2-0.15-2.5-0.1/72",657,"true","gen"
"834","data/0.2-0.15-2.5-0.1/72",901,"true","best"
"835","data/0.2-0.15-2.5-0.1/72",846,"twin","gen"
"836","data/0.2-0.15-2.5-0.1/72",235,"twin","best"
"837","data/0.2-0.15-2.5-0.1/73",881,"true","gen"
"838","data/0.2-0.15-2.5-0.1/73",413,"true","best"
"839","data/0.2-0.15-2.5-0.1/73",826,"twin","gen"
"840","data/0.2-0.15-2.5-0.1/73",830,"twin","best"
"841","data/0.2-0.15-2.5-0.1/74",693,"true","gen"
"842","data/0.2-0.15-2.5-0.1/74",667,"true","best"
"843","data/0.2-0.15-2.5-0.1/74",901,"twin","gen"
"844","data/0.2-0.15-2.5-0.1/74",901,"twin","best"
"845","data/0.2-0.15-2.5-0.1/75",3,"true","gen"
"846","data/0.2-0.15-2.5-0.1/75",799,"true","best"
"847","data/0.2-0.15-2.5-0.1/75",4,"twin","gen"
"848","data/0.2-0.15-2.5-0.1/75",16,"twin","best"
"849","data/0.2-0.15-2.5-0.1/76",778,"true","gen"
"850","data/0.2-0.15-2.5-0.1/76",4,"true","best"
"851","data/0.2-0.15-2.5-0.1/76",590,"twin","gen"
"852","data/0.2-0.15-2.5-0.1/76",487,"twin","best"
"853","data/0.2-0.15-2.5-0.1/77",901,"true","gen"
"854","data/0.2-0.15-2.5-0.1/77",845,"true","best"
"855","data/0.2-0.15-2.5-0.1/77",901,"twin","gen"
"856","data/0.2-0.15-2.5-0.1/77",132,"twin","best"
"857","data/0.2-0.15-2.5-0.1/78",644,"true","gen"
"858","data/0.2-0.15-2.5-0.1/78",818,"true","best"
"859","data/0.2-0.15-2.5-0.1/78",549,"twin","gen"
"860","data/0.2-0.15-2.5-0.1/78",901,"twin","best"
"861","data/0.2-0.15-2.5-0.1/79",19,"true","gen"
"862","data/0.2-0.15-2.5-0.1/79",446,"true","best"
"863","data/0.2-0.15-2.5-0.1/79",3,"twin","gen"
"864","data/0.2-0.15-2.5-0.1/79",3,"twin","best"
"865","data/0.2-0.15-2.5-0.1/80",873,"true","gen"
"866","data/0.2-0.15-2.5-0.1/80",97,"true","best"
"867","data/0.2-0.15-2.5-0.1/80",901,"twin","gen"
"868","data/0.2-0.15-2.5-0.1/80",104,"twin","best"
"869","data/0.2-0.15-2.5-0.15/151",901,"true","gen"
"870","data/0.2-0.15-2.5-0.15/151",780,"true","best"
"871","data/0.2-0.15-2.5-0.15/151",901,"twin","gen"
"872","data/0.2-0.15-2.5-0.15/151",174,"twin","best"
"873","data/0.2-0.15-2.5-0.15/152",429,"true","gen"
"874","data/0.2-0.15-2.5-0.15/152",355,"true","best"
"875","data/0.2-0.15-2.5-0.15/152",53,"twin","gen"
"876","data/0.2-0.15-2.5-0.15/152",3,"twin","best"
"877","data/0.2-0.15-2.5-0.15/153",865,"true","gen"
"878","data/0.2-0.15-2.5-0.15/153",804,"true","best"
"879","data/0.2-0.15-2.5-0.15/153",901,"twin","gen"
"880","data/0.2-0.15-2.5-0.15/153",4,"twin","best"
"881","data/0.2-0.15-2.5-0.15/154",804,"true","gen"
"882","data/0.2-0.15-2.5-0.15/154",584,"true","best"
"883","data/0.2-0.15-2.5-0.15/154",839,"twin","gen"
"884","data/0.2-0.15-2.5-0.15/154",9,"twin","best"
"885","data/0.2-0.15-2.5-0.15/155",901,"true","gen"
"886","data/0.2-0.15-2.5-0.15/155",901,"true","best"
"887","data/0.2-0.15-2.5-0.15/155",901,"twin","gen"
"888","data/0.2-0.15-2.5-0.15/155",729,"twin","best"
"889","data/0.2-0.15-2.5-0.15/156",901,"true","gen"
"890","data/0.2-0.15-2.5-0.15/156",698,"true","best"
"891","data/0.2-0.15-2.5-0.15/156",901,"twin","gen"
"892","data/0.2-0.15-2.5-0.15/156",889,"twin","best"
"893","data/0.2-0.15-2.5-0.15/157",901,"true","gen"
"894","data/0.2-0.15-2.5-0.15/157",730,"true","best"
"895","data/0.2-0.15-2.5-0.15/157",680,"twin","gen"
"896","data/0.2-0.15-2.5-0.15/157",890,"twin","best"
"897","data/0.2-0.15-2.5-0.15/158",7,"true","gen"
"898","data/0.2-0.15-2.5-0.15/158",5,"true","best"
"899","data/0.2-0.15-2.5-0.15/158",681,"twin","gen"
"900","data/0.2-0.15-2.5-0.15/158",717,"twin","best"
"901","data/0.2-0.15-2.5-0.15/159",719,"true","gen"
"902","data/0.2-0.15-2.5-0.15/159",595,"true","best"
"903","data/0.2-0.15-2.5-0.15/159",680,"twin","gen"
"904","data/0.2-0.15-2.5-0.15/159",321,"twin","best"
"905","data/0.2-0.15-2.5-0.15/160",572,"true","gen"
"906","data/0.2-0.15-2.5-0.15/160",684,"true","best"
"907","data/0.2-0.15-2.5-0.15/160",357,"twin","gen"
"908","data/0.2-0.15-2.5-0.15/160",241,"twin","best"
"909","data/0.2-0.15-2.5-0.2/231",460,"true","gen"
"910","data/0.2-0.15-2.5-0.2/231",847,"true","best"
"911","data/0.2-0.15-2.5-0.2/231",638,"twin","gen"
"912","data/0.2-0.15-2.5-0.2/231",809,"twin","best"
"913","data/0.2-0.15-2.5-0.2/232",21,"true","gen"
"914","data/0.2-0.15-2.5-0.2/232",52,"true","best"
"915","data/0.2-0.15-2.5-0.2/232",109,"twin","gen"
"916","data/0.2-0.15-2.5-0.2/232",20,"twin","best"
"917","data/0.2-0.15-2.5-0.2/233",84,"true","gen"
"918","data/0.2-0.15-2.5-0.2/233",115,"true","best"
"919","data/0.2-0.15-2.5-0.2/233",15,"twin","gen"
"920","data/0.2-0.15-2.5-0.2/233",4,"twin","best"
"921","data/0.2-0.15-2.5-0.2/234",3,"true","gen"
"922","data/0.2-0.15-2.5-0.2/234",4,"true","best"
