"","folder","ess_likelihood","tree","best_or_gen"
"39","data/0.2-0-0.5-0.15/22",799,"twin","gen"
"40","data/0.2-0-0.5-0.15/22",239,"twin","best"
"41","data/0.2-0-0.5-0.2/37",703,"true","gen"
"42","data/0.2-0-0.5-0.2/37",3,"true","best"
"43","data/0.2-0-0.5-0.2/37",46,"twin","gen"
"44","data/0.2-0-0.5-0.2/37",3,"twin","best"
"45","data/0.2-0-0.5-0.2/38",779,"true","gen"
"46","data/0.2-0-0.5-0.2/38",213,"true","best"
"47","data/0.2-0-0.5-0.2/38",697,"twin","gen"
"48","data/0.2-0-0.5-0.2/38",901,"twin","best"
"49","data/0.2-0-1-0.1/10",783,"true","gen"
"50","data/0.2-0-1-0.1/10",795,"true","best"
"51","data/0.2-0-1-0.1/10",901,"twin","gen"
"52","data/0.2-0-1-0.1/10",789,"twin","best"
"53","data/0.2-0-1-0.1/9",816,"true","gen"
"54","data/0.2-0-1-0.1/9",901,"true","best"
"55","data/0.2-0-1-0.1/9",748,"twin","gen"
"56","data/0.2-0-1-0.1/9",170,"twin","best"
"57","data/0.2-0-1-0.15/25",4,"true","gen"
"58","data/0.2-0-1-0.15/25",160,"true","best"
"59","data/0.2-0-1-0.15/25",878,"twin","gen"
"60","data/0.2-0-1-0.15/25",146,"twin","best"
"61","data/0.2-0-1-0.15/26",8,"true","gen"
"62","data/0.2-0-1-0.15/26",560,"true","best"
"63","data/0.2-0-1-0.15/26",3,"twin","gen"
"64","data/0.2-0-1-0.15/26",5,"twin","best"
"65","data/0.2-0-1-0.2/41",329,"true","gen"
"66","data/0.2-0-1-0.2/41",6,"true","best"
"67","data/0.2-0-1-0.2/41",15,"twin","gen"
"68","data/0.2-0-1-0.2/41",187,"twin","best"
"69","data/0.2-0-1-0.2/42",261,"true","gen"
"70","data/0.2-0-1-0.2/42",3,"true","best"
"71","data/0.2-0-1-0.2/42",4,"twin","gen"
"72","data/0.2-0-1-0.2/42",2,"twin","best"
"73","data/0.2-0-2-0.1/13",11,"true","gen"
"74","data/0.2-0-2-0.1/13",5,"true","best"
"75","data/0.2-0-2-0.1/13",3,"twin","gen"
"76","data/0.2-0-2-0.1/13",204,"twin","best"
"77","data/0.2-0-2-0.1/14",26,"true","gen"
"78","data/0.2-0-2-0.1/14",4,"true","best"
"79","data/0.2-0-2-0.1/14",150,"twin","gen"
"80","data/0.2-0-2-0.1/14",81,"twin","best"
"81","data/0.2-0-2-0.15/29",7,"true","gen"
"82","data/0.2-0-2-0.15/29",5,"true","best"
"83","data/0.2-0-2-0.15/29",9,"twin","gen"
"84","data/0.2-0-2-0.15/29",183,"twin","best"
"85","data/0.2-0-2-0.15/30",733,"true","gen"
"86","data/0.2-0-2-0.15/30",733,"true","best"
"87","data/0.2-0-2-0.15/30",901,"twin","gen"
"88","data/0.2-0-2-0.15/30",37,"twin","best"
"89","data/0.2-0-2-0.2/45",686,"true","gen"
"90","data/0.2-0-2-0.2/45",364,"true","best"
"91","data/0.2-0-2-0.2/45",210,"twin","gen"
"92","data/0.2-0-2-0.2/45",398,"twin","best"
"93","data/0.2-0-2-0.2/46",537,"true","gen"
"94","data/0.2-0-2-0.2/46",451,"true","best"
"95","data/0.2-0-2-0.2/46",416,"twin","gen"
"96","data/0.2-0-2-0.2/46",138,"twin","best"
"97","data/0.2-0.15-0-0.1/3",789,"true","gen"
"98","data/0.2-0.15-0-0.1/3",900,"true","best"
"99","data/0.2-0.15-0-0.1/3",18,"twin","gen"
"100","data/0.2-0.15-0-0.1/3",195,"twin","best"
"101","data/0.2-0.15-0-0.1/4",726,"true","gen"
"102","data/0.2-0.15-0-0.1/4",592,"true","best"
"103","data/0.2-0.15-0-0.1/4",831,"twin","gen"
"104","data/0.2-0.15-0-0.1/4",901,"twin","best"
"105","data/0.2-0.15-0-0.15/19",901,"true","gen"
"106","data/0.2-0.15-0-0.15/19",64,"true","best"
"107","data/0.2-0.15-0-0.15/19",7,"twin","gen"
"108","data/0.2-0.15-0-0.15/19",143,"twin","best"
"109","data/0.2-0.15-0-0.15/20",793,"true","gen"
"110","data/0.2-0.15-0-0.15/20",901,"true","best"
"111","data/0.2-0.15-0-0.15/20",18,"twin","gen"
"112","data/0.2-0.15-0-0.15/20",901,"twin","best"
"113","data/0.2-0.15-0-0.2/35",901,"true","gen"
"114","data/0.2-0.15-0-0.2/35",865,"true","best"
"115","data/0.2-0.15-0-0.2/35",9,"twin","gen"
"116","data/0.2-0.15-0-0.2/35",672,"twin","best"
"117","data/0.2-0.15-0-0.2/36",901,"true","gen"
"118","data/0.2-0.15-0-0.2/36",778,"true","best"
"119","data/0.2-0.15-0-0.2/36",3,"twin","gen"
"120","data/0.2-0.15-0-0.2/36",15,"twin","best"
"121","data/0.2-0.15-0.5-0.1/7",5,"true","gen"
"122","data/0.2-0.15-0.5-0.1/7",804,"true","best"
"123","data/0.2-0.15-0.5-0.1/7",811,"twin","gen"
"124","data/0.2-0.15-0.5-0.1/7",6,"twin","best"
"125","data/0.2-0.15-0.5-0.1/8",901,"true","gen"
"126","data/0.2-0.15-0.5-0.1/8",901,"true","best"
"127","data/0.2-0.15-0.5-0.1/8",901,"twin","gen"
"128","data/0.2-0.15-0.5-0.1/8",896,"twin","best"
"129","data/0.2-0.15-0.5-0.15/23",901,"true","gen"
"130","data/0.2-0.15-0.5-0.15/23",6,"true","best"
"131","data/0.2-0.15-0.5-0.15/23",901,"twin","gen"
"132","data/0.2-0.15-0.5-0.15/23",854,"twin","best"
"133","data/0.2-0.15-0.5-0.15/24",841,"true","gen"
"134","data/0.2-0.15-0.5-0.15/24",901,"true","best"
"135","data/0.2-0.15-0.5-0.15/24",901,"twin","gen"
"136","data/0.2-0.15-0.5-0.15/24",795,"twin","best"
"137","data/0.2-0.15-0.5-0.2/39",880,"true","gen"
"138","data/0.2-0.15-0.5-0.2/39",901,"true","best"
"139","data/0.2-0.15-0.5-0.2/39",3,"twin","gen"
"140","data/0.2-0.15-0.5-0.2/39",865,"twin","best"
"141","data/0.2-0.15-0.5-0.2/40",901,"true","gen"
"142","data/0.2-0.15-0.5-0.2/40",62,"true","best"
"143","data/0.2-0.15-0.5-0.2/40",770,"twin","gen"
"144","data/0.2-0.15-0.5-0.2/40",256,"twin","best"
"145","data/0.2-0.15-1-0.1/11",186,"true","gen"
"146","data/0.2-0.15-1-0.1/11",118,"true","best"
"147","data/0.2-0.15-1-0.1/11",794,"twin","gen"
"148","data/0.2-0.15-1-0.1/11",901,"twin","best"
"149","data/0.2-0.15-1-0.1/12",8,"true","gen"
"150","data/0.2-0.15-1-0.1/12",241,"true","best"
"151","data/0.2-0.15-1-0.1/12",82,"twin","gen"
"152","data/0.2-0.15-1-0.1/12",129,"twin","best"
"153","data/0.2-0.15-1-0.15/27",692,"true","gen"
"154","data/0.2-0.15-1-0.15/27",771,"true","best"
"155","data/0.2-0.15-1-0.15/27",574,"twin","gen"
"156","data/0.2-0.15-1-0.15/27",20,"twin","best"
"157","data/0.2-0.15-1-0.15/28",779,"true","gen"
"158","data/0.2-0.15-1-0.15/28",9,"true","best"
"159","data/0.2-0.15-1-0.15/28",750,"twin","gen"
"160","data/0.2-0.15-1-0.15/28",3,"twin","best"
"161","data/0.2-0.15-1-0.2/43",707,"true","gen"
"162","data/0.2-0.15-1-0.2/43",901,"true","best"
"163","data/0.2-0.15-1-0.2/43",901,"twin","gen"
"164","data/0.2-0.15-1-0.2/43",627,"twin","best"
"165","data/0.2-0.15-1-0.2/44",901,"true","gen"
"166","data/0.2-0.15-1-0.2/44",901,"true","best"
"167","data/0.2-0.15-1-0.2/44",692,"twin","gen"
"168","data/0.2-0.15-1-0.2/44",60,"twin","best"
"169","data/0.2-0.15-2-0.1/15",901,"true","gen"
"170","data/0.2-0.15-2-0.1/15",343,"true","best"
"171","data/0.2-0.15-2-0.1/15",901,"twin","gen"
"172","data/0.2-0.15-2-0.1/15",901,"twin","best"
"173","data/0.2-0.15-2-0.1/16",901,"true","gen"
"174","data/0.2-0.15-2-0.1/16",901,"true","best"
"175","data/0.2-0.15-2-0.1/16",886,"twin","gen"
"176","data/0.2-0.15-2-0.1/16",864,"twin","best"
"177","data/0.2-0.15-2-0.15/31",632,"true","gen"
"178","data/0.2-0.15-2-0.15/31",580,"true","best"
"179","data/0.2-0.15-2-0.15/31",44,"twin","gen"
"180","data/0.2-0.15-2-0.15/31",434,"twin","best"
"181","data/0.2-0.15-2-0.15/32",730,"true","gen"
"182","data/0.2-0.15-2-0.15/32",772,"true","best"
"183","data/0.2-0.15-2-0.15/32",707,"twin","gen"
"184","data/0.2-0.15-2-0.15/32",669,"twin","best"
"185","data/0.2-0.15-2-0.2/47",3,"true","gen"
"186","data/0.2-0.15-2-0.2/47",5,"true","best"
"187","data/0.2-0.15-2-0.2/47",79,"twin","gen"
"188","data/0.2-0.15-2-0.2/47",3,"twin","best"
"189","data/0.2-0.15-2-0.2/48",21,"true","gen"
"190","data/0.2-0.15-2-0.2/48",27,"true","best"
