"","folder","site_model","clock_model","tree_prior","tree","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","data/0.2-0-1-0.1/1","JC69","strict","birth_death","twin",-8560.32819605147,1.40636226876994,0.999994251943985,81.5046530635888
"2","data/0.2-0-1-0.1/1","JC69","strict","yule","twin",-8576.07810763285,1.73067836370885,1.44509970835678e-07,88.2631217351772
"3","data/0.2-0-1-0.1/1","HKY","strict","yule","twin",-8572.42051185451,1.81760269670208,5.60236599069218e-06,94.8429473917677
"4","data/0.2-0-1-0.1/1","HKY","strict","birth_death","twin",-8580.88589616726,2.34179258879438,1.18005373205782e-09,94.2316479260385
"5","data/0.2-0-1-0.1/1","JC69","strict","birth_death","true",-8497.31592319853,2.10166209471861,0.371653442945312,85.4003988757767
"6","data/0.2-0-1-0.1/1","JC69","strict","yule","true",-8496.79133121566,2.08084955251682,0.628008560626379,73.4828823685203
"7","data/0.2-0-1-0.1/1","HKY","strict","yule","true",-8504.35593032715,2.31441297256371,0.000325613132139036,94.1746154716855
"8","data/0.2-0-1-0.1/1","HKY","strict","birth_death","true",-8507.62529181118,2.13615519853639,1.23832961698227e-05,106.212888012687
"9","data/0.2-0-1-0.1/2","JC69","strict","birth_death","twin",-7051.28595461516,1.94295496349177,0.283159125125294,56.105503407571
"10","data/0.2-0-1-0.1/2","JC69","strict","yule","twin",-7050.58434644798,2.08159558072995,0.571130189558666,72.2779539383998
"11","data/0.2-0-1-0.1/2","HKY","strict","yule","twin",-9707.26597727881,0.774171756203574,0,58.3349883016842
"12","data/0.2-0-1-0.1/2","HKY","strict","birth_death","twin",-7051.95034058607,2.10710424726391,0.14571068531604,97.9818861273658
"13","data/0.2-0-1-0.1/2","JC69","strict","birth_death","true",-6779.40528723528,1.89233704280428,0.0351782405212958,86.3732798038842
"14","data/0.2-0-1-0.1/2","JC69","strict","yule","true",-6781.65064884061,1.70874929516529,0.00372499727064945,84.5645301709831
"15","data/0.2-0-1-0.1/2","HKY","strict","yule","true",-9707.40425872261,0.579293234092966,0,59.940238458586
"16","data/0.2-0-1-0.1/2","HKY","strict","birth_death","true",-6776.09763986675,1.76436384865062,0.961096762208055,93.7547477151474
"17","data/0.2-0-1-0.15/17","JC69","strict","birth_death","twin",-4652.80392763839,1.5160313080769,0.334420263850007,57.9381795417004
"18","data/0.2-0-1-0.15/17","JC69","strict","yule","twin",-4652.5881506647,1.47620851372939,0.4149572283505,50.4436102536857
"19","data/0.2-0-1-0.15/17","HKY","strict","yule","twin",-5547.76040507848,0.427863665080706,0,55.2411174604082
"20","data/0.2-0-1-0.15/17","HKY","strict","birth_death","twin",-4653.09237826134,1.41512436422007,0.250622507799493,90.0510495150541
"21","data/0.2-0-1-0.15/17","JC69","strict","birth_death","true",-4901.31018120669,1.43991172965584,0.00698008959600945,56.7484747294072
"22","data/0.2-0-1-0.15/17","JC69","strict","yule","true",-4896.45548717797,1.28183274003652,0.895834585486148,52.3605418753349
"23","data/0.2-0-1-0.15/17","HKY","strict","yule","true",-4898.92317468904,1.49382949889987,0.0759494714967774,71.8082596147047
"24","data/0.2-0-1-0.15/17","HKY","strict","birth_death","true",-4900.19755200717,1.31254367282966,0.0212358534210649,83.7586032622977
"25","data/0.2-0-1-0.15/18","JC69","strict","birth_death","twin",-6074.65006440655,1.79574765727942,0.962822712411702,71.5602746353463
"26","data/0.2-0-1-0.15/18","JC69","strict","yule","twin",-6078.42726254273,1.65069077653411,0.0220358607284916,66.3390408202734
"27","data/0.2-0-1-0.15/18","HKY","strict","yule","twin",-6078.8024992142,1.85622061323146,0.0151414268598064,90.5575603407975
"28","data/0.2-0-1-0.15/18","HKY","strict","birth_death","twin",-8321.31833295851,0.530169777196029,0,53.5400140768999
"29","data/0.2-0-1-0.15/18","JC69","strict","birth_death","true",-6020.86495180699,2.0723575989713,6.06477730971418e-05,73.6358723344385
"30","data/0.2-0-1-0.15/18","JC69","strict","yule","true",-6011.15474556206,1.60400948963771,0.999778628912874,62.732169801733
"31","data/0.2-0-1-0.15/18","HKY","strict","yule","true",-6019.89035038425,1.62816612018786,0.000160723314028655,95.2337035426557
