"","filename","state","cpu_time"
"1","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853767.log","COMPLETED","00:04:16"
"2","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853768.log","COMPLETED","00:24:44"
"3","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853769.log","COMPLETED","00:24:50"
"4","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853770.log","COMPLETED","00:28:05"
"5","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853771.log","COMPLETED","00:49:48"
"6","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853772.log","COMPLETED","01:49:50"
"7","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853773.log","COMPLETED","00:03:57"
"8","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853774.log","COMPLETED","00:09:54"
"9","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853775.log","COMPLETED","00:04:54"
"10","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853776.log","COMPLETED","00:04:32"
"11","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853777.log","COMPLETED","02:59:03"
"12","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853778.log",NA,NA
"13","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853779.log","COMPLETED","00:03:18"
"14","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853780.log","COMPLETED","00:03:28"
"15","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853781.log","COMPLETED","00:06:52"
"16","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853782.log","COMPLETED","00:06:13"
"17","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853783.log","COMPLETED","00:10:42"
"18","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853784.log","COMPLETED","00:33:22"
"19","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853785.log","COMPLETED","00:05:59"
"20","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853786.log","COMPLETED","00:06:23"
"21","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853787.log","COMPLETED","00:05:24"
"22","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853788.log","COMPLETED","00:03:45"
"23","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853789.log","COMPLETED","00:03:38"
"24","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853790.log","COMPLETED","00:03:44"
"25","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853791.log","COMPLETED","00:15:31"
"26","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853792.log","COMPLETED","00:05:32"
"27","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853793.log","COMPLETED","00:14:46"
"28","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853794.log","COMPLETED","00:11:32"
"29","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853795.log","COMPLETED","00:06:38"
"30","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853796.log","COMPLETED","00:07:40"
"31","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853797.log","COMPLETED","00:05:12"
"32","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853798.log","COMPLETED","00:04:43"
"33","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853799.log","COMPLETED","00:03:00"
"34","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853800.log","COMPLETED","00:03:05"
"35","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853801.log","COMPLETED","00:03:38"
"36","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853802.log","COMPLETED","00:19:19"
"37","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853803.log","COMPLETED","00:04:01"
"38","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853804.log","COMPLETED","00:13:51"
"39","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853805.log","COMPLETED","01:04:32"
"40","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853806.log","COMPLETED","00:44:41"
"41","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853808.log","COMPLETED","00:08:44"
"42","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853809.log","COMPLETED","00:08:43"
"43","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853810.log","COMPLETED","00:07:50"
"44","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853811.log","COMPLETED","01:31:35"
"45","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853812.log","COMPLETED","00:03:03"
"46","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853813.log","COMPLETED","00:07:35"
"47","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853814.log","COMPLETED","00:03:27"
"48","/home/p230198/GitHubs/razzo_project_315/run_r_cmd_7853815.log","COMPLETED","00:03:39"
