"","folder","site_model","clock_model","tree_prior","tree","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","data/0.2-0-0-0.1/1","JC69","strict","birth_death","twin",-3385.79351039,5.8851883886758,0.0047241826266887,6.09768132575325
"2","data/0.2-0-0-0.1/1","JC69","strict","yule","twin",-3383.09191528939,5.81767041568934,0.0704067864907386,7.07832032111995
"3","data/0.2-0-0-0.1/1","HKY","strict","yule","twin",-3380.51655318738,5.26336936761508,0.924868679705469,6.88621877788901
"4","data/0.2-0-0-0.1/1","HKY","strict","birth_death","twin",-3395.30042484112,6.10746420839203,3.51177103211097e-07,5.62042764520094
"5","data/0.2-0-0-0.1/1","JC69","strict","birth_death","true",-3119.90578539846,5.27034562866476,0.347653854995025,5.93619180462819
"6","data/0.2-0-0-0.1/1","JC69","strict","yule","true",-3119.27641949882,5.22762855659358,0.652344772830468,5.9162544583681
"7","data/0.2-0-0-0.1/1","HKY","strict","yule","true",-4852.78242751418,1.06789689859679,0,4.72762791382582
"8","data/0.2-0-0-0.1/1","HKY","strict","birth_death","true",-3132.34835127984,6.26466848469743,1.37217450686674e-06,9.08075632903028
"9","data/0.2-0-0-0.1/2","JC69","strict","birth_death","twin",-2261.31872778109,3.41606055263178,0.951399317624812,6.23130111374304
"10","data/0.2-0-0-0.1/2","JC69","strict","yule","twin",-2264.29306943735,4.25911443806346,0.0485984778519576,3.73520321797498
"11","data/0.2-0-0-0.1/2","HKY","strict","yule","twin",-2274.29390570976,5.24267850063507,2.20452312810667e-06,8.94758507033186
"12","data/0.2-0-0-0.1/2","HKY","strict","birth_death","twin",-2291.17757370444,5.8291968831013,1.02525244836196e-13,6.80618813408112
"13","data/0.2-0-0-0.1/2","JC69","strict","birth_death","true",-2336.01880854708,4.71735417382797,0.936573222299969,4.76012019260249
"14","data/0.2-0-0-0.1/2","JC69","strict","yule","true",-2338.71127418414,3.78313296127039,0.0634189091754327,3.92174021692062
"15","data/0.2-0-0-0.1/2","HKY","strict","yule","true",-2347.70592098324,6.43241572330535,7.86852440640801e-06,8.2134157440419
"16","data/0.2-0-0-0.1/2","HKY","strict","birth_death","true",-2365.23434583598,5.80883614690188,1.9204150740201e-13,14.6547094883672
"17","data/0.2-0-0-0.15/17","JC69","strict","birth_death","twin",-2071.16786665354,3.80366657138692,0.00398412382218618,5.32913952350095
"18","data/0.2-0-0-0.15/17","JC69","strict","yule","twin",-2065.64642087525,3.23016088784606,0.996015876177575,6.00993632561025
"19","data/0.2-0-0-0.15/17","HKY","strict","yule","twin",-2106.21081345709,6.54238001364279,2.40643647094192e-18,9.36044435594853
"20","data/0.2-0-0-0.15/17","HKY","strict","birth_death","twin",-2094.70362998492,6.12372070760576,2.3926583249158e-13,7.46304705512077
"21","data/0.2-0-0-0.15/17","JC69","strict","birth_death","true",-2009.96874237449,3.51606214732974,0.991423367487097,5.82967741522246
"22","data/0.2-0-0-0.15/17","JC69","strict","yule","true",-2014.71952531011,4.10894217772867,0.00857077979637301,7.05191863454793
"23","data/0.2-0-0-0.15/17","HKY","strict","yule","true",-2022.00873339135,4.5403934633394,5.8527165303415e-06,5.50509216517942
"24","data/0.2-0-0-0.15/17","HKY","strict","birth_death","true",-3465.81023956259,0.17416343452341,0,3.70262924810006
"25","data/0.2-0-0-0.15/18","JC69","strict","birth_death","twin",-2275.20216961142,4.4510263150266,3.01414830948772e-36,4.83694724999474
"26","data/0.2-0-0-0.15/18","JC69","strict","yule","twin",-2193.4124235695,3.57671403770913,1,6.10732297100992
"27","data/0.2-0-0-0.15/18","HKY","strict","yule","twin",-2297.52469908036,5.95985629833018,6.08994327278776e-46,5.49480251465424
"28","data/0.2-0-0-0.15/18","HKY","strict","birth_death","twin",-2770.99614687095,0.200023913743344,1.44070854837069e-251,3.6794392400352
"29","data/0.2-0-0-0.15/18","JC69","strict","birth_death","true",-2060.00821894269,4.7215222166033,1.52206105054268e-05,3.39181605883706
"30","data/0.2-0-0-0.15/18","JC69","strict","yule","true",-2048.91537406914,2.58669100427397,0.999984779389495,4.16313166938933
"31","data/0.2-0-0-0.15/18","HKY","strict","yule","true",-2772.07288069379,0.438303502087399,8.6432826582411e-315,5.09467346044921
"32","data/0.2-0-0-0.15/18","HKY","strict","birth_death","true",-2774.05599597323,0.760193862381385,1.18965954215147e-315,5.64848534563879
"33","data/0.2-0-0-0.2/33","JC69","strict","birth_death","twin",-3000.59450011196,4.65698520794783,0.0305306669160867,8.51299560650113
"34","data/0.2-0-0-0.2/33","JC69","strict","yule","twin",-2997.18596510969,4.48127277584654,0.922665398297323,6.01691410739101
