"","folder","ess_likelihood","tree","best_or_gen"
"91","data/0.2-0-2.5-0.2/45",524,"twin","gen"
"92","data/0.2-0-2.5-0.2/45",326,"twin","best"
"93","data/0.2-0-2.5-0.2/46",250,"true","gen"
"94","data/0.2-0-2.5-0.2/46",566,"true","best"
"95","data/0.2-0-2.5-0.2/46",367,"twin","gen"
"96","data/0.2-0-2.5-0.2/46",49,"twin","best"
"97","data/0.2-0.15-1-0.1/3",886,"true","gen"
"98","data/0.2-0.15-1-0.1/3",901,"true","best"
"99","data/0.2-0.15-1-0.1/3",901,"twin","gen"
"100","data/0.2-0.15-1-0.1/3",18,"twin","best"
"101","data/0.2-0.15-1-0.1/4",901,"true","gen"
"102","data/0.2-0.15-1-0.1/4",817,"true","best"
"103","data/0.2-0.15-1-0.1/4",641,"twin","gen"
"104","data/0.2-0.15-1-0.1/4",596,"twin","best"
"105","data/0.2-0.15-1-0.15/19",594,"true","gen"
"106","data/0.2-0.15-1-0.15/19",901,"true","best"
"107","data/0.2-0.15-1-0.15/19",3,"twin","gen"
"108","data/0.2-0.15-1-0.15/19",901,"twin","best"
"109","data/0.2-0.15-1-0.15/20",12,"true","gen"
"110","data/0.2-0.15-1-0.15/20",746,"true","best"
"111","data/0.2-0.15-1-0.15/20",21,"twin","gen"
"112","data/0.2-0.15-1-0.15/20",834,"twin","best"
"113","data/0.2-0.15-1-0.2/35",11,"true","gen"
"114","data/0.2-0.15-1-0.2/35",775,"true","best"
"115","data/0.2-0.15-1-0.2/35",3,"twin","gen"
"116","data/0.2-0.15-1-0.2/35",13,"twin","best"
"117","data/0.2-0.15-1-0.2/36",404,"true","gen"
"118","data/0.2-0.15-1-0.2/36",9,"true","best"
"119","data/0.2-0.15-1-0.2/36",442,"twin","gen"
"120","data/0.2-0.15-1-0.2/36",604,"twin","best"
"121","data/0.2-0.15-1.5-0.1/7",11,"true","gen"
"122","data/0.2-0.15-1.5-0.1/7",844,"true","best"
"123","data/0.2-0.15-1.5-0.1/7",6,"twin","gen"
"124","data/0.2-0.15-1.5-0.1/7",751,"twin","best"
"125","data/0.2-0.15-1.5-0.1/8",901,"true","gen"
"126","data/0.2-0.15-1.5-0.1/8",745,"true","best"
"127","data/0.2-0.15-1.5-0.1/8",773,"twin","gen"
"128","data/0.2-0.15-1.5-0.1/8",717,"twin","best"
"129","data/0.2-0.15-1.5-0.15/23",863,"true","gen"
"130","data/0.2-0.15-1.5-0.15/23",901,"true","best"
"131","data/0.2-0.15-1.5-0.15/23",5,"twin","gen"
"132","data/0.2-0.15-1.5-0.15/23",666,"twin","best"
"133","data/0.2-0.15-1.5-0.15/24",3,"true","gen"
"134","data/0.2-0.15-1.5-0.15/24",104,"true","best"
"135","data/0.2-0.15-1.5-0.15/24",664,"twin","gen"
"136","data/0.2-0.15-1.5-0.15/24",724,"twin","best"
"137","data/0.2-0.15-1.5-0.2/39",9,"true","gen"
"138","data/0.2-0.15-1.5-0.2/39",711,"true","best"
"139","data/0.2-0.15-1.5-0.2/39",501,"twin","gen"
"140","data/0.2-0.15-1.5-0.2/39",901,"twin","best"
"141","data/0.2-0.15-1.5-0.2/40",677,"true","gen"
"142","data/0.2-0.15-1.5-0.2/40",17,"true","best"
"143","data/0.2-0.15-1.5-0.2/40",9,"twin","gen"
"144","data/0.2-0.15-1.5-0.2/40",390,"twin","best"
"145","data/0.2-0.15-2-0.1/11",901,"true","gen"
"146","data/0.2-0.15-2-0.1/11",901,"true","best"
"147","data/0.2-0.15-2-0.1/11",815,"twin","gen"
"148","data/0.2-0.15-2-0.1/11",718,"twin","best"
"149","data/0.2-0.15-2-0.1/12",753,"true","gen"
"150","data/0.2-0.15-2-0.1/12",151,"true","best"
"151","data/0.2-0.15-2-0.1/12",5,"twin","gen"
"152","data/0.2-0.15-2-0.1/12",901,"twin","best"
"153","data/0.2-0.15-2-0.15/27",661,"true","gen"
"154","data/0.2-0.15-2-0.15/27",711,"true","best"
"155","data/0.2-0.15-2-0.15/27",531,"twin","gen"
"156","data/0.2-0.15-2-0.15/27",561,"twin","best"
"157","data/0.2-0.15-2-0.15/28",754,"true","gen"
"158","data/0.2-0.15-2-0.15/28",39,"true","best"
"159","data/0.2-0.15-2-0.15/28",798,"twin","gen"
"160","data/0.2-0.15-2-0.15/28",901,"twin","best"
"161","data/0.2-0.15-2-0.2/43",901,"true","gen"
"162","data/0.2-0.15-2-0.2/43",678,"true","best"
"163","data/0.2-0.15-2-0.2/43",747,"twin","gen"
"164","data/0.2-0.15-2-0.2/43",4,"twin","best"
"165","data/0.2-0.15-2-0.2/44",901,"true","gen"
"166","data/0.2-0.15-2-0.2/44",116,"true","best"
"167","data/0.2-0.15-2-0.2/44",901,"twin","gen"
"168","data/0.2-0.15-2-0.2/44",181,"twin","best"
"169","data/0.2-0.15-2.5-0.1/15",794,"true","gen"
"170","data/0.2-0.15-2.5-0.1/15",901,"true","best"
"171","data/0.2-0.15-2.5-0.1/15",661,"twin","gen"
"172","data/0.2-0.15-2.5-0.1/15",697,"twin","best"
"173","data/0.2-0.15-2.5-0.1/16",901,"true","gen"
"174","data/0.2-0.15-2.5-0.1/16",858,"true","best"
"175","data/0.2-0.15-2.5-0.1/16",22,"twin","gen"
"176","data/0.2-0.15-2.5-0.1/16",894,"twin","best"
"177","data/0.2-0.15-2.5-0.15/31",398,"true","gen"
"178","data/0.2-0.15-2.5-0.15/31",851,"true","best"
"179","data/0.2-0.15-2.5-0.15/31",616,"twin","gen"
"180","data/0.2-0.15-2.5-0.15/31",721,"twin","best"
"181","data/0.2-0.15-2.5-0.15/32",36,"true","gen"
"182","data/0.2-0.15-2.5-0.15/32",739,"true","best"
"183","data/0.2-0.15-2.5-0.15/32",4,"twin","gen"
"184","data/0.2-0.15-2.5-0.15/32",253,"twin","best"
"185","data/0.2-0.15-2.5-0.2/47",7,"true","gen"
"186","data/0.2-0.15-2.5-0.2/47",328,"true","gen"
"187","data/0.2-0.15-2.5-0.2/47",7,"true","best"
"188","data/0.2-0.15-2.5-0.2/47",8,"true","best"
"189","data/0.2-0.15-2.5-0.2/47",148,"twin","gen"
"190","data/0.2-0.15-2.5-0.2/47",4,"twin","best"
"191","data/0.2-0.15-2.5-0.2/48",5,"true","gen"
"192","data/0.2-0.15-2.5-0.2/48",2,"true","best"
"193","data/0.2-0.15-2.5-0.2/48",264,"twin","gen"
"194","data/0.2-0.15-2.5-0.2/48",6,"twin","best"
