"","folder","ess_likelihood","tree","best_or_gen"
"47","data/0.2-0-1.5-0.2/38",556,"twin","gen"
"48","data/0.2-0-1.5-0.2/38",843,"twin","best"
"49","data/0.2-0-2-0.1/10",709,"true","gen"
"50","data/0.2-0-2-0.1/10",666,"true","best"
"51","data/0.2-0-2-0.1/10",594,"twin","gen"
"52","data/0.2-0-2-0.1/10",464,"twin","best"
"53","data/0.2-0-2-0.1/9",815,"true","gen"
"54","data/0.2-0-2-0.1/9",733,"true","best"
"55","data/0.2-0-2-0.1/9",707,"twin","gen"
"56","data/0.2-0-2-0.1/9",47,"twin","best"
"57","data/0.2-0-2-0.15/25",878,"true","gen"
"58","data/0.2-0-2-0.15/25",901,"true","best"
"59","data/0.2-0-2-0.15/25",901,"twin","gen"
"60","data/0.2-0-2-0.15/25",221,"twin","best"
"61","data/0.2-0-2-0.15/26",306,"true","gen"
"62","data/0.2-0-2-0.15/26",3,"true","best"
"63","data/0.2-0-2-0.15/26",158,"twin","gen"
"64","data/0.2-0-2-0.15/26",229,"twin","best"
"65","data/0.2-0-2-0.2/41",90,"true","gen"
"66","data/0.2-0-2-0.2/41",33,"true","best"
"67","data/0.2-0-2-0.2/41",15,"twin","gen"
"68","data/0.2-0-2-0.2/41",11,"twin","best"
"69","data/0.2-0-2-0.2/42",28,"true","gen"
"70","data/0.2-0-2-0.2/42",13,"true","best"
"71","data/0.2-0-2.5-0.1/13",637,"true","gen"
"72","data/0.2-0-2.5-0.1/13",610,"true","best"
"73","data/0.2-0-2.5-0.1/13",506,"twin","gen"
"74","data/0.2-0-2.5-0.1/13",8,"twin","best"
"75","data/0.2-0-2.5-0.1/14",92,"true","gen"
"76","data/0.2-0-2.5-0.1/14",3,"true","best"
"77","data/0.2-0-2.5-0.1/14",93,"twin","gen"
"78","data/0.2-0-2.5-0.1/14",24,"twin","best"
"79","data/0.2-0-2.5-0.15/29",5,"true","gen"
"80","data/0.2-0-2.5-0.15/29",5,"true","best"
"81","data/0.2-0-2.5-0.15/29",6,"twin","gen"
"82","data/0.2-0-2.5-0.15/29",3,"twin","best"
"83","data/0.2-0-2.5-0.15/30",720,"true","gen"
"84","data/0.2-0-2.5-0.15/30",721,"true","best"
"85","data/0.2-0-2.5-0.15/30",706,"twin","gen"
"86","data/0.2-0-2.5-0.15/30",268,"twin","best"
"87","data/0.2-0-2.5-0.2/45",2,"true","gen"
"88","data/0.2-0-2.5-0.2/45",4,"true","best"
"89","data/0.2-0-2.5-0.2/45",3,"twin","gen"
"90","data/0.2-0-2.5-0.2/45",5,"twin","best"
"91","data/0.2-0-2.5-0.2/46",2,"true","gen"
"92","data/0.2-0-2.5-0.2/46",13,"true","best"
"93","data/0.2-0-2.5-0.2/46",3,"twin","gen"
"94","data/0.2-0-2.5-0.2/46",11,"twin","best"
"95","data/0.2-0.15-1-0.1/3",13,"true","gen"
"96","data/0.2-0.15-1-0.1/3",132,"true","best"
"97","data/0.2-0.15-1-0.1/3",901,"twin","gen"
"98","data/0.2-0.15-1-0.1/3",12,"twin","best"
"99","data/0.2-0.15-1-0.1/4",4,"true","gen"
"100","data/0.2-0.15-1-0.1/4",5,"true","best"
"101","data/0.2-0.15-1-0.1/4",6,"twin","gen"
"102","data/0.2-0.15-1-0.1/4",19,"twin","best"
"103","data/0.2-0.15-1-0.15/19",650,"true","gen"
"104","data/0.2-0.15-1-0.15/19",14,"true","best"
"105","data/0.2-0.15-1-0.15/19",9,"twin","gen"
"106","data/0.2-0.15-1-0.15/19",901,"twin","best"
"107","data/0.2-0.15-1-0.15/20",831,"true","gen"
"108","data/0.2-0.15-1-0.15/20",222,"true","best"
"109","data/0.2-0.15-1-0.15/20",826,"twin","gen"
"110","data/0.2-0.15-1-0.15/20",705,"twin","best"
"111","data/0.2-0.15-1-0.2/35",21,"true","gen"
"112","data/0.2-0.15-1-0.2/35",628,"true","best"
"113","data/0.2-0.15-1-0.2/35",694,"twin","gen"
"114","data/0.2-0.15-1-0.2/35",638,"twin","best"
"115","data/0.2-0.15-1-0.2/36",717,"true","gen"
"116","data/0.2-0.15-1-0.2/36",551,"true","best"
"117","data/0.2-0.15-1-0.2/36",663,"twin","gen"
"118","data/0.2-0.15-1-0.2/36",283,"twin","best"
"119","data/0.2-0.15-1.5-0.1/7",901,"true","gen"
"120","data/0.2-0.15-1.5-0.1/7",901,"true","best"
"121","data/0.2-0.15-1.5-0.1/7",796,"twin","gen"
"122","data/0.2-0.15-1.5-0.1/7",864,"twin","best"
"123","data/0.2-0.15-1.5-0.1/8",709,"true","gen"
"124","data/0.2-0.15-1.5-0.1/8",98,"true","best"
"125","data/0.2-0.15-1.5-0.1/8",901,"twin","gen"
"126","data/0.2-0.15-1.5-0.1/8",617,"twin","best"
"127","data/0.2-0.15-1.5-0.15/23",901,"true","gen"
"128","data/0.2-0.15-1.5-0.15/23",901,"true","best"
"129","data/0.2-0.15-1.5-0.15/23",749,"twin","gen"
"130","data/0.2-0.15-1.5-0.15/23",901,"twin","best"
"131","data/0.2-0.15-1.5-0.15/24",3,"true","gen"
"132","data/0.2-0.15-1.5-0.15/24",10,"true","best"
"133","data/0.2-0.15-1.5-0.15/24",5,"twin","gen"
"134","data/0.2-0.15-1.5-0.15/24",751,"twin","best"
"135","data/0.2-0.15-1.5-0.2/39",901,"true","gen"
"136","data/0.2-0.15-1.5-0.2/39",709,"true","best"
"137","data/0.2-0.15-1.5-0.2/39",901,"twin","gen"
"138","data/0.2-0.15-1.5-0.2/39",96,"twin","best"
"139","data/0.2-0.15-1.5-0.2/40",640,"true","gen"
"140","data/0.2-0.15-1.5-0.2/40",709,"true","best"
"141","data/0.2-0.15-1.5-0.2/40",3,"twin","gen"
"142","data/0.2-0.15-1.5-0.2/40",17,"twin","best"
"143","data/0.2-0.15-2-0.1/11",768,"true","gen"
"144","data/0.2-0.15-2-0.1/11",145,"true","best"
"145","data/0.2-0.15-2-0.1/11",863,"twin","gen"
"146","data/0.2-0.15-2-0.1/11",783,"twin","best"
"147","data/0.2-0.15-2-0.1/12",3,"true","gen"
"148","data/0.2-0.15-2-0.1/12",795,"true","best"
"149","data/0.2-0.15-2-0.1/12",726,"twin","gen"
"150","data/0.2-0.15-2-0.1/12",672,"twin","best"
"151","data/0.2-0.15-2-0.15/27",208,"true","gen"
"152","data/0.2-0.15-2-0.15/27",16,"true","best"
"153","data/0.2-0.15-2-0.15/27",3,"twin","gen"
"154","data/0.2-0.15-2-0.15/27",4,"twin","best"
"155","data/0.2-0.15-2-0.15/28",708,"true","gen"
"156","data/0.2-0.15-2-0.15/28",314,"true","best"
"157","data/0.2-0.15-2-0.15/28",735,"twin","gen"
"158","data/0.2-0.15-2-0.15/28",808,"twin","best"
"159","data/0.2-0.15-2-0.2/43",590,"true","gen"
"160","data/0.2-0.15-2-0.2/43",586,"true","best"
"161","data/0.2-0.15-2-0.2/43",471,"twin","gen"
"162","data/0.2-0.15-2-0.2/43",464,"twin","best"
"163","data/0.2-0.15-2-0.2/44",830,"true","gen"
"164","data/0.2-0.15-2-0.2/44",175,"true","best"
"165","data/0.2-0.15-2-0.2/44",590,"twin","gen"
"166","data/0.2-0.15-2-0.2/44",901,"twin","best"
"167","data/0.2-0.15-2.5-0.1/15",19,"true","gen"
"168","data/0.2-0.15-2.5-0.1/15",591,"true","best"
"169","data/0.2-0.15-2.5-0.1/15",3,"twin","gen"
"170","data/0.2-0.15-2.5-0.1/15",401,"twin","best"
"171","data/0.2-0.15-2.5-0.1/16",681,"true","gen"
"172","data/0.2-0.15-2.5-0.1/16",641,"true","best"
"173","data/0.2-0.15-2.5-0.1/16",587,"twin","gen"
"174","data/0.2-0.15-2.5-0.1/16",250,"twin","best"
"175","data/0.2-0.15-2.5-0.15/31",166,"true","gen"
"176","data/0.2-0.15-2.5-0.15/31",105,"true","best"
"177","data/0.2-0.15-2.5-0.15/31",34,"twin","gen"
"178","data/0.2-0.15-2.5-0.15/31",11,"twin","best"
"179","data/0.2-0.15-2.5-0.15/32",594,"true","gen"
"180","data/0.2-0.15-2.5-0.15/32",3,"true","best"
"181","data/0.2-0.15-2.5-0.15/32",72,"twin","gen"
"182","data/0.2-0.15-2.5-0.15/32",4,"twin","best"
"183","data/0.2-0.15-2.5-0.2/47",16,"true","gen"
"184","data/0.2-0.15-2.5-0.2/47",7,"true","best"
"185","data/0.2-0.15-2.5-0.2/47",44,"twin","gen"
"186","data/0.2-0.15-2.5-0.2/47",5,"twin","best"
