"","folder","site_model","clock_model","tree_prior","tree","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","data/0.2-0-1-0.1/1","JC69","strict","birth_death","twin",-892.721174953834,4.91238971865325,0.000136617579543344,8.43175247857682
"2","data/0.2-0-1-0.1/1","JC69","strict","yule","twin",-883.839658262239,3.91170631465297,0.983332236312794,8.82390108779398
"3","data/0.2-0-1-0.1/1","HKY","strict","yule","twin",-887.925426282154,3.74418025829704,0.0165300349329444,14.8396833176619
"4","data/0.2-0-1-0.1/1","HKY","strict","birth_death","twin",-897.532942825685,4.78284826346244,1.11117471840872e-06,11.8583595255666
"5","data/0.2-0-1-0.1/1","JC69","strict","birth_death","true",-864.618544048351,4.45687578238809,0.893425799492694,6.37882356044362
"6","data/0.2-0-1-0.1/1","JC69","strict","yule","true",-874.608255017113,5.12218216679204,4.0980961147366e-05,8.50719391069157
"7","data/0.2-0-1-0.1/1","HKY","strict","yule","true",-866.847575720853,4.09706509904286,0.0961617446549712,10.5646984663684
"8","data/0.2-0-1-0.1/1","HKY","strict","birth_death","true",-869.074548095868,4.84061504172278,0.0103714748911872,8.18435568736794
"9","data/0.2-0-1-0.1/2","JC69","strict","birth_death","twin",-702.453830507381,4.00553187064165,0.107963482678121,5.30356376388273
"10","data/0.2-0-1-0.1/2","JC69","strict","yule","twin",-700.342248233304,4.10238169390606,0.891918999457736,4.22623981772225
"11","data/0.2-0-1-0.1/2","HKY","strict","yule","twin",-709.38537722517,4.57139956994068,0.000105425190625115,9.24103399745367
"12","data/0.2-0-1-0.1/2","HKY","strict","birth_death","twin",-711.550779058198,4.64538261083718,1.20926735170915e-05,11.6324462798973
"13","data/0.2-0-1-0.1/2","JC69","strict","birth_death","true",-705.398617932527,3.27473853310093,0.642721235325649,8.07929076658292
"14","data/0.2-0-1-0.1/2","JC69","strict","yule","true",-705.994351532122,4.03437091118342,0.354241007290568,5.71598632401465
"15","data/0.2-0-1-0.1/2","HKY","strict","yule","true",-710.786375992789,4.2363370488815,0.00293865805236682,9.68489239633771
"16","data/0.2-0-1-0.1/2","HKY","strict","birth_death","true",-714.175961609385,4.31345714553684,9.90993314167e-05,6.2192443846317
"17","data/0.2-0-1-0.15/17","JC69","strict","birth_death","twin",-449.124287308288,3.08694838850098,0.000270098903302763,7.72121755252547
"18","data/0.2-0-1-0.15/17","JC69","strict","yule","twin",-445.09548194359,2.77536009251217,0.0151778675753503,4.14123941189873
"19","data/0.2-0-1-0.15/17","HKY","strict","yule","twin",-440.961169810377,1.07911246240613,0.947806549175887,4.77604044137367
"20","data/0.2-0-1-0.15/17","HKY","strict","birth_death","twin",-444.211304886603,2.19897378912024,0.0367454843454599,5.40374412051758
"21","data/0.2-0-1-0.15/17","JC69","strict","birth_death","true",-496.72575828812,2.70203813268143,0.105013028120916,4.49550732976274
"22","data/0.2-0-1-0.15/17","JC69","strict","yule","true",-494.786141690962,2.4048375506254,0.730479389795658,3.88096959138142
"23","data/0.2-0-1-0.15/17","HKY","strict","yule","true",-497.037312168564,1.89152931396873,0.0769018965963352,7.02401439292146
"24","data/0.2-0-1-0.15/17","HKY","strict","birth_death","true",-496.906996809265,2.88658701916602,0.087605685487091,5.74309867344604
"25","data/0.2-0-1-0.15/18","JC69","strict","birth_death","twin",-616.733765748846,1.92349230315165,0.999154757195523,9.40662458859735
"26","data/0.2-0-1-0.15/18","JC69","strict","yule","twin",-623.886772015924,3.34407553313457,0.000781846704018648,8.89704503751956
"27","data/0.2-0-1-0.15/18","HKY","strict","yule","twin",-627.209408571193,3.93259373245958,2.81915457076135e-05,6.6478238567812
"28","data/0.2-0-1-0.15/18","HKY","strict","birth_death","twin",-626.987255236022,3.7073120387982,3.52045547508563e-05,9.25105600068855
"29","data/0.2-0-1-0.15/18","JC69","strict","birth_death","true",-608.024951400232,3.20944976019074,0.26377017872546,5.58858955605679
"30","data/0.2-0-1-0.15/18","JC69","strict","yule","true",-607.000583365494,3.28145550759889,0.734688223581678,4.29530157938725
"31","data/0.2-0-1-0.15/18","HKY","strict","yule","true",-616.578230326938,4.12812638488221,5.08843057558785e-05,12.161739551907
"32","data/0.2-0-1-0.15/18","HKY","strict","birth_death","true",-613.200774800442,4.71214399591692,0.00149071338710618,10.4016546168677
"33","data/0.2-0-1-0.2/33","JC69","strict","birth_death","twin",-1349.12607756174,7.19561653311986,0.0073722437078005,5.08192765037941
"34","data/0.2-0-1-0.2/33","JC69","strict","yule","twin",-1356.08213731004,7.11881291969013,7.02459546505101e-06,11.2945256305994
"35","data/0.2-0-1-0.2/33","HKY","strict","yule","twin",-1344.22345101039,5.70653838792148,0.992620731696668,10.2221410501366
"36","data/0.2-0-1-0.2/33","HKY","strict","birth_death","twin",-1374.55885002363,6.58907757299744,6.64181758615118e-14,7.72472188656743
"37","data/0.2-0-1-0.2/33","JC69","strict","birth_death","true",-1391.14721848995,7.18627028562073,0.968794033849057,12.384170826352
"38","data/0.2-0-1-0.2/33","JC69","strict","yule","true",-1394.58266914092,7.01342461334165,0.0312057191144378,4.275792675269
"39","data/0.2-0-1-0.2/33","HKY","strict","yule","true",-1407.41123893459,7.05343513080735,8.37253791562803e-08,8.22523426434774
"40","data/0.2-0-1-0.2/33","HKY","strict","birth_death","true",-1406.74312394933,8.47372426095949,1.63311126422632e-07,12.8405852135265
"41","data/0.2-0-1-0.2/34","JC69","strict","birth_death","twin",-886.245570087688,4.72536247244543,0.44302579422297,13.7817088337987
"42","data/0.2-0-1-0.2/34","JC69","strict","yule","twin",-886.017468353492,5.10018144719747,0.556534814653534,11.4818751318984
"43","data/0.2-0-1-0.2/34","HKY","strict","yule","twin",-893.161718706825,5.76749772941737,0.000439322889641848,11.2219493079622
"44","data/0.2-0-1-0.2/34","HKY","strict","birth_death","twin",-901.931767805147,5.72539269477098,6.82338540302127e-08,16.0788406478126
"45","data/0.2-0-1-0.2/34","JC69","strict","birth_death","true",-824.624795774218,6.16699356857544,3.30008671800556e-05,5.6207035075168
"46","data/0.2-0-1-0.2/34","JC69","strict","yule","true",-835.404894409747,6.47385171049681,6.8673313140524e-10,4.55325512453943
"47","data/0.2-0-1-0.2/34","HKY","strict","yule","true",-861.959681839121,7.11889399717068,2.01460706075302e-21,10.0603601991403
"48","data/0.2-0-1-0.2/34","HKY","strict","birth_death","true",-814.305852057657,3.78725706911001,0.999966998446087,6.18206541933509
"49","data/0.2-0-1.5-0.1/5","JC69","strict","birth_death","twin",-1465.32217125983,7.98978730897347,0.00246699475611637,11.1108484107614
"50","data/0.2-0-1.5-0.1/5","JC69","strict","yule","twin",-1459.32845970129,8.05999861063835,0.989017741689119,11.0367047298552
"51","data/0.2-0-1.5-0.1/5","HKY","strict","yule","twin",-1464.08407581315,7.65416957127171,0.0085087594688658,11.5212990814328
"52","data/0.2-0-1.5-0.1/5","HKY","strict","birth_death","twin",-1471.2604966715,8.27999721225781,6.50408589892001e-06,10.6497996260934
"53","data/0.2-0-1.5-0.1/5","JC69","strict","birth_death","true",-1340.33501673348,7.67268765507656,7.15707970655846e-08,8.08520687886489
"54","data/0.2-0-1.5-0.1/5","JC69","strict","yule","true",-1323.88779577404,6.89197686144522,0.994656578182786,8.36933642714597
