"","folder","ess_likelihood","tree","best_or_gen"
"85","data/0.2-0-2.5-0.15/30",871,"true","gen"
"86","data/0.2-0-2.5-0.15/30",901,"true","best"
"87","data/0.2-0-2.5-0.15/30",901,"twin","gen"
"88","data/0.2-0-2.5-0.15/30",368,"twin","best"
"89","data/0.2-0-2.5-0.2/45",719,"true","gen"
"90","data/0.2-0-2.5-0.2/45",738,"true","best"
"91","data/0.2-0-2.5-0.2/45",354,"twin","gen"
"92","data/0.2-0-2.5-0.2/45",415,"twin","best"
"93","data/0.2-0-2.5-0.2/46",744,"true","gen"
"94","data/0.2-0-2.5-0.2/46",762,"true","best"
"95","data/0.2-0-2.5-0.2/46",407,"twin","gen"
"96","data/0.2-0-2.5-0.2/46",412,"twin","best"
"97","data/0.2-0.15-1-0.1/3",777,"true","gen"
"98","data/0.2-0.15-1-0.1/3",857,"true","best"
"99","data/0.2-0.15-1-0.1/3",774,"twin","gen"
"100","data/0.2-0.15-1-0.1/3",843,"twin","best"
"101","data/0.2-0.15-1-0.1/4",811,"true","gen"
"102","data/0.2-0.15-1-0.1/4",341,"true","best"
"103","data/0.2-0.15-1-0.1/4",752,"twin","gen"
"104","data/0.2-0.15-1-0.1/4",901,"twin","best"
"105","data/0.2-0.15-1-0.15/19",901,"true","gen"
"106","data/0.2-0.15-1-0.15/19",901,"true","best"
"107","data/0.2-0.15-1-0.15/19",535,"twin","gen"
"108","data/0.2-0.15-1-0.15/19",345,"twin","best"
"109","data/0.2-0.15-1-0.15/20",901,"true","gen"
"110","data/0.2-0.15-1-0.15/20",901,"true","best"
"111","data/0.2-0.15-1-0.15/20",592,"twin","gen"
"112","data/0.2-0.15-1-0.15/20",233,"twin","best"
"113","data/0.2-0.15-1-0.2/35",812,"true","gen"
"114","data/0.2-0.15-1-0.2/35",672,"true","best"
"115","data/0.2-0.15-1-0.2/35",755,"twin","gen"
"116","data/0.2-0.15-1-0.2/35",830,"twin","best"
"117","data/0.2-0.15-1-0.2/36",768,"true","gen"
"118","data/0.2-0.15-1-0.2/36",373,"true","best"
"119","data/0.2-0.15-1-0.2/36",721,"twin","gen"
"120","data/0.2-0.15-1-0.2/36",13,"twin","best"
"121","data/0.2-0.15-1.5-0.1/7",792,"true","gen"
"122","data/0.2-0.15-1.5-0.1/7",873,"true","best"
"123","data/0.2-0.15-1.5-0.1/7",779,"twin","gen"
"124","data/0.2-0.15-1.5-0.1/7",168,"twin","best"
"125","data/0.2-0.15-1.5-0.1/8",901,"true","gen"
"126","data/0.2-0.15-1.5-0.1/8",281,"true","best"
"127","data/0.2-0.15-1.5-0.1/8",901,"twin","gen"
"128","data/0.2-0.15-1.5-0.1/8",901,"twin","best"
"129","data/0.2-0.15-1.5-0.15/23",275,"true","gen"
"130","data/0.2-0.15-1.5-0.15/23",20,"true","best"
"131","data/0.2-0.15-1.5-0.15/23",151,"twin","gen"
"132","data/0.2-0.15-1.5-0.15/23",31,"twin","best"
"133","data/0.2-0.15-1.5-0.15/24",716,"true","gen"
"134","data/0.2-0.15-1.5-0.15/24",779,"true","best"
"135","data/0.2-0.15-1.5-0.15/24",721,"twin","gen"
"136","data/0.2-0.15-1.5-0.15/24",901,"twin","best"
"137","data/0.2-0.15-1.5-0.2/39",660,"true","gen"
"138","data/0.2-0.15-1.5-0.2/39",872,"true","best"
"139","data/0.2-0.15-1.5-0.2/39",561,"twin","gen"
"140","data/0.2-0.15-1.5-0.2/39",901,"twin","best"
"141","data/0.2-0.15-1.5-0.2/40",680,"true","gen"
"142","data/0.2-0.15-1.5-0.2/40",820,"true","best"
"143","data/0.2-0.15-1.5-0.2/40",525,"twin","gen"
"144","data/0.2-0.15-1.5-0.2/40",556,"twin","best"
"145","data/0.2-0.15-2-0.1/11",876,"true","gen"
"146","data/0.2-0.15-2-0.1/11",901,"true","best"
"147","data/0.2-0.15-2-0.1/11",901,"twin","gen"
"148","data/0.2-0.15-2-0.1/11",325,"twin","best"
"149","data/0.2-0.15-2-0.1/12",901,"true","gen"
"150","data/0.2-0.15-2-0.1/12",7,"true","best"
"151","data/0.2-0.15-2-0.1/12",679,"twin","gen"
"152","data/0.2-0.15-2-0.1/12",901,"twin","best"
"153","data/0.2-0.15-2-0.15/27",748,"true","gen"
"154","data/0.2-0.15-2-0.15/27",360,"true","best"
"155","data/0.2-0.15-2-0.15/27",778,"twin","gen"
"156","data/0.2-0.15-2-0.15/27",473,"twin","best"
"157","data/0.2-0.15-2-0.15/28",669,"true","gen"
"158","data/0.2-0.15-2-0.15/28",806,"true","best"
"159","data/0.2-0.15-2-0.15/28",901,"twin","gen"
"160","data/0.2-0.15-2-0.15/28",413,"twin","best"
"161","data/0.2-0.15-2-0.2/43",901,"true","gen"
"162","data/0.2-0.15-2-0.2/43",901,"true","best"
"163","data/0.2-0.15-2-0.2/43",901,"twin","gen"
"164","data/0.2-0.15-2-0.2/43",386,"twin","best"
"165","data/0.2-0.15-2-0.2/44",729,"true","gen"
"166","data/0.2-0.15-2-0.2/44",101,"true","best"
"167","data/0.2-0.15-2-0.2/44",861,"twin","gen"
"168","data/0.2-0.15-2-0.2/44",808,"twin","best"
"169","data/0.2-0.15-2.5-0.1/15",82,"true","gen"
"170","data/0.2-0.15-2.5-0.1/15",97,"true","best"
"171","data/0.2-0.15-2.5-0.1/15",509,"twin","gen"
"172","data/0.2-0.15-2.5-0.1/15",201,"twin","best"
"173","data/0.2-0.15-2.5-0.1/16",901,"true","gen"
"174","data/0.2-0.15-2.5-0.1/16",901,"true","best"
"175","data/0.2-0.15-2.5-0.1/16",660,"twin","gen"
"176","data/0.2-0.15-2.5-0.1/16",159,"twin","best"
"177","data/0.2-0.15-2.5-0.15/31",784,"true","gen"
"178","data/0.2-0.15-2.5-0.15/31",854,"true","best"
"179","data/0.2-0.15-2.5-0.15/31",771,"twin","gen"
"180","data/0.2-0.15-2.5-0.15/31",901,"twin","best"
"181","data/0.2-0.15-2.5-0.15/32",777,"true","gen"
"182","data/0.2-0.15-2.5-0.15/32",901,"true","best"
"183","data/0.2-0.15-2.5-0.15/32",765,"twin","gen"
"184","data/0.2-0.15-2.5-0.15/32",501,"twin","best"
"185","data/0.2-0.15-2.5-0.2/47",516,"true","gen"
"186","data/0.2-0.15-2.5-0.2/47",614,"true","best"
"187","data/0.2-0.15-2.5-0.2/47",120,"twin","gen"
"188","data/0.2-0.15-2.5-0.2/47",27,"twin","best"
"189","data/0.2-0.15-2.5-0.2/48",6,"true","gen"
"190","data/0.2-0.15-2.5-0.2/48",6,"true","best"
"191","data/0.2-0.15-2.5-0.2/48",11,"twin","gen"
"192","data/0.2-0.15-2.5-0.2/48",242,"twin","best"
