"","filename","state","cpu_time"
"1","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962786.log","COMPLETED","00:03:19"
"2","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962787.log","COMPLETED","00:15:12"
"3","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962788.log","COMPLETED","00:06:32"
"4","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962789.log","COMPLETED","00:12:31"
"5","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962790.log","COMPLETED","00:14:47"
"6","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962791.log","COMPLETED","00:29:12"
"7","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962792.log","COMPLETED","00:03:12"
"8","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962793.log","COMPLETED","00:09:13"
"9","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962794.log","COMPLETED","00:03:48"
"10","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962795.log","COMPLETED","00:03:33"
"11","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962796.log","COMPLETED","00:40:05"
"12","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962797.log","COMPLETED","00:24:04"
"13","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962798.log","COMPLETED","00:02:46"
"14","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962799.log","COMPLETED","00:03:29"
"15","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962800.log","COMPLETED","00:03:03"
"16","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962801.log","COMPLETED","00:09:12"
"17","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962802.log","COMPLETED","00:12:04"
"18","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962803.log","COMPLETED","00:07:28"
"19","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962804.log","COMPLETED","00:03:58"
"20","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962805.log","COMPLETED","00:04:52"
"21","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962806.log","COMPLETED","00:03:23"
"22","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962807.log","COMPLETED","00:03:27"
"23","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962808.log","COMPLETED","00:03:34"
"24","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962809.log","COMPLETED","00:03:20"
"25","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962810.log","COMPLETED","00:12:15"
"26","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962811.log","COMPLETED","00:04:39"
"27","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962812.log","COMPLETED","00:03:56"
"28","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962813.log","COMPLETED","00:03:47"
"29","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962814.log","COMPLETED","00:03:52"
"30","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962815.log","COMPLETED","00:07:33"
"31","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962816.log","COMPLETED","00:04:02"
"32","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962817.log","COMPLETED","00:05:38"
"33","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962818.log","COMPLETED","00:03:39"
"34","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962819.log","COMPLETED","00:05:35"
"35","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962820.log","COMPLETED","00:03:36"
"36","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962821.log","COMPLETED","00:06:10"
"37","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962822.log","COMPLETED","00:03:48"
"38","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962823.log","COMPLETED","00:10:39"
"39","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962824.log","COMPLETED","00:14:57"
"40","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962825.log","COMPLETED","00:11:59"
"41","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962826.log","COMPLETED","00:04:36"
"42","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962827.log","COMPLETED","00:04:07"
"43","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962828.log","COMPLETED","00:03:43"
"44","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962829.log","COMPLETED","00:14:50"
"45","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962830.log","COMPLETED","00:02:43"
"46","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962831.log","COMPLETED","00:04:38"
"47","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962832.log","COMPLETED","00:04:12"
"48","/home/p230198/GitHubs/razzo_project_334/run_r_cmd_7962833.log","COMPLETED","00:04:22"
