"","filename","state","cpu_time"
"1","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961011.log","COMPLETED","00:02:47"
"2","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961012.log","COMPLETED","00:04:35"
"3","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961013.log","COMPLETED","00:02:42"
"4","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961014.log","COMPLETED","00:02:32"
"5","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961015.log","COMPLETED","00:02:45"
"6","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961016.log","COMPLETED","00:04:31"
"7","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961017.log","COMPLETED","00:03:01"
"8","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961018.log","COMPLETED","00:03:05"
"9","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961019.log","COMPLETED","00:02:33"
"10","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961020.log","COMPLETED","00:02:32"
"11","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961021.log","COMPLETED","00:04:57"
"12","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961022.log","COMPLETED","00:02:50"
"13","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961023.log","COMPLETED","00:02:49"
"14","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961024.log","COMPLETED","00:03:14"
"15","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961025.log","COMPLETED","00:03:17"
"16","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961026.log","COMPLETED","00:03:34"
"17","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961027.log","COMPLETED","00:03:50"
"18","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961028.log","COMPLETED","00:03:08"
"19","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961029.log","COMPLETED","00:02:32"
"20","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961030.log","COMPLETED","00:02:51"
"21","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961031.log","COMPLETED","00:02:42"
"22","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961032.log","COMPLETED","00:02:30"
"23","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961033.log","COMPLETED","00:02:32"
"24","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961034.log","COMPLETED","00:02:51"
"25","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961035.log","COMPLETED","00:03:20"
"26","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961036.log","COMPLETED","00:02:44"
"27","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961037.log","COMPLETED","00:02:46"
"28","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961038.log","COMPLETED","00:03:09"
"29","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961039.log","COMPLETED","00:04:22"
"30","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961040.log","COMPLETED","00:02:55"
"31","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961041.log","COMPLETED","00:02:37"
"32","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961042.log","COMPLETED","00:02:31"
"33","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961043.log","COMPLETED","00:03:41"
"34","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961044.log","COMPLETED","00:03:10"
"35","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961045.log","COMPLETED","00:02:32"
"36","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961046.log","COMPLETED","00:02:31"
"37","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961047.log","COMPLETED","00:02:32"
"38","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961048.log","COMPLETED","00:02:50"
"39","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961049.log","COMPLETED","00:05:54"
"40","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961050.log","COMPLETED","00:02:48"
"41","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961051.log","COMPLETED","00:02:50"
"42","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961052.log","COMPLETED","00:02:36"
"43","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961053.log","COMPLETED","00:03:08"
"44","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961054.log","COMPLETED","00:02:44"
"45","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961055.log","COMPLETED","00:02:32"
"46","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961056.log","COMPLETED","00:03:31"
"47","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961057.log","COMPLETED","00:03:44"
"48","/home/p230198/GitHubs/razzo_project_329/run_r_cmd_7961058.log","COMPLETED","00:02:33"
