"","folder","site_model","clock_model","tree_prior","tree","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","data/0.2-0-0-0.1/1","JC69","strict","birth_death","twin",-1386.29436134651,9.54849754938197e-07,0.250805737830966,2.78668347393867
"2","data/0.2-0-0-0.1/1","JC69","strict","yule","twin",-1386.29436171517,3.03620938441546e-06,0.250805645368873,2.82185532223242
"3","data/0.2-0-0-0.1/1","HKY","strict","yule","twin",-1386.42577624264,0.15338007813963,0.219919988263027,3.33095244771947
"4","data/0.2-0-0-0.1/1","HKY","strict","birth_death","twin",-1386.18973462449,0.125298622502308,0.278468628537133,3.37488397552808
"5","data/0.2-0-0-0.1/1","JC69","strict","birth_death","true",-1386.29436134651,9.54849754938197e-07,0.250805737830966,2.78668347393867
"6","data/0.2-0-0-0.1/1","JC69","strict","yule","true",-1386.29436171517,3.03620938441546e-06,0.250805645368873,2.82185532223242
"7","data/0.2-0-0-0.1/1","HKY","strict","yule","true",-1386.42577624264,0.15338007813963,0.219919988263027,3.33095244771947
"8","data/0.2-0-0-0.1/1","HKY","strict","birth_death","true",-1386.18973462449,0.125298622502308,0.278468628537133,3.37488397552808
"9","data/0.2-0-0-0.1/2","JC69","strict","birth_death","twin",-1386.2943616519,3.57634493458191e-06,0.285329210930334,2.79842784588889
"10","data/0.2-0-0-0.1/2","JC69","strict","yule","twin",-1386.29436131354,1.10258954150354e-06,0.285329307472459,2.88385685691833
"11","data/0.2-0-0-0.1/2","HKY","strict","yule","twin",-1386.54696135419,0.105300686689769,0.221637671330067,3.32547210369538
"12","data/0.2-0-0-0.1/2","HKY","strict","birth_death","twin",-1386.61189221583,0.130982484039006,0.207703810267139,3.1984151954507
"13","data/0.2-0-0-0.1/2","JC69","strict","birth_death","true",-1386.2943616519,3.57634493458191e-06,0.285329210930334,2.79842784588889
"14","data/0.2-0-0-0.1/2","JC69","strict","yule","true",-1386.29436131354,1.10258954150354e-06,0.285329307472459,2.88385685691833
"15","data/0.2-0-0-0.1/2","HKY","strict","yule","true",-1386.54696135419,0.105300686689769,0.221637671330067,3.32547210369538
"16","data/0.2-0-0-0.1/2","HKY","strict","birth_death","true",-1386.61189221583,0.130982484039006,0.207703810267139,3.1984151954507
"17","data/0.2-0-0-0.15/17","JC69","strict","birth_death","twin",-1340.80889884373,2.17736119464179,0.999412317117876,2.93308157714556
"18","data/0.2-0-0-0.15/17","JC69","strict","yule","twin",-1386.29436188544,6.10027577945451e-06,1.76059349018367e-20,2.89310100022535
"19","data/0.2-0-0-0.15/17","HKY","strict","yule","twin",-1385.84164785729,0.0539526603338997,2.76866426941072e-20,3.01363344734198
"20","data/0.2-0-0-0.15/17","HKY","strict","birth_death","twin",-1348.24763405976,3.11987620550603,0.000587682882124192,7.35669018819926
"21","data/0.2-0-0-0.15/17","JC69","strict","birth_death","true",-1340.80889884373,2.17736119464179,0.999412317117876,2.93308157714556
"22","data/0.2-0-0-0.15/17","JC69","strict","yule","true",-1386.29436188544,6.10027577945451e-06,1.76059349018367e-20,2.89310100022535
"23","data/0.2-0-0-0.15/17","HKY","strict","yule","true",-1385.84164785729,0.0539526603338997,2.76866426941072e-20,3.01363344734198
"24","data/0.2-0-0-0.15/17","HKY","strict","birth_death","true",-1348.24763405976,3.11987620550603,0.000587682882124192,7.35669018819926
"25","data/0.2-0-0-0.15/18","JC69","strict","birth_death","twin",-1353.36849163637,2.034531471503,0.402796429819894,2.79536597741411
"26","data/0.2-0-0-0.15/18","JC69","strict","yule","twin",-1354.26441152894,1.94962741893856,0.164434350399305,3.90071249458526
"27","data/0.2-0-0-0.15/18","HKY","strict","yule","twin",-1385.76873931194,0.333977634082038,3.41850984318831e-15,4.22437743961501
"28","data/0.2-0-0-0.15/18","HKY","strict","birth_death","twin",-1353.29671832757,2.14722454007446,0.432769219780798,6.31500710336192
"29","data/0.2-0-0-0.15/18","JC69","strict","birth_death","true",-1334.61062371361,2.37754345238855,0.0112892472038537,3.87079958416275
"30","data/0.2-0-0-0.15/18","JC69","strict","yule","true",-1333.57811324419,1.92035237555368,0.0317014102486222,3.67146775617837
"31","data/0.2-0-0-0.15/18","HKY","strict","yule","true",-1386.24077330658,0.164085852118975,4.26555862261316e-25,3.48623692251687
"32","data/0.2-0-0-0.15/18","HKY","strict","birth_death","true",-1330.17066125769,2.06681647388942,0.957009342547524,5.0159649391645
"33","data/0.2-0-0-0.2/33","JC69","strict","birth_death","twin",-1386.29436127746,6.31122212073752e-07,2.17518321627475e-24,2.86525252298111
"34","data/0.2-0-0-0.2/33","JC69","strict","yule","twin",-1331.80949322693,1.65388119284308,0.999938718910277,3.88777693841832
"35","data/0.2-0-0-0.2/33","HKY","strict","yule","twin",-1341.50947119396,3.39393546611196,6.12810897235251e-05,4.19886166324813
"36","data/0.2-0-0-0.2/33","HKY","strict","birth_death","twin",-1385.88461218016,0.158706465436837,3.27678249942208e-24,3.44480217912453
"37","data/0.2-0-0-0.2/33","JC69","strict","birth_death","true",-1386.29436127746,6.31122212073752e-07,2.17518321627475e-24,2.86525252298111
"38","data/0.2-0-0-0.2/33","JC69","strict","yule","true",-1331.80949322693,1.65388119284308,0.999938718910277,3.88777693841832
"39","data/0.2-0-0-0.2/33","HKY","strict","yule","true",-1341.50947119396,3.39393546611196,6.12810897235251e-05,4.19886166324813
"40","data/0.2-0-0-0.2/33","HKY","strict","birth_death","true",-1385.88461218016,0.158706465436837,3.27678249942208e-24,3.44480217912453
"41","data/0.2-0-0-0.2/34","JC69","strict","birth_death","twin",-1354.4608470545,2.11584666671387,0.0150246984678673,3.68062890487272
"42","data/0.2-0-0-0.2/34","JC69","strict","yule","twin",-1350.62781190815,1.26198815804561,0.694179489781696,3.00704476525037
"43","data/0.2-0-0-0.2/34","HKY","strict","yule","twin",-1351.60360917242,1.4841112589481,0.261630523704724,4.04659107481577
"44","data/0.2-0-0-0.2/34","HKY","strict","birth_death","twin",-1353.79756322945,1.93341851629016,0.0291652880457126,3.83678174973889
"45","data/0.2-0-0-0.2/34","JC69","strict","birth_death","true",-1345.30435983007,2.21235210767378,0.0112972434314006,3.51913239323694
"46","data/0.2-0-0-0.2/34","JC69","strict","yule","true",-1341.83978884309,1.45060176919243,0.361090904197645,3.77206410946983
"47","data/0.2-0-0-0.2/34","HKY","strict","yule","true",-1341.39842698314,1.59657573757265,0.561432525558522,3.32343144873417
"48","data/0.2-0-0-0.2/34","HKY","strict","birth_death","true",-1343.53655045153,2.04728952096124,0.0661793268124329,3.69424721575301
"49","data/0.2-0-0.5-0.1/5","JC69","strict","birth_death","twin",-1349.52633778897,3.46385746277556e-06,0.996748429077896,2.86732026853276
"50","data/0.2-0-0.5-0.1/5","JC69","strict","yule","twin",-1356.5754931715,2.35495072741156,0.000865319070607566,5.12475263940648
"51","data/0.2-0-0.5-0.1/5","HKY","strict","yule","twin",-1355.56111232723,2.43297925715542,0.00238625185149672,5.30941707347244
"52","data/0.2-0-0.5-0.1/5","HKY","strict","birth_death","twin",-1387.33913504773,0.985959806244468,3.77308305368495e-17,3.39605409580578
"53","data/0.2-0-0.5-0.1/5","JC69","strict","birth_death","true",-1349.52633778897,3.46385746277556e-06,0.996748429077896,2.86732026853276
"54","data/0.2-0-0.5-0.1/5","JC69","strict","yule","true",-1356.5754931715,2.35495072741156,0.000865319070607566,5.12475263940648
"55","data/0.2-0-0.5-0.1/5","HKY","strict","yule","true",-1355.56111232723,2.43297925715542,0.00238625185149672,5.30941707347244
"56","data/0.2-0-0.5-0.1/5","HKY","strict","birth_death","true",-1387.33913504773,0.985959806244468,3.77308305368495e-17,3.39605409580578
"57","data/0.2-0-0.5-0.1/6","JC69","strict","birth_death","twin",-2575.4803950317,3.90600298903645,0.00244018842692092,6.30863330099992
"58","data/0.2-0-0.5-0.1/6","JC69","strict","yule","twin",-2569.46716012441,2.90395127765266,0.997557875631177,6.05807844878491
"59","data/0.2-0-0.5-0.1/6","HKY","strict","yule","twin",-2582.61963159952,5.36750549413978,1.93594188752771e-06,6.82816726760432
"60","data/0.2-0-0.5-0.1/6","HKY","strict","birth_death","twin",-2601.29729668097,6.10017005107258,1.49721936953344e-14,10.0082287826969
"61","data/0.2-0-0.5-0.1/6","JC69","strict","birth_death","true",-2601.77240605875,3.93639336199985,0.188810709596502,3.48556872863342
"62","data/0.2-0-0.5-0.1/6","JC69","strict","yule","true",-2600.314977653,3.13059558905985,0.810923224882835,3.48915849424922
"63","data/0.2-0-0.5-0.1/6","HKY","strict","yule","true",-2629.6742210751,5.95076691467337,1.44019841206168e-13,10.4941410229565
"64","data/0.2-0-0.5-0.1/6","HKY","strict","birth_death","true",-2608.3371637182,4.61026862802163,0.000266065520519705,8.96948357588872
"65","data/0.2-0-0.5-0.15/21","JC69","strict","birth_death","twin",-1386.29436256124,1.33605944987265e-05,0.245472084204615,2.86699838702297
"66","data/0.2-0-0.5-0.15/21","JC69","strict","yule","twin",-1386.29436117534,2.10940073654236e-07,0.245472424405133,2.83168300402403
"67","data/0.2-0-0.5-0.15/21","HKY","strict","yule","twin",-1385.82727918838,0.00732161328288412,0.391610061513201,2.82138165958169
"68","data/0.2-0-0.5-0.15/21","HKY","strict","birth_death","twin",-1387.03157199292,0.125688121640783,0.117445429877051,3.16262773009805
"69","data/0.2-0-0.5-0.15/21","JC69","strict","birth_death","true",-1386.29436256124,1.33605944987265e-05,0.245472084204615,2.86699838702297
