"","filename","state","cpu_time"
"1","/home/richel/data/razzo_project_20190908/run_r_cmd_7650166.log","COMPLETED","00:13:49"
"2","/home/richel/data/razzo_project_20190908/run_r_cmd_7650167.log","COMPLETED","00:18:10"
"3","/home/richel/data/razzo_project_20190908/run_r_cmd_7650168.log","COMPLETED","06:50:18"
"4","/home/richel/data/razzo_project_20190908/run_r_cmd_7650169.log","COMPLETED","01:59:39"
"5","/home/richel/data/razzo_project_20190908/run_r_cmd_7650170.log","COMPLETED","00:14:27"
"6","/home/richel/data/razzo_project_20190908/run_r_cmd_7650171.log","COMPLETED","00:23:48"
"7","/home/richel/data/razzo_project_20190908/run_r_cmd_7650172.log","COMPLETED","00:04:53"
"8","/home/richel/data/razzo_project_20190908/run_r_cmd_7650173.log","COMPLETED","00:19:07"
"9","/home/richel/data/razzo_project_20190908/run_r_cmd_7650174.log","COMPLETED","00:03:18"
"10","/home/richel/data/razzo_project_20190908/run_r_cmd_7650175.log","COMPLETED","00:21:01"
"11","/home/richel/data/razzo_project_20190908/run_r_cmd_7650176.log","COMPLETED","00:03:16"
"12","/home/richel/data/razzo_project_20190908/run_r_cmd_7650177.log","COMPLETED","00:04:53"
"13","/home/richel/data/razzo_project_20190908/run_r_cmd_7650178.log","COMPLETED","00:22:47"
"14","/home/richel/data/razzo_project_20190908/run_r_cmd_7650179.log","COMPLETED","00:33:59"
"15","/home/richel/data/razzo_project_20190908/run_r_cmd_7650180.log","COMPLETED","00:07:30"
"16","/home/richel/data/razzo_project_20190908/run_r_cmd_7650181.log","COMPLETED","00:15:16"
"17","/home/richel/data/razzo_project_20190908/run_r_cmd_7650182.log","COMPLETED","00:11:12"
"18","/home/richel/data/razzo_project_20190908/run_r_cmd_7650183.log","COMPLETED","00:18:43"
"19","/home/richel/data/razzo_project_20190908/run_r_cmd_7650184.log","COMPLETED","00:31:20"
"20","/home/richel/data/razzo_project_20190908/run_r_cmd_7650185.log","COMPLETED","00:17:42"
"21","/home/richel/data/razzo_project_20190908/run_r_cmd_7650186.log","COMPLETED","00:20:31"
"22","/home/richel/data/razzo_project_20190908/run_r_cmd_7650187.log","COMPLETED","00:39:49"
"23","/home/richel/data/razzo_project_20190908/run_r_cmd_7650188.log","COMPLETED","00:11:31"
"24","/home/richel/data/razzo_project_20190908/run_r_cmd_7650189.log","COMPLETED","00:07:38"
"25","/home/richel/data/razzo_project_20190908/run_r_cmd_7650190.log","COMPLETED","00:30:05"
"26","/home/richel/data/razzo_project_20190908/run_r_cmd_7650191.log","COMPLETED","01:21:12"
"27","/home/richel/data/razzo_project_20190908/run_r_cmd_7650192.log","COMPLETED","01:41:10"
"28","/home/richel/data/razzo_project_20190908/run_r_cmd_7650193.log","COMPLETED","01:27:02"
"29","/home/richel/data/razzo_project_20190908/run_r_cmd_7650194.log","COMPLETED","00:03:49"
"30","/home/richel/data/razzo_project_20190908/run_r_cmd_7650195.log","COMPLETED","00:04:22"
"31","/home/richel/data/razzo_project_20190908/run_r_cmd_7650196.log","COMPLETED","00:10:48"
"32","/home/richel/data/razzo_project_20190908/run_r_cmd_7650197.log","COMPLETED","00:38:05"
"33","/home/richel/data/razzo_project_20190908/run_r_cmd_7650198.log","COMPLETED","00:05:59"
"34","/home/richel/data/razzo_project_20190908/run_r_cmd_7650199.log","COMPLETED","00:03:52"
"35","/home/richel/data/razzo_project_20190908/run_r_cmd_7650200.log","COMPLETED","00:19:34"
"36","/home/richel/data/razzo_project_20190908/run_r_cmd_7650201.log","COMPLETED","00:11:04"
"37","/home/richel/data/razzo_project_20190908/run_r_cmd_7650202.log","COMPLETED","00:09:06"
"38","/home/richel/data/razzo_project_20190908/run_r_cmd_7650203.log","COMPLETED","00:07:04"
"39","/home/richel/data/razzo_project_20190908/run_r_cmd_7650204.log","COMPLETED","00:05:03"
"40","/home/richel/data/razzo_project_20190908/run_r_cmd_7650205.log","COMPLETED","01:20:56"
"41","/home/richel/data/razzo_project_20190908/run_r_cmd_7650206.log","COMPLETED","00:54:37"
"42","/home/richel/data/razzo_project_20190908/run_r_cmd_7650207.log","COMPLETED","00:59:11"
"43","/home/richel/data/razzo_project_20190908/run_r_cmd_7650208.log","COMPLETED","00:22:36"
"44","/home/richel/data/razzo_project_20190908/run_r_cmd_7650209.log","COMPLETED","00:39:28"
"45","/home/richel/data/razzo_project_20190908/run_r_cmd_7650210.log","COMPLETED","00:26:38"
"46","/home/richel/data/razzo_project_20190908/run_r_cmd_7650211.log","COMPLETED","00:27:07"
"47","/home/richel/data/razzo_project_20190908/run_r_cmd_7650212.log","COMPLETED","00:14:04"
"48","/home/richel/data/razzo_project_20190908/run_r_cmd_7650213.log","COMPLETED","03:36:39"
